Load	Time	
-28.365173	0.000000
-26.289673	0.024000
-32.516174	0.047000
-26.289673	0.071000
-32.516174	0.094000
-33.899841	0.117000
-27.673340	0.140000
-26.981506	0.163000
-22.138672	0.186000
-33.208008	0.208000
-26.981506	0.232000
-29.057007	0.255000
-40.126343	0.279000
-27.673340	0.302000
-36.667175	0.325000
-29.057007	0.348000
-26.981506	0.371000
-29.748840	0.394000
-31.824341	0.416000
-27.673340	0.440000
-33.899841	0.463000
-42.201843	0.487000
-30.440674	0.510000
-29.057007	0.533000
-31.132507	0.556000
-24.906006	0.579000
-28.365173	0.602000
-26.981506	0.624000
-24.906006	0.648000
-37.359009	0.671000
-35.975342	0.695000
-39.434509	0.718000
-24.214172	0.742000
-31.824341	0.765000
-29.057007	0.788000
-33.899841	0.811000
-36.667175	0.833000
-26.289673	0.857000
-31.824341	0.880000
-39.434509	0.904000
-36.667175	0.927000
-26.289673	0.950000
-24.214172	0.973000
-31.824341	0.996000
-38.050842	1.019000
-40.818176	1.041000
-29.057007	1.065000
-34.591675	1.088000
-24.214172	1.112000
-31.132507	1.135000
-35.283508	1.158000
-29.748840	1.181000
-30.440674	1.204000
-29.748840	1.227000
-28.365173	1.249000
-31.132507	1.273000
-31.824341	1.296000
-26.289673	1.320000
-43.585510	1.343000
-43.585510	1.367000
-34.591675	1.390000
-26.981506	1.413000
-27.673340	1.436000
-24.906006	1.458000
-40.126343	1.482000
-22.138672	1.505000
-31.824341	1.529000
-25.597839	1.552000
-26.981506	1.575000
-26.981506	1.598000
-38.742676	1.621000
-37.359009	1.644000
-29.748840	1.666000
-33.899841	1.690000
-30.440674	1.713000
-27.673340	1.737000
-37.359009	1.760000
-31.132507	1.783000
-33.208008	1.806000
-32.516174	1.829000
-32.516174	1.852000
-35.283508	1.874000
-31.132507	1.898000
-36.667175	1.921000
-26.981506	1.945000
-35.975342	1.968000
-32.516174	1.992000
-29.057007	2.015000
-26.289673	2.038000
-29.748840	2.061000
-40.818176	2.083000
-29.057007	2.107000
-27.673340	2.130000
-32.516174	2.154000
-33.899841	2.177000
-38.742676	2.200000
-33.899841	2.223000
-31.824341	2.246000
-31.824341	2.269000
-30.440674	2.291000
-31.824341	2.315000
-33.899841	2.338000
-23.522339	2.362000
-29.748840	2.385000
-42.201843	2.408000
-31.824341	2.431000
-34.591675	2.454000
-37.359009	2.477000
-28.365173	2.499000
-31.824341	2.523000
-40.126343	2.546000
-28.365173	2.570000
-32.516174	2.593000
-33.208008	2.617000
-31.132507	2.640000
-36.667175	2.663000
-34.591675	2.686000
-32.516174	2.708000
-29.748840	2.732000
-24.906006	2.755000
-32.516174	2.779000
-33.208008	2.802000
-27.673340	2.825000
-31.132507	2.848000
-28.365173	2.871000
-34.591675	2.894000
-25.597839	2.916000
-33.208008	2.940000
-27.673340	2.963000
-26.289673	2.987000
-17.987671	3.010000
-31.132507	3.033000
-35.975342	3.056000
-30.440674	3.079000
-21.446838	3.102000
-26.981506	3.124000
-23.522339	3.148000
-38.742676	3.171000
-29.748840	3.195000
-31.824341	3.218000
-38.742676	3.242000
-33.208008	3.265000
-41.510010	3.288000
-34.591675	3.311000
-34.591675	3.333000
-36.667175	3.357000
-35.283508	3.380000
-31.132507	3.404000
-30.440674	3.427000
-29.057007	3.450000
-25.597839	3.473000
-40.818176	3.496000
-40.126343	3.519000
-38.742676	3.541000
-25.597839	3.565000
-28.365173	3.588000
-29.748840	3.612000
-31.132507	3.635000
-42.893677	3.658000
-27.673340	3.681000
-30.440674	3.704000
-35.975342	3.727000
-51.887512	3.749000
-29.057007	3.773000
-22.138672	3.796000
-32.516174	3.820000
-35.283508	3.843000
-22.830505	3.867000
-35.283508	3.890000
-29.057007	3.913000
-30.440674	3.936000
-28.365173	3.958000
-28.365173	3.982000
-31.132507	4.005000
-29.748840	4.029000
-33.899841	4.052000
-29.057007	4.075000
-31.824341	4.098000
-29.748840	4.121000
-36.667175	4.144000
-29.057007	4.166000
-31.132507	4.190000
-32.516174	4.213000
-31.824341	4.237000
-25.597839	4.260000
-29.057007	4.283000
-31.132507	4.306000
-31.824341	4.329000
-31.132507	4.352000
-33.208008	4.374000
-31.132507	4.398000
-31.132507	4.421000
-29.748840	4.445000
-29.057007	4.468000
-31.132507	4.492000
-29.748840	4.515000
-27.673340	4.538000
-24.214172	4.561000
-29.057007	4.583000
-31.132507	4.607000
-32.516174	4.630000
-36.667175	4.654000
-15.912170	4.677000
-29.057007	4.700000
-31.824341	4.723000
-29.057007	4.746000
-33.208008	4.769000
-32.516174	4.791000
-35.283508	4.815000
-29.748840	4.838000
-30.440674	4.862000
-20.755005	4.885000
-26.289673	4.908000
-36.667175	4.931000
-35.975342	4.954000
-30.440674	4.977000
-41.510010	4.999000
-31.132507	5.023000
-31.824341	5.046000
-26.289673	5.070000
-33.208008	5.093000
-18.679504	5.117000
-31.824341	5.140000
-29.057007	5.163000
-36.667175	5.186000
-28.365173	5.208000
-32.516174	5.232000
-29.748840	5.255000
-41.510010	5.279000
-18.679504	5.302000
-27.673340	5.325000
-26.981506	5.348000
-30.440674	5.371000
-40.818176	5.394000
-29.057007	5.416000
-31.824341	5.440000
-31.132507	5.463000
-30.440674	5.487000
-38.050842	5.510000
-26.289673	5.533000
-30.440674	5.556000
-31.132507	5.579000
-28.365173	5.602000
-32.516174	5.624000
-34.591675	5.648000
-20.063171	5.671000
-38.742676	5.695000
-23.522339	5.718000
-25.597839	5.742000
-32.516174	5.765000
-35.283508	5.788000
-33.899841	5.811000
-34.591675	5.833000
-31.132507	5.857000
-26.981506	5.880000
-33.208008	5.904000
-35.975342	5.927000
-31.824341	5.950000
-24.214172	5.973000
-31.824341	5.996000
-18.679504	6.019000
-31.132507	6.041000
-16.604004	6.065000
-29.748840	6.088000
-25.597839	6.112000
-33.208008	6.135000
-22.830505	6.158000
-31.132507	6.181000
-29.057007	6.204000
-22.830505	6.227000
-33.208008	6.249000
-31.132507	6.273000
-30.440674	6.296000
-33.208008	6.320000
-21.446838	6.343000
-29.057007	6.367000
-31.824341	6.390000
-30.440674	6.413000
-31.824341	6.436000
-32.516174	6.458000
-31.824341	6.482000
-28.365173	6.505000
-27.673340	6.529000
-24.906006	6.552000
-41.510010	6.575000
-31.132507	6.598000
-30.440674	6.621000
-19.371338	6.644000
-34.591675	6.666000
-35.283508	6.690000
-29.748840	6.713000
-24.214172	6.737000
-22.830505	6.760000
-23.522339	6.783000
-26.981506	6.806000
-33.899841	6.829000
-26.981506	6.852000
-28.365173	6.874000
-20.063171	6.898000
-35.283508	6.921000
-29.057007	6.945000
