Load	Time	
-31.132507	7.112000
-28.365173	7.135000
-33.208008	7.158000
-26.981506	7.181000
-26.289673	7.204000
-26.289673	7.227000
-33.208008	7.249000
-26.981506	7.273000
-20.063171	7.296000
-22.138672	7.320000
-30.440674	7.343000
-18.679504	7.366000
-22.138672	7.389000
-25.597839	7.412000
-25.597839	7.435000
-33.899841	7.457000
-35.975342	7.481000
-24.906006	7.504000
-32.516174	7.528000
-32.516174	7.551000
-19.371338	7.574000
-27.673340	7.597000
-35.283508	7.620000
-20.755005	7.643000
-23.522339	7.665000
-20.755005	7.689000
-26.289673	7.712000
-21.446838	7.736000
-44.969177	7.759000
-22.830505	7.783000
-24.906006	7.806000
-31.132507	7.829000
-29.057007	7.852000
-27.673340	7.874000
-26.981506	7.898000
-27.673340	7.921000
-34.591675	7.945000
-33.899841	7.968000
-29.748840	7.991000
-18.679504	8.014000
-14.528503	8.037000
-27.673340	8.060000
-30.440674	8.082000
-18.679504	8.106000
-22.138672	8.130000
-35.283508	8.154000
-33.899841	8.177000
-20.755005	8.200000
-15.912170	8.223000
-24.906006	8.246000
-31.132507	8.269000
-22.830505	8.291000
-21.446838	8.315000
-27.673340	8.338000
-33.899841	8.362000
-29.748840	8.385000
-28.365173	8.408000
-21.446838	8.431000
-24.214172	8.454000
-24.906006	8.477000
-13.836670	8.499000
-21.446838	8.523000
-42.201843	8.546000
-26.981506	8.570000
-38.742676	8.593000
-22.138672	8.616000
-35.975342	8.639000
-26.981506	8.662000
-22.138672	8.685000
-29.057007	8.707000
-30.440674	8.731000
-13.836670	8.754000
-28.365173	8.778000
-22.830505	8.801000
-24.214172	8.824000
-31.824341	8.847000
-24.906006	8.870000
-18.679504	8.893000
-29.057007	8.915000
-39.434509	8.939000
-19.371338	8.962000
-25.597839	8.986000
-18.679504	9.009000
-20.063171	9.033000
-15.912170	9.056000
-29.748840	9.079000
-26.981506	9.102000
-31.132507	9.124000
-26.981506	9.148000
-40.126343	9.171000
-32.516174	9.195000
-20.063171	9.218000
-32.516174	9.241000
-29.748840	9.264000
-29.748840	9.287000
-17.295837	9.310000
-26.289673	9.332000
-29.057007	9.356000
-22.138672	9.379000
-32.516174	9.403000
-33.208008	9.426000
-24.214172	9.449000
-21.446838	9.472000
-24.906006	9.495000
-29.748840	9.518000
-22.830505	9.540000
-27.673340	9.564000
-35.283508	9.587000
-28.365173	9.611000
-35.283508	9.634000
-24.214172	9.658000
-37.359009	9.681000
-31.132507	9.704000
-29.057007	9.727000
-23.522339	9.749000
-29.748840	9.773000
-31.132507	9.796000
-29.057007	9.820000
-33.899841	9.843000
-26.981506	9.866000
