NLoad	Load	Time	
0.000000	1475.288086	33.396000
0.000000	1488.485107	33.419000
0.000000	1493.347168	33.442000
0.000000	1495.430908	33.465000
0.000000	1514.879150	33.488000
0.000000	1496.125488	33.511000
0.000000	1506.544189	33.533000
0.000000	1503.071289	33.557000
0.000000	1494.736328	33.580000
0.000000	1516.268311	33.604000
0.000000	1492.652588	33.627000
0.000000	1519.741211	33.651000
0.000000	1498.903809	33.674000
0.000000	1516.268311	33.697000
0.000000	1518.352051	33.720000
0.000000	1525.297852	33.742000
0.000000	1504.460449	33.766000
0.000000	1523.908691	33.789000
0.000000	1502.376709	33.813000
0.000000	1523.214111	33.836000
0.000000	1539.189453	33.859000
0.000000	1514.879150	33.882000
0.000000	1530.159912	33.905000
0.000000	1512.100830	33.928000
0.000000	1509.322510	33.950000
0.000000	1524.603271	33.974000
0.000000	1517.657471	33.997000
0.000000	1503.071289	34.021000
0.000000	1522.519531	34.044000
0.000000	1521.130371	34.067000
0.000000	1546.135254	34.090000
0.000000	1516.268311	34.113000
0.000000	1532.938232	34.136000
0.000000	1532.243652	34.158000
0.000000	1515.573730	34.182000
0.000000	1516.962891	34.205000
0.000000	1538.494873	34.229000
0.000000	1540.578613	34.252000
0.000000	1523.908691	34.276000
0.000000	1525.992432	34.299000
0.000000	1546.135254	34.322000
0.000000	1532.243652	34.345000
0.000000	1544.051514	34.367000
0.000000	1541.967773	34.391000
0.000000	1535.021973	34.414000
0.000000	1561.416016	34.438000
0.000000	1533.632812	34.461000
0.000000	1552.386475	34.484000
0.000000	1560.026855	34.507000
0.000000	1532.243652	34.530000
0.000000	1534.327393	34.553000
0.000000	1545.440674	34.575000
0.000000	1543.356934	34.599000
0.000000	1555.859375	34.622000
0.000000	1548.913574	34.646000
0.000000	1551.691895	34.669000
0.000000	1538.494873	34.692000
0.000000	1555.164795	34.715000
0.000000	1562.110596	34.738000
0.000000	1540.578613	34.761000
0.000000	1554.470215	34.783000
0.000000	1553.775635	34.807000
0.000000	1544.051514	34.830000
0.000000	1564.888916	34.854000
0.000000	1570.445557	34.877000
0.000000	1561.416016	34.901000
0.000000	1572.529297	34.924000
0.000000	1541.967773	34.947000
0.000000	1559.332275	34.970000
0.000000	1560.026855	34.992000
0.000000	1561.416016	35.016000
0.000000	1571.834717	35.039000
0.000000	1557.248535	35.063000
0.000000	1560.026855	35.086000
0.000000	1560.026855	35.109000
0.000000	1558.637695	35.132000
0.000000	1572.529297	35.155000
0.000000	1566.972656	35.178000
0.000000	1568.361816	35.200000
0.000000	1575.307617	35.224000
0.000000	1571.834717	35.247000
0.000000	1578.085937	35.271000
0.000000	1565.583496	35.294000
0.000000	1565.583496	35.317000
0.000000	1577.391357	35.340000
0.000000	1548.218994	35.363000
0.000000	1589.199219	35.386000
0.000000	1587.810059	35.408000
0.000000	1564.194336	35.432000
0.000000	1590.588379	35.455000
0.000000	1578.780518	35.479000
0.000000	1585.726318	35.502000
0.000000	1585.031738	35.526000
0.000000	1562.805176	35.549000
0.000000	1600.312500	35.572000
0.000000	1579.475098	35.595000
0.000000	1585.031738	35.617000
0.000000	1585.031738	35.641000
0.000000	1585.031738	35.664000
0.000000	1612.814941	35.688000
0.000000	1593.366699	35.711000
0.000000	1594.061279	35.734000
0.000000	1612.120361	35.757000
0.000000	1587.115479	35.780000
0.000000	1604.479980	35.803000
0.000000	1568.361816	35.825000
0.000000	1571.834717	35.849000
0.000000	1602.396240	35.872000
0.000000	1595.450439	35.896000
0.000000	1606.563721	35.919000
0.000000	1615.593262	35.942000
0.000000	1598.228760	35.965000
0.000000	1599.617920	35.988000
0.000000	1591.282959	36.011000
0.000000	1605.869141	36.033000
0.000000	1624.622803	36.057000
0.000000	1605.174561	36.080000
0.000000	1600.312500	36.104000
0.000000	1610.731201	36.127000
0.000000	1603.785400	36.151000
0.000000	1607.258301	36.174000
0.000000	1601.701660	36.197000
0.000000	1605.174561	36.220000
0.000000	1605.869141	36.242000
0.000000	1598.923340	36.266000
0.000000	1616.287842	36.289000
0.000000	1622.539062	36.313000
0.000000	1621.149902	36.336000
0.000000	1635.041504	36.359000
0.000000	1616.982422	36.382000
0.000000	1630.179443	36.405000
0.000000	1614.204102	36.428000
0.000000	1626.706543	36.450000
0.000000	1626.011963	36.474000
0.000000	1619.760742	36.497000
0.000000	1639.208984	36.521000
0.000000	1621.149902	36.544000
0.000000	1614.898682	36.567000
0.000000	1635.041504	36.590000
0.000000	1623.233643	36.613000
0.000000	1618.371582	36.636000
0.000000	1642.681885	36.658000
0.000000	1612.120361	36.682000
0.000000	1652.406006	36.705000
0.000000	1635.736084	36.729000
0.000000	1616.982422	36.752000
0.000000	1623.233643	36.776000
0.000000	1627.401123	36.799000
0.000000	1657.268066	36.822000
0.000000	1639.903564	36.845000
0.000000	1637.819824	36.867000
0.000000	1642.681885	36.891000
0.000000	1635.041504	36.914000
0.000000	1634.346924	36.938000
0.000000	1643.376465	36.961000
0.000000	1641.292725	36.984000
0.000000	1648.933105	37.007000
0.000000	1651.016846	37.030000
0.000000	1649.627686	37.053000
0.000000	1652.406006	37.075000
0.000000	1639.208984	37.099000
0.000000	1653.795166	37.122000
0.000000	1646.154785	37.146000
0.000000	1637.125244	37.169000
0.000000	1663.519287	37.192000
0.000000	1646.849365	37.215000
0.000000	1662.130127	37.238000
0.000000	1650.322266	37.261000
0.000000	1642.681885	37.283000
0.000000	1665.603027	37.307000
0.000000	1652.406006	37.330000
0.000000	1652.406006	37.354000
0.000000	1664.213867	37.377000
0.000000	1657.268066	37.401000
0.000000	1676.021729	37.424000
0.000000	1655.878906	37.447000
0.000000	1665.603027	37.470000
0.000000	1660.046387	37.492000
0.000000	1649.627686	37.516000
0.000000	1663.519287	37.539000
0.000000	1651.711426	37.563000
0.000000	1660.740967	37.586000
0.000000	1686.440430	37.609000
0.000000	1657.268066	37.632000
0.000000	1664.213867	37.655000
0.000000	1661.435547	37.678000
0.000000	1668.381348	37.700000
0.000000	1677.410889	37.724000
0.000000	1659.351807	37.747000
0.000000	1664.213867	37.771000
0.000000	1670.465088	37.794000
0.000000	1666.297607	37.817000
0.000000	1671.854248	37.840000
0.000000	1671.854248	37.863000
0.000000	1658.657227	37.886000
0.000000	1693.386230	37.908000
0.000000	1661.435547	37.932000
0.000000	1680.883789	37.955000
0.000000	1676.716309	37.979000
0.000000	1673.243408	38.002000
0.000000	1685.051270	38.026000
0.000000	1671.159668	38.049000
0.000000	1669.770508	38.072000
0.000000	1674.632568	38.095000
0.000000	1670.465088	38.117000
0.000000	1692.691650	38.141000
0.000000	1677.410889	38.164000
0.000000	1689.218750	38.188000
0.000000	1694.080811	38.211000
0.000000	1677.410889	38.234000
0.000000	1678.800049	38.257000
0.000000	1676.021729	38.280000
0.000000	1703.110352	38.303000
0.000000	1687.829590	38.325000
0.000000	1688.524170	38.349000
0.000000	1701.026611	38.372000
0.000000	1687.135010	38.396000
0.000000	1714.223633	38.424000
0.000000	1685.051270	38.447000
0.000000	1700.332031	38.470000
0.000000	1679.494629	38.492000
0.000000	1687.135010	38.516000
0.000000	1707.277832	38.539000
0.000000	1690.607910	38.563000
0.000000	1688.524170	38.586000
0.000000	1701.721191	38.609000
0.000000	1694.080811	38.632000
0.000000	1698.942871	38.655000
0.000000	1707.972412	38.678000
0.000000	1691.997070	38.700000
0.000000	1707.972412	38.724000
0.000000	1700.332031	38.747000
0.000000	1698.942871	38.771000
0.000000	1716.307373	38.794000
0.000000	1689.913330	38.817000
0.000000	1707.972412	38.840000
0.000000	1694.080811	38.863000
0.000000	1698.248291	38.886000
0.000000	1703.110352	38.908000
0.000000	1705.888672	38.932000
0.000000	1713.529053	38.955000
0.000000	1705.888672	38.979000
0.000000	1691.997070	39.002000
0.000000	1707.277832	39.026000
0.000000	1684.356689	39.049000
0.000000	1713.529053	39.072000
0.000000	1712.834473	39.095000
0.000000	1705.888672	39.117000
0.000000	1718.391113	39.141000
0.000000	1705.888672	39.164000
0.000000	1717.696533	39.188000
0.000000	1688.524170	39.211000
0.000000	1718.391113	39.234000
0.000000	1726.726074	39.257000
0.000000	1711.445312	39.280000
0.000000	1714.223633	39.303000
0.000000	1713.529053	39.325000
0.000000	1722.558594	39.349000
0.000000	1721.864014	39.372000
0.000000	1712.834473	39.396000
0.000000	1725.336914	39.419000
0.000000	1732.282715	39.442000
0.000000	1723.253174	39.465000
0.000000	1746.174316	39.488000
0.000000	1722.558594	39.511000
0.000000	1717.696533	39.533000
0.000000	1727.420654	39.557000
0.000000	1726.031494	39.580000
0.000000	1735.755615	39.604000
0.000000	1748.952637	39.627000
0.000000	1726.031494	39.651000
0.000000	1737.144775	39.674000
0.000000	1720.474854	39.697000
0.000000	1726.031494	39.720000
0.000000	1730.198975	39.742000
0.000000	1733.671875	39.766000
0.000000	1727.420654	39.789000
0.000000	1730.893555	39.813000
0.000000	1726.031494	39.836000
0.000000	1753.814697	39.859000
0.000000	1727.420654	39.882000
0.000000	1734.366455	39.905000
0.000000	1728.115234	39.928000
0.000000	1724.642334	39.950000
0.000000	1742.006836	39.974000
0.000000	1724.642334	39.997000
0.000000	1738.533936	40.021000
0.000000	1735.755615	40.044000
0.000000	1734.366455	40.067000
0.000000	1744.090576	40.090000
0.000000	1734.366455	40.113000
0.000000	1731.588135	40.136000
0.000000	1740.617676	40.158000
0.000000	1733.671875	40.182000
0.000000	1744.090576	40.205000
0.000000	1739.923096	40.229000
0.000000	1726.726074	40.252000
0.000000	1760.065918	40.276000
0.000000	1747.563477	40.299000
0.000000	1751.036377	40.322000
0.000000	1746.868896	40.345000
0.000000	1744.090576	40.367000
0.000000	1753.814697	40.391000
0.000000	1739.228516	40.414000
0.000000	1756.593018	40.438000
0.000000	1754.509277	40.461000
0.000000	1728.809814	40.484000
0.000000	1752.425537	40.507000
0.000000	1744.785156	40.530000
0.000000	1746.174316	40.553000
0.000000	1764.927979	40.575000
0.000000	1727.420654	40.599000
0.000000	1747.563477	40.622000
0.000000	1744.785156	40.646000
0.000000	1739.228516	40.669000
0.000000	1760.760498	40.692000
0.000000	1755.898437	40.715000
0.000000	1764.233398	40.738000
0.000000	1753.120117	40.761000
0.000000	1746.868896	40.783000
0.000000	1770.484619	40.807000
0.000000	1744.785156	40.830000
0.000000	1753.120117	40.854000
0.000000	1742.701416	40.877000
0.000000	1756.593018	40.901000
0.000000	1764.233398	40.924000
0.000000	1743.395996	40.947000
0.000000	1748.952637	40.970000
0.000000	1748.952637	40.992000
0.000000	1756.593018	41.016000
0.000000	1759.371338	41.039000
0.000000	1752.425537	41.063000
0.000000	1739.228516	41.086000
0.000000	1756.593018	41.109000
0.000000	1750.341797	41.132000
0.000000	1760.065918	41.155000
0.000000	1766.317139	41.178000
0.000000	1747.563477	41.200000
0.000000	1764.927979	41.224000
0.000000	1748.952637	41.247000
0.000000	1759.371338	41.271000
0.000000	1764.233398	41.294000
0.000000	1747.563477	41.317000
0.000000	1753.120117	41.340000
0.000000	1753.120117	41.363000
0.000000	1747.563477	41.386000
0.000000	1776.041260	41.408000
0.000000	1765.622559	41.432000
0.000000	1786.459961	41.455000
0.000000	1763.538818	41.479000
0.000000	1761.455078	41.502000
0.000000	1776.041260	41.526000
0.000000	1770.484619	41.549000
0.000000	1769.095459	41.572000
0.000000	1764.233398	41.595000
0.000000	1735.061035	41.617000
0.000000	1771.179199	41.641000
0.000000	1767.011719	41.664000
0.000000	1760.065918	41.688000
0.000000	1767.706299	41.711000
0.000000	1764.927979	41.734000
0.000000	1780.208740	41.757000
0.000000	1746.174316	41.780000
0.000000	1771.873779	41.803000
0.000000	1798.267822	41.826000
0.000000	1739.923096	41.851000
0.000000	1777.430420	41.874000
0.000000	1776.041260	41.898000
0.000000	1755.898437	41.921000
0.000000	1774.652100	41.944000
0.000000	1753.814697	41.967000
0.000000	1778.125000	41.990000
0.000000	1777.430420	42.014000
0.000000	1785.765381	42.037000
0.000000	1778.125000	42.061000
0.000000	1800.351562	42.084000
0.000000	1801.740723	42.108000
0.000000	1785.070801	42.131000
0.000000	1762.149658	42.154000
0.000000	1796.184082	42.177000
0.000000	1762.844238	42.199000
0.000000	1777.430420	42.223000
0.000000	1770.484619	42.246000
0.000000	1776.735840	42.270000
0.000000	1787.849121	42.293000
0.000000	1753.814697	42.317000
0.000000	1769.095459	42.340000
0.000000	1727.420654	42.363000
0.000000	1786.459961	42.386000
0.000000	1773.957520	42.408000
0.000000	1782.987061	42.432000
0.000000	1788.543701	42.455000
0.000000	1782.987061	42.479000
0.000000	1767.011719	42.502000
0.000000	1783.681641	42.526000
0.000000	1791.322021	42.549000
0.000000	1771.179199	42.572000
0.000000	1800.351562	42.595000
0.000000	1762.844238	42.617000
0.000000	1793.405762	42.641000
0.000000	1778.819580	42.664000
0.000000	1781.597900	42.688000
0.000000	1795.489502	42.711000
0.000000	1775.346680	42.734000
0.000000	1789.238281	42.757000
0.000000	1769.790039	42.780000
0.000000	1766.317139	42.803000
0.000000	1796.878662	42.825000
0.000000	1777.430420	42.849000
0.000000	1764.233398	42.872000
0.000000	1778.819580	42.896000
0.000000	1789.932861	42.919000
0.000000	1778.125000	42.942000
0.000000	1777.430420	42.965000
0.000000	1783.681641	42.988000
0.000000	1782.292480	43.011000
0.000000	1776.735840	43.033000
0.000000	1778.819580	43.057000
0.000000	1769.095459	43.080000
0.000000	1769.095459	43.104000
0.000000	1778.819580	43.127000
0.000000	1779.514160	43.151000
0.000000	1801.740723	43.174000
0.000000	1776.735840	43.197000
0.000000	1798.962402	43.220000
0.000000	1787.849121	43.242000
0.000000	1786.459961	43.266000
0.000000	1801.046143	43.289000
0.000000	1778.125000	43.313000
0.000000	1781.597900	43.336000
0.000000	1796.878662	43.359000
0.000000	1773.957520	43.382000
0.000000	1786.459961	43.405000
0.000000	1801.046143	43.428000
0.000000	1780.903320	43.450000
0.000000	1782.987061	43.474000
0.000000	1792.711182	43.497000
0.000000	1776.735840	43.521000
0.000000	1803.129883	43.544000
0.000000	1782.987061	43.567000
0.000000	1807.297363	43.590000
0.000000	1787.849121	43.613000
0.000000	1776.041260	43.636000
0.000000	1758.676758	43.658000
0.000000	1782.987061	43.682000
0.000000	1782.292480	43.705000
0.000000	1778.125000	43.729000
0.000000	1779.514160	43.752000
0.000000	1803.824463	43.776000
0.000000	1785.765381	43.799000
0.000000	1789.932861	43.822000
0.000000	1801.046143	43.845000
0.000000	1781.597900	43.867000
0.000000	1793.405762	43.891000
0.000000	1779.514160	43.914000
0.000000	1789.932861	43.938000
0.000000	1790.627441	43.961000
0.000000	1785.070801	43.984000
0.000000	1800.351562	44.007000
0.000000	1778.819580	44.030000
0.000000	1786.459961	44.053000
0.000000	1790.627441	44.075000
0.000000	1788.543701	44.099000
0.000000	1764.927979	44.122000
0.000000	1795.489502	44.146000
0.000000	1798.267822	44.169000
0.000000	1812.854004	44.192000
0.000000	1793.405762	44.215000
0.000000	1786.459961	44.238000
0.000000	1797.573242	44.261000
0.000000	1771.873779	44.283000
0.000000	1792.711182	44.307000
0.000000	1796.878662	44.330000
0.000000	1785.070801	44.354000
0.000000	1810.770264	44.377000
0.000000	1778.125000	44.401000
0.000000	1783.681641	44.424000
0.000000	1798.962402	44.447000
0.000000	1785.765381	44.470000
0.000000	1789.932861	44.492000
0.000000	1768.400879	44.516000
0.000000	1790.627441	44.539000
0.000000	1802.435303	44.563000
0.000000	1773.957520	44.586000
0.000000	1803.824463	44.609000
0.000000	1791.322021	44.632000
0.000000	1798.267822	44.655000
0.000000	1800.351562	44.678000
0.000000	1798.267822	44.700000
0.000000	1796.878662	44.724000
0.000000	1798.962402	44.747000
0.000000	1797.573242	44.771000
0.000000	1805.213623	44.794000
0.000000	1800.351562	44.817000
0.000000	1810.770264	44.840000
0.000000	1796.184082	44.863000
0.000000	1780.903320	44.886000
0.000000	1794.794922	44.908000
0.000000	1796.878662	44.932000
0.000000	1789.238281	44.955000
0.000000	1781.597900	44.979000
0.000000	1782.987061	45.002000
0.000000	1811.464844	45.026000
0.000000	1796.878662	45.049000
0.000000	1787.154541	45.072000
0.000000	1803.129883	45.095000
0.000000	1798.267822	45.117000
0.000000	1778.819580	45.141000
0.000000	1781.597900	45.164000
0.000000	1791.322021	45.188000
0.000000	1801.046143	45.211000
0.000000	1785.070801	45.234000
0.000000	1798.267822	45.257000
0.000000	1798.267822	45.280000
0.000000	1792.016602	45.303000
0.000000	1801.740723	45.325000
0.000000	1794.100342	45.349000
0.000000	1805.213623	45.372000
0.000000	1796.184082	45.396000
0.000000	1798.962402	45.419000
0.000000	1801.046143	45.442000
0.000000	1776.735840	45.465000
0.000000	1785.070801	45.488000
0.000000	1804.519043	45.511000
0.000000	1792.016602	45.533000
0.000000	1803.824463	45.557000
0.000000	1801.046143	45.580000
0.000000	1782.987061	45.604000
0.000000	1802.435303	45.627000
0.000000	1785.070801	45.651000
0.000000	1799.656982	45.674000
0.000000	1802.435303	45.697000
0.000000	1798.267822	45.720000
0.000000	1801.740723	45.742000
0.000000	1789.932861	45.766000
0.000000	1789.932861	45.789000
0.000000	1798.267822	45.813000
0.000000	1795.489502	45.836000
0.000000	1791.322021	45.859000
0.000000	1798.962402	45.882000
0.000000	1789.238281	45.905000
0.000000	1796.878662	45.928000
0.000000	1792.016602	45.950000
0.000000	1792.711182	45.974000
0.000000	1810.075684	45.997000
0.000000	1789.932861	46.021000
0.000000	1803.129883	46.044000
0.000000	1797.573242	46.067000
0.000000	1776.735840	46.090000
0.000000	1798.962402	46.113000
0.000000	1789.932861	46.136000
0.000000	1801.740723	46.158000
0.000000	1805.908203	46.182000
0.000000	1791.322021	46.205000
0.000000	1791.322021	46.229000
0.000000	1794.794922	46.252000
0.000000	1786.459961	46.276000
0.000000	1787.154541	46.299000
0.000000	1787.849121	46.322000
0.000000	1795.489502	46.345000
0.000000	1780.208740	46.367000
0.000000	1796.878662	46.391000
0.000000	1803.129883	46.414000
0.000000	1794.794922	46.438000
0.000000	1803.129883	46.461000
0.000000	1794.794922	46.484000
0.000000	1787.849121	46.507000
0.000000	1805.213623	46.530000
0.000000	1789.238281	46.553000
0.000000	1793.405762	46.575000
0.000000	1792.016602	46.599000
0.000000	1792.016602	46.622000
0.000000	1814.243164	46.646000
0.000000	1785.070801	46.669000
0.000000	1785.765381	46.692000
0.000000	1805.213623	46.715000
0.000000	1785.765381	46.738000
0.000000	1815.632324	46.761000
0.000000	1780.903320	46.783000
0.000000	1803.129883	46.807000
0.000000	1788.543701	46.830000
0.000000	1786.459961	46.854000
0.000000	1803.824463	46.877000
0.000000	1805.908203	46.901000
0.000000	1813.548584	46.924000
0.000000	1775.346680	46.947000
0.000000	1787.154541	46.970000
0.000000	1809.381104	46.992000
0.000000	1789.932861	47.016000
0.000000	1778.125000	47.039000
0.000000	1791.322021	47.063000
0.000000	1784.376221	47.086000
0.000000	1799.656982	47.109000
0.000000	1800.351562	47.132000
0.000000	1783.681641	47.155000
0.000000	1806.602783	47.178000
0.000000	1782.292480	47.200000
0.000000	1803.129883	47.224000
0.000000	1796.878662	47.247000
0.000000	1783.681641	47.271000
0.000000	1805.213623	47.294000
0.000000	1786.459961	47.317000
0.000000	1796.184082	47.340000
0.000000	1791.322021	47.363000
0.000000	1785.070801	47.386000
0.000000	1796.184082	47.408000
0.000000	1784.376221	47.432000
0.000000	1793.405762	47.455000
0.000000	1799.656982	47.479000
0.000000	1787.154541	47.502000
0.000000	1782.292480	47.526000
0.000000	1801.046143	47.549000
0.000000	1797.573242	47.572000
0.000000	1810.075684	47.595000
0.000000	1795.489502	47.617000
0.000000	1792.016602	47.641000
0.000000	1805.213623	47.664000
0.000000	1794.100342	47.688000
0.000000	1803.129883	47.711000
0.000000	1789.932861	47.734000
0.000000	1797.573242	47.757000
0.000000	1807.991943	47.780000
0.000000	1785.070801	47.803000
0.000000	1835.775146	47.827000
0.000000	1796.184082	47.851000
0.000000	1817.716064	47.874000
0.000000	1798.962402	47.898000
0.000000	1800.351562	47.921000
0.000000	1803.824463	47.944000
0.000000	1787.154541	47.967000
0.000000	1813.548584	47.990000
0.000000	1803.129883	48.014000
0.000000	1788.543701	48.037000
0.000000	1796.184082	48.061000
0.000000	1788.543701	48.084000
0.000000	1792.711182	48.108000
0.000000	1822.578125	48.131000
0.000000	1782.987061	48.154000
0.000000	1796.184082	48.177000
0.000000	1798.962402	48.199000
0.000000	1798.267822	48.223000
0.000000	1812.159424	48.246000
0.000000	1802.435303	48.270000
0.000000	1801.740723	48.293000
0.000000	1804.519043	48.321000
0.000000	1829.523926	48.344000
0.000000	1785.070801	48.366000
0.000000	1801.046143	48.390000
0.000000	1810.075684	48.413000
0.000000	1796.184082	48.437000
0.000000	1804.519043	48.460000
0.000000	1802.435303	48.484000
0.000000	1790.627441	48.507000
0.000000	1799.656982	48.530000
0.000000	1796.184082	48.553000
0.000000	1793.405762	48.575000
0.000000	1802.435303	48.599000
0.000000	1785.765381	48.622000
0.000000	1811.464844	48.646000
0.000000	1758.676758	48.669000
0.000000	1809.381104	48.692000
0.000000	1789.932861	48.715000
0.000000	1782.987061	48.738000
0.000000	1796.184082	48.761000
0.000000	1783.681641	48.783000
0.000000	1794.794922	48.807000
0.000000	1790.627441	48.830000
0.000000	1794.100342	48.854000
0.000000	1801.740723	48.877000
0.000000	1789.932861	48.901000
0.000000	1792.016602	48.924000
0.000000	1778.819580	48.947000
0.000000	1791.322021	48.970000
0.000000	1792.016602	48.992000
0.000000	1786.459961	49.016000
0.000000	1783.681641	49.039000
0.000000	1808.686523	49.063000
0.000000	1785.765381	49.086000
0.000000	1790.627441	49.109000
0.000000	1787.849121	49.132000
0.000000	1797.573242	49.155000
0.000000	1796.184082	49.178000
0.000000	1790.627441	49.200000
0.000000	1793.405762	49.224000
0.000000	1800.351562	49.247000
0.000000	1780.208740	49.271000
0.000000	1792.711182	49.294000
0.000000	1788.543701	49.317000
0.000000	1782.292480	49.340000
0.000000	1799.656982	49.363000
0.000000	1783.681641	49.386000
0.000000	1787.849121	49.408000
0.000000	1785.765381	49.432000
0.000000	1757.982178	49.455000
0.000000	1794.100342	49.479000
0.000000	1788.543701	49.502000
0.000000	1795.489502	49.526000
0.000000	1787.849121	49.549000
0.000000	1782.987061	49.572000
0.000000	1799.656982	49.595000
0.000000	1782.987061	49.617000
0.000000	1787.154541	49.641000
0.000000	1805.213623	49.664000
0.000000	1782.987061	49.688000
0.000000	1794.100342	49.711000
0.000000	1787.849121	49.734000
0.000000	1783.681641	49.757000
0.000000	1798.962402	49.780000
0.000000	1784.376221	49.803000
0.000000	1792.711182	49.825000
0.000000	1789.238281	49.849000
0.000000	1779.514160	49.872000
0.000000	1798.962402	49.896000
0.000000	1782.292480	49.919000
0.000000	1795.489502	49.942000
0.000000	1784.376221	49.965000
0.000000	1770.484619	49.988000
0.000000	1802.435303	50.011000
0.000000	1799.656982	50.033000
0.000000	1803.824463	50.057000
0.000000	1781.597900	50.080000
0.000000	1778.819580	50.104000
0.000000	1785.070801	50.127000
0.000000	1780.208740	50.151000
0.000000	1789.932861	50.174000
0.000000	1803.824463	50.197000
0.000000	1781.597900	50.220000
0.000000	1797.573242	50.242000
0.000000	1797.573242	50.266000
0.000000	1787.154541	50.289000
0.000000	1785.070801	50.313000
0.000000	1771.179199	50.336000
0.000000	1783.681641	50.359000
0.000000	1785.070801	50.382000
0.000000	1757.982178	50.405000
0.000000	1757.287598	50.428000
0.000000	1771.179199	50.450000
0.000000	1784.376221	50.474000
0.000000	1777.430420	50.497000
0.000000	1771.179199	50.521000
0.000000	1780.903320	50.544000
0.000000	1781.597900	50.567000
0.000000	1777.430420	50.590000
0.000000	1780.903320	50.613000
0.000000	1774.652100	50.636000
0.000000	1784.376221	50.658000
0.000000	1775.346680	50.682000
0.000000	1768.400879	50.705000
0.000000	1773.957520	50.729000
0.000000	1770.484619	50.752000
0.000000	1787.154541	50.776000
0.000000	1774.652100	50.799000
0.000000	1768.400879	50.822000
0.000000	1778.125000	50.845000
0.000000	1771.873779	50.867000
0.000000	1776.041260	50.891000
0.000000	1776.735840	50.914000
0.000000	1778.125000	50.938000
0.000000	1782.987061	50.961000
0.000000	1757.982178	50.984000
0.000000	1771.179199	51.007000
0.000000	1781.597900	51.030000
0.000000	1769.790039	51.053000
0.000000	1777.430420	51.075000
0.000000	1773.957520	51.099000
0.000000	1772.568359	51.122000
0.000000	1773.262939	51.146000
0.000000	1761.455078	51.169000
0.000000	1768.400879	51.192000
0.000000	1766.317139	51.215000
0.000000	1758.676758	51.238000
0.000000	1766.317139	51.261000
0.000000	1762.844238	51.283000
0.000000	1750.341797	51.307000
0.000000	1776.041260	51.330000
0.000000	1762.149658	51.358000
0.000000	1764.927979	51.381000
0.000000	1753.120117	51.404000
0.000000	1766.317139	51.427000
0.000000	1766.317139	51.449000
0.000000	1772.568359	51.473000
0.000000	1775.346680	51.496000
0.000000	1748.258057	51.520000
0.000000	1767.706299	51.543000
0.000000	1757.287598	51.567000
0.000000	1769.790039	51.590000
0.000000	1767.706299	51.613000
0.000000	1760.065918	51.636000
0.000000	1767.706299	51.658000
0.000000	1756.593018	51.682000
0.000000	1756.593018	51.705000
0.000000	1776.735840	51.729000
0.000000	1760.065918	51.752000
0.000000	1760.760498	51.776000
0.000000	1755.203857	51.799000
0.000000	1746.868896	51.823000
0.000000	1769.095459	51.847000
0.000000	1742.006836	51.870000
0.000000	1750.341797	51.894000
0.000000	1742.701416	51.917000
0.000000	1746.868896	51.941000
0.000000	1746.174316	51.964000
0.000000	1733.671875	51.987000
0.000000	1748.952637	52.010000
0.000000	1765.622559	52.032000
0.000000	1748.258057	52.056000
0.000000	1754.509277	52.079000
0.000000	1745.479736	52.103000
0.000000	1744.785156	52.126000
0.000000	1751.730957	52.150000
0.000000	1745.479736	52.173000
0.000000	1764.233398	52.196000
0.000000	1748.952637	52.219000
0.000000	1745.479736	52.241000
0.000000	1755.203857	52.265000
0.000000	1746.174316	52.288000
0.000000	1761.455078	52.312000
0.000000	1744.090576	52.335000
0.000000	1757.287598	52.359000
0.000000	1764.927979	52.382000
0.000000	1743.395996	52.405000
0.000000	1747.563477	52.428000
0.000000	1759.371338	52.450000
0.000000	1740.617676	52.474000
0.000000	1762.149658	52.497000
0.000000	1742.006836	52.521000
0.000000	1761.455078	52.544000
0.000000	1749.647217	52.567000
0.000000	1744.785156	52.590000
0.000000	1764.927979	52.613000
0.000000	1746.174316	52.636000
0.000000	1741.312256	52.658000
0.000000	1770.484619	52.682000
0.000000	1739.228516	52.705000
0.000000	1747.563477	52.729000
0.000000	1752.425537	52.752000
0.000000	1755.898437	52.776000
0.000000	1762.149658	52.799000
0.000000	1742.006836	52.822000
0.000000	1760.065918	52.845000
0.000000	1752.425537	52.867000
0.000000	1746.868896	52.891000
0.000000	1755.203857	52.914000
0.000000	1730.893555	52.938000
0.000000	1752.425537	52.961000
0.000000	1764.233398	52.984000
0.000000	1728.809814	53.007000
0.000000	1771.179199	53.030000
0.000000	1743.395996	53.053000
0.000000	1738.533936	53.075000
0.000000	1742.701416	53.099000
0.000000	1732.282715	53.122000
0.000000	1746.868896	53.146000
0.000000	1728.809814	53.169000
0.000000	1737.144775	53.192000
0.000000	1761.455078	53.215000
0.000000	1729.504395	53.238000
0.000000	1745.479736	53.261000
0.000000	1737.144775	53.283000
0.000000	1735.061035	53.307000
0.000000	1737.839355	53.330000
0.000000	1724.642334	53.354000
0.000000	1752.425537	53.377000
0.000000	1726.726074	53.401000
0.000000	1718.391113	53.424000
0.000000	1743.395996	53.447000
0.000000	1740.617676	53.470000
0.000000	1737.839355	53.492000
0.000000	1743.395996	53.516000
0.000000	1733.671875	53.539000
0.000000	1753.814697	53.563000
0.000000	1738.533936	53.586000
0.000000	1742.701416	53.609000
0.000000	1742.006836	53.632000
