Load	Time	
-38.050842	2.323000
-34.591675	2.346000
-42.201843	2.368000
-35.283508	2.392000
-28.365173	2.415000
-33.899841	2.439000
-41.510010	2.462000
-39.434509	2.485000
-26.289673	2.508000
-36.667175	2.531000
-28.365173	2.554000
-33.208008	2.576000
-40.818176	2.600000
-16.604004	2.623000
-34.591675	2.647000
-35.283508	2.670000
-29.057007	2.693000
-22.138672	2.716000
-31.824341	2.739000
-37.359009	2.762000
-33.899841	2.784000
-22.830505	2.808000
-40.818176	2.831000
-34.591675	2.855000
-34.591675	2.878000
-22.830505	2.901000
-36.667175	2.924000
-29.057007	2.947000
-33.899841	2.970000
-29.057007	2.992000
-22.138672	3.016000
-25.597839	3.039000
-33.208008	3.063000
-2.767334	3.086000
-33.899841	3.110000
-29.057007	3.133000
-33.899841	3.156000
-21.446838	3.179000
-36.667175	3.201000
-30.440674	3.225000
-37.359009	3.248000
-28.365173	3.272000
-26.981506	3.295000
-33.899841	3.318000
-22.830505	3.341000
-22.138672	3.364000
-29.748840	3.387000
-32.516174	3.409000
-36.667175	3.433000
-33.208008	3.456000
-42.893677	3.479000
-29.057007	3.502000
-33.899841	3.526000
-40.818176	3.549000
-31.132507	3.572000
-35.975342	3.595000
-25.597839	3.617000
-29.748840	3.641000
-17.295837	3.664000
-32.516174	3.688000
-27.673340	3.711000
-35.283508	3.735000
-32.516174	3.758000
-28.365173	3.781000
-38.742676	3.804000
-24.214172	3.826000
-29.748840	3.850000
-34.591675	3.873000
-39.434509	3.897000
-26.981506	3.920000
-31.132507	3.943000
-33.208008	3.966000
-49.812012	3.990000
-33.208008	4.014000
-15.220337	4.037000
-30.440674	4.061000
-31.132507	4.084000
-31.824341	4.108000
-13.144836	4.131000
-34.591675	4.154000
-38.742676	4.177000
-33.899841	4.199000
-24.906006	4.223000
-26.981506	4.246000
-32.516174	4.270000
-25.597839	4.293000
-31.824341	4.317000
-29.748840	4.340000
-27.673340	4.363000
-35.283508	4.386000
-35.975342	4.408000
-46.352844	4.432000
-27.673340	4.455000
-22.830505	4.479000
-46.352844	4.502000
-47.044678	4.526000
-26.981506	4.549000
-26.981506	4.572000
-43.585510	4.595000
-35.975342	4.617000
-35.283508	4.641000
-29.057007	4.664000
-24.906006	4.688000
-32.516174	4.711000
-32.516174	4.735000
-32.516174	4.758000
-32.516174	4.781000
-22.830505	4.804000
-24.214172	4.826000
-31.132507	4.850000
-22.830505	4.873000
-27.673340	4.897000
-20.755005	4.920000
