Load	Time
-10.377502	12.249000
-25.597839	12.272000
-24.906006	12.295000
-17.987671	12.317000
-26.289673	12.341000
-31.824341	12.364000
-29.057007	12.388000
-36.667175	12.411000
-26.289673	12.434000
-29.748840	12.457000
-23.522339	12.480000
-28.365173	12.503000
-31.132507	12.525000
-33.899841	12.549000
-34.591675	12.572000
-35.975342	12.596000
-38.742676	12.619000
-26.981506	12.643000
-33.899841	12.666000
-29.748840	12.689000
-31.824341	12.712000
-26.981506	12.734000
-38.742676	12.758000
-26.981506	12.781000
-29.057007	12.805000
-25.597839	12.828000
-30.440674	12.851000
-24.214172	12.874000
-31.824341	12.897000
-35.283508	12.920000
-33.208008	12.942000
-25.597839	12.966000
-28.365173	12.989000
-26.289673	13.013000
-29.057007	13.036000
-26.981506	13.059000
-26.981506	13.082000
-17.987671	13.105000
-23.522339	13.128000
-32.516174	13.150000
-28.365173	13.174000
-33.899841	13.197000
-31.132507	13.221000
-19.371338	13.244000
-17.295837	13.268000
-31.132507	13.291000
-27.673340	13.314000
-30.440674	13.337000
-20.755005	13.359000
-37.359009	13.383000
-25.597839	13.406000
-30.440674	13.430000
-23.522339	13.453000
-24.906006	13.476000
-22.830505	13.499000
-27.673340	13.522000
-20.755005	13.545000
-44.277344	13.567000
-32.516174	13.591000
-29.748840	13.614000
-25.597839	13.638000
-29.748840	13.661000
-26.981506	13.684000
-29.057007	13.707000
-30.440674	13.730000
-24.906006	13.753000
-32.516174	13.775000
-30.440674	13.799000
-27.673340	13.822000
-33.899841	13.846000
-22.830505	13.869000
-29.748840	13.893000
-28.365173	13.916000
-30.440674	13.939000
-23.522339	13.962000
-31.824341	13.984000
-29.057007	14.008000
-33.899841	14.031000
-30.440674	14.055000
-18.679504	14.078000
-42.201843	14.101000
-30.440674	14.124000
-28.365173	14.147000
-37.359009	14.170000
-33.899841	14.192000
-22.138672	14.216000
-29.057007	14.239000
-26.981506	14.263000
-26.981506	14.286000
-18.679504	14.309000
-33.899841	14.332000
-26.981506	14.355000
-29.748840	14.378000
-25.597839	14.400000
-33.208008	14.424000
-32.516174	14.447000
-29.057007	14.471000
-29.748840	14.494000
-28.365173	14.518000
-31.824341	14.541000
-29.057007	14.564000
-19.371338	14.587000
-31.132507	14.609000
-26.981506	14.633000
-28.365173	14.656000
-34.591675	14.680000
-18.679504	14.703000
-29.057007	14.726000
-29.057007	14.749000
-31.132507	14.772000
-33.208008	14.795000
-27.673340	14.817000
-28.365173	14.841000
-30.440674	14.864000
-28.365173	14.888000
-26.289673	14.911000
-38.742676	14.934000
-29.748840	14.957000
-22.138672	14.980000
-30.440674	15.003000
-31.132507	15.025000
-17.295837	15.049000
-28.365173	15.072000
-32.516174	15.096000
-29.748840	15.119000
-22.830505	15.143000
-29.748840	15.166000
-31.132507	15.189000
-33.899841	15.212000
-28.365173	15.234000
-29.057007	15.258000
-26.981506	15.281000
-31.824341	15.305000
-26.981506	15.328000
-24.906006	15.351000
-29.057007	15.374000
-27.673340	15.397000
-31.132507	15.420000
-25.597839	15.442000
-30.440674	15.466000
-29.748840	15.489000
-26.981506	15.513000
-21.446838	15.536000
-24.906006	15.559000
-29.748840	15.582000
-29.057007	15.605000
-32.516174	15.628000
-33.899841	15.650000
-32.516174	15.674000
-24.906006	15.697000
-29.748840	15.721000
-22.830505	15.744000
-27.673340	15.768000
-40.818176	15.791000
-25.597839	15.814000
-34.591675	15.837000
-34.591675	15.859000
-26.289673	15.883000
-36.667175	15.906000
-33.208008	15.930000
-24.906006	15.953000
-29.057007	15.976000
-17.295837	15.999000
-35.975342	16.022000
-39.434509	16.045000
-21.446838	16.067000
-25.597839	16.091000
-29.748840	16.114000
-31.132507	16.138000
-29.057007	16.161000
-43.585510	16.184000
-31.132507	16.207000
-25.597839	16.230000
-43.585510	16.253000
-22.830505	16.275000
-29.748840	16.299000
-29.748840	16.322000
-32.516174	16.346000
-29.748840	16.369000
-35.975342	16.393000
-40.126343	16.416000
-35.975342	16.439000
-29.057007	16.462000
-32.516174	16.484000
-25.597839	16.508000
-30.440674	16.531000
-31.132507	16.555000
-30.440674	16.578000
-24.906006	16.601000
-26.981506	16.624000
-25.597839	16.647000
-24.214172	16.670000
-21.446838	16.692000
-33.899841	16.716000
-31.132507	16.739000
-26.289673	16.763000
-32.516174	16.786000
-38.050842	16.809000
-35.283508	16.832000
-28.365173	16.855000
-29.748840	16.878000
-24.906006	16.900000
-27.673340	16.924000
-31.132507	16.947000
-31.132507	16.971000
-36.667175	16.994000
-33.208008	17.018000
-20.063171	17.041000
-33.899841	17.064000
-31.824341	17.087000
-29.057007	17.109000
-11.069336	17.133000
-32.516174	17.156000
-29.748840	17.180000
-27.673340	17.203000
-33.899841	17.226000
-27.673340	17.249000
-23.522339	17.272000
-30.440674	17.295000
-35.283508	17.317000
-31.824341	17.341000
-29.057007	17.364000
-27.673340	17.388000
-28.365173	17.411000
-42.893677	17.434000
-26.289673	17.457000
-26.289673	17.480000
-33.208008	17.503000
-29.748840	17.525000
-21.446838	17.549000
-27.673340	17.572000
-33.208008	17.596000
-42.893677	17.619000
-31.824341	17.643000
-27.673340	17.666000
-31.132507	17.689000
-29.057007	17.712000
-27.673340	17.734000
-26.289673	17.758000
-30.440674	17.781000
-32.516174	17.805000
-24.906006	17.828000
-33.208008	17.851000
-26.289673	17.874000
-29.057007	17.897000
-26.289673	17.920000
-35.283508	17.942000
-33.208008	17.966000
-26.289673	17.989000
-26.981506	18.013000
-38.742676	18.036000
-20.063171	18.059000
-29.057007	18.082000
-34.591675	18.105000
-33.899841	18.128000
-26.289673	18.150000
-37.359009	18.174000
-29.057007	18.197000
-22.138672	18.221000
-34.591675	18.244000
-27.673340	18.268000
-31.132507	18.291000
-26.981506	18.314000
-35.975342	18.337000
-26.289673	18.359000
-26.981506	18.383000
-24.214172	18.406000
-26.289673	18.430000
-30.440674	18.453000
-22.830505	18.476000
-26.289673	18.499000
-26.981506	18.522000
-29.748840	18.545000
-31.132507	18.567000
-24.906006	18.591000
-24.214172	18.614000
-24.906006	18.638000
-29.748840	18.661000
-27.673340	18.684000
-19.371338	18.707000
-28.365173	18.730000
-18.679504	18.753000
-30.440674	18.775000
-31.824341	18.799000
-26.981506	18.822000
-26.981506	18.846000
-21.446838	18.869000
-30.440674	18.893000
-11.761169	18.916000
-26.981506	18.939000
-29.748840	18.962000
-28.365173	18.984000
-26.289673	19.008000
-31.132507	19.031000
-31.824341	19.055000
-33.899841	19.078000
-26.289673	19.101000
-31.824341	19.124000
-24.906006	19.147000
-20.063171	19.170000
-32.516174	19.192000
-21.446838	19.216000
-26.289673	19.239000
-31.824341	19.263000
-34.591675	19.286000
-30.440674	19.309000
-31.132507	19.332000
-31.132507	19.355000
-29.057007	19.378000
-31.132507	19.400000
-41.510010	19.424000
-31.132507	19.447000
-26.981506	19.471000
-26.981506	19.494000
-30.440674	19.518000
-35.283508	19.541000
-31.132507	19.564000
-31.132507	19.587000
-36.667175	19.609000
-32.516174	19.633000
-32.516174	19.656000
-23.522339	19.680000
-30.440674	19.703000
-29.748840	19.726000
-22.830505	19.749000
-24.906006	19.772000
-42.893677	19.795000
-25.597839	19.817000
-26.289673	19.841000
-31.824341	19.864000
-27.673340	19.888000
-31.132507	19.911000
-24.906006	19.934000
-28.365173	19.957000
-29.057007	19.980000
-20.755005	20.003000
-29.057007	20.025000
-20.755005	20.049000
-29.748840	20.072000
-31.132507	20.096000
-29.057007	20.119000
-33.208008	20.143000
-20.755005	20.166000
-29.748840	20.189000
-29.057007	20.212000
-31.824341	20.234000
-22.138672	20.258000
-31.824341	20.281000
-26.289673	20.305000
-32.516174	20.328000
-25.597839	20.351000
-26.981506	20.374000
-28.365173	20.397000
-30.440674	20.420000
-25.597839	20.442000
-20.063171	20.466000
-25.597839	20.489000
-31.132507	20.513000
-22.138672	20.536000
-17.987671	20.559000
-29.748840	20.582000
-29.057007	20.605000
-26.981506	20.628000
-23.522339	20.650000
-33.899841	20.674000
-32.516174	20.697000
-23.522339	20.721000
-27.673340	20.744000
-29.057007	20.768000
-31.132507	20.791000
-32.516174	20.814000
-30.440674	20.837000
-24.906006	20.859000
-44.277344	20.883000
-33.208008	20.906000
-26.289673	20.930000
-28.365173	20.953000
-32.516174	20.976000
-29.057007	20.999000
-36.667175	21.022000
-32.516174	21.045000
-31.132507	21.067000
-26.289673	21.091000
-28.365173	21.114000
-29.057007	21.138000
-36.667175	21.161000
-29.748840	21.184000
-30.440674	21.207000
-28.365173	21.230000
-33.899841	21.253000
-29.057007	21.275000
-31.132507	21.299000
-32.516174	21.322000
-29.057007	21.346000
-38.050842	21.369000
-29.057007	21.393000
-30.440674	21.416000
-30.440674	21.439000
-28.365173	21.462000
-33.208008	21.484000
-30.440674	21.508000
-27.673340	21.531000
-20.063171	21.555000
-31.132507	21.578000
-26.289673	21.601000
-27.673340	21.624000
-30.440674	21.647000
-24.906006	21.670000
-40.818176	21.692000
-28.365173	21.716000
-29.748840	21.739000
-32.516174	21.763000
-42.893677	21.786000
-25.597839	21.809000
-32.516174	21.832000
-28.365173	21.855000
-29.057007	21.878000
-29.057007	21.900000
-26.289673	21.924000
-30.440674	21.947000
-31.132507	21.971000
-27.673340	21.994000
-29.748840	22.018000
-22.138672	22.041000
-38.050842	22.064000
-21.446838	22.087000
-29.748840	22.109000
-23.522339	22.133000
-31.132507	22.156000
-29.748840	22.180000
-26.981506	22.203000
-26.981506	22.226000
-17.987671	22.249000
-19.371338	22.272000
-35.283508	22.295000
-33.208008	22.317000
-31.824341	22.341000
-34.591675	22.364000
-23.522339	22.388000
-27.673340	22.411000
-20.755005	22.434000
-33.208008	22.457000
-31.132507	22.480000
-24.214172	22.503000
-17.295837	22.525000
-17.987671	22.549000
-30.440674	22.572000
-30.440674	22.596000
-33.899841	22.619000
-35.975342	22.643000
-28.365173	22.666000
-30.440674	22.689000
-24.906006	22.712000
-29.057007	22.734000
-34.591675	22.758000
-29.057007	22.781000
-8.993835	22.805000
-29.057007	22.828000
-26.981506	22.851000
-44.969177	22.874000
-29.748840	22.897000
-35.283508	22.920000
-32.516174	22.942000
-35.975342	22.966000
-31.824341	22.989000
-27.673340	23.013000
-38.050842	23.036000
-33.208008	23.059000
-31.132507	23.082000
-29.748840	23.105000
-31.132507	23.128000
-28.365173	23.150000
-32.516174	23.174000
-31.824341	23.197000
-23.522339	23.221000
-29.748840	23.244000
-26.981506	23.268000
-29.057007	23.291000
-33.899841	23.314000
-33.208008	23.337000
-24.214172	23.359000
-33.208008	23.383000
-24.906006	23.406000
-28.365173	23.430000
-20.755005	23.453000
-28.365173	23.476000
-27.673340	23.499000
-26.289673	23.522000
-27.673340	23.545000
-29.748840	23.567000
-39.434509	23.591000
-26.289673	23.614000
-31.132507	23.638000
-31.132507	23.661000
-31.132507	23.684000
-36.667175	23.707000
-29.748840	23.730000
-25.597839	23.753000
-17.295837	23.775000
-36.667175	23.799000
-31.132507	23.822000
-29.057007	23.846000
-15.220337	23.869000
-27.673340	23.893000
-31.132507	23.916000
-26.981506	23.939000
-27.673340	23.962000
-26.981506	23.984000
-22.138672	24.008000
-28.365173	24.031000
-31.824341	24.055000
-23.522339	24.078000
-29.057007	24.101000
-26.981506	24.124000
-32.516174	24.147000
-26.289673	24.170000
-22.830505	24.192000
-29.748840	24.216000
-29.057007	24.239000
-27.673340	24.263000
-29.057007	24.286000
-25.597839	24.309000
-31.132507	24.332000
-26.981506	24.355000
-28.365173	24.378000
-31.824341	24.400000
-30.440674	24.424000
-28.365173	24.447000
-29.748840	24.471000
-30.440674	24.494000
-24.906006	24.518000
-31.824341	24.541000
-26.981506	24.564000
-15.220337	24.587000
-29.748840	24.609000
-29.057007	24.633000
-24.214172	24.656000
-24.906006	24.680000
-28.365173	24.703000
-24.214172	24.726000
-33.208008	24.749000
-34.591675	24.772000
-33.899841	24.795000
-37.359009	24.817000
-21.446838	24.841000
-37.359009	24.864000
-31.132507	24.888000
-29.057007	24.911000
-31.824341	24.934000
-26.289673	24.957000
-37.359009	24.980000
-31.132507	25.003000
-29.057007	25.025000
-34.591675	25.049000
-31.824341	25.072000
-26.289673	25.096000
-21.446838	25.119000
-31.132507	25.143000
-27.673340	25.166000
-35.975342	25.189000
-27.673340	25.212000
-38.050842	25.234000
-36.667175	25.258000
-33.208008	25.281000
-33.208008	25.305000
-35.975342	25.328000
-23.522339	25.351000
-27.673340	25.374000
-29.057007	25.397000
-28.365173	25.420000
-33.899841	25.442000
-31.132507	25.466000
-31.824341	25.489000
-27.673340	25.513000
-29.057007	25.536000
-33.899841	25.559000
-24.906006	25.582000
-26.289673	25.605000
-21.446838	25.628000
-27.673340	25.650000
-26.981506	25.674000
-26.289673	25.697000
-31.132507	25.721000
-33.208008	25.744000
-25.597839	25.768000
-31.132507	25.791000
-26.289673	25.814000
-29.057007	25.837000
-16.604004	25.859000
-27.673340	25.883000
-31.132507	25.906000
-32.516174	25.930000
-28.365173	25.953000
-29.057007	25.976000
-17.295837	25.999000
-24.214172	26.022000
-26.289673	26.045000
-31.132507	26.067000
-40.818176	26.091000
-29.748840	26.114000
-29.057007	26.138000
-28.365173	26.161000
-24.906006	26.184000
-24.906006	26.207000
-36.667175	26.230000
-31.132507	26.253000
-27.673340	26.275000
-29.748840	26.299000
-29.748840	26.322000
-28.365173	26.346000
-29.057007	26.369000
-26.981506	26.393000
-26.981506	26.416000
-33.208008	26.439000
-30.440674	26.462000
-18.679504	26.484000
-21.446838	26.508000
-27.673340	26.531000
-29.057007	26.555000
-17.295837	26.578000
-25.597839	26.601000
-32.516174	26.624000
-22.830505	26.647000
-21.446838	26.670000
-30.440674	26.692000
-26.981506	26.716000
-29.057007	26.739000
-28.365173	26.763000
-25.597839	26.786000
-29.748840	26.809000
-22.138672	26.832000
-24.214172	26.855000
-28.365173	26.878000
-25.597839	26.900000
-29.057007	26.924000
-28.365173	26.947000
-30.440674	26.971000
-23.522339	26.994000
-33.899841	27.018000
-25.597839	27.041000
-31.824341	27.064000
-33.208008	27.087000
-23.522339	27.109000
-19.371338	27.133000
-21.446838	27.156000
-28.365173	27.180000
-27.673340	27.203000
-26.981506	27.226000
-31.824341	27.249000
-31.132507	27.272000
-31.132507	27.295000
-22.138672	27.317000
-22.830505	27.341000
-22.830505	27.364000
-29.057007	27.388000
-38.050842	27.411000
-29.057007	27.434000
-26.289673	27.457000
-26.981506	27.480000
-34.591675	27.503000
-36.667175	27.525000
-29.748840	27.549000
-34.591675	27.572000
-26.981506	27.596000
-26.981506	27.619000
-22.830505	27.643000
-18.679504	27.666000
-24.214172	27.689000
-42.893677	27.712000
-31.824341	27.734000
-31.132507	27.758000
-31.132507	27.781000
-25.597839	27.805000
-33.899841	27.828000
-42.893677	27.851000
-22.138672	27.874000
-33.208008	27.897000
-29.748840	27.920000
-37.359009	27.942000
-30.440674	27.966000
-28.365173	27.989000
-38.742676	28.013000
-42.201843	28.036000
-33.208008	28.059000
-29.748840	28.082000
-24.214172	28.105000
-30.440674	28.128000
-30.440674	28.150000
-34.591675	28.174000
-24.906006	28.197000
-36.667175	28.221000
-26.981506	28.244000
-33.899841	28.268000
-31.132507	28.291000
-26.289673	28.314000
-30.440674	28.337000
-28.365173	28.359000
-28.365173	28.383000
-20.063171	28.406000
-33.899841	28.430000
-29.057007	28.453000
-33.208008	28.476000
-33.899841	28.499000
-17.295837	28.522000
-29.748840	28.545000
-27.673340	28.567000
-22.830505	28.591000
-30.440674	28.614000
-32.516174	28.638000
-21.446838	28.661000
-24.214172	28.684000
-19.371338	28.707000
-30.440674	28.730000
-29.057007	28.753000
-31.132507	28.775000
-28.365173	28.799000
-35.975342	28.822000
-28.365173	28.846000
-26.981506	28.869000
-29.748840	28.893000
-26.289673	28.916000
-46.352844	28.939000
-31.132507	28.962000
-28.365173	28.984000
-31.824341	29.008000
-20.755005	29.031000
-24.906006	29.055000
-36.667175	29.078000
-33.208008	29.101000
-26.289673	29.124000
-31.824341	29.147000
-28.365173	29.170000
-33.899841	29.192000
-25.597839	29.216000
-33.899841	29.239000
-28.365173	29.263000
-22.138672	29.286000
-18.679504	29.309000
-31.824341	29.332000
-26.981506	29.355000
-26.981506	29.378000
-22.138672	29.400000
