NLoad	Load	Time	
0.000000	1032.145996	5.309000
0.000000	1012.003174	5.333000
0.000000	1006.446533	5.356000
0.000000	1007.141113	5.380000
0.000000	1001.584473	5.403000
0.000000	1026.589355	5.426000
0.000000	998.806152	5.449000
0.000000	1012.003174	5.472000
0.000000	1016.865234	5.495000
0.000000	1015.476074	5.517000
0.000000	1019.643555	5.541000
0.000000	1011.308594	5.564000
0.000000	1008.530273	5.588000
0.000000	1022.421875	5.611000
0.000000	1014.781494	5.634000
0.000000	1009.224854	5.657000
0.000000	1014.781494	5.680000
0.000000	998.806152	5.703000
0.000000	1021.727295	5.725000
0.000000	1004.362793	5.749000
0.000000	1015.476074	5.772000
0.000000	1008.530273	5.796000
0.000000	1003.668213	5.820000
0.000000	1034.229736	5.843000
0.000000	1016.865234	5.866000
0.000000	1014.086914	5.889000
0.000000	1025.200195	5.912000
0.000000	1010.614014	5.934000
0.000000	1016.170654	5.958000
0.000000	1009.224854	5.981000
0.000000	1006.446533	6.005000
0.000000	1003.668213	6.028000
0.000000	1012.697754	6.051000
0.000000	1029.367676	6.074000
0.000000	1017.559814	6.097000
0.000000	998.806152	6.120000
0.000000	1023.811035	6.142000
0.000000	1010.614014	6.166000
0.000000	1013.392334	6.189000
0.000000	1028.673096	6.213000
0.000000	1017.559814	6.236000
0.000000	1024.505615	6.259000
0.000000	1015.476074	6.282000
0.000000	1012.003174	6.305000
0.000000	1023.811035	6.328000
0.000000	1007.141113	6.350000
0.000000	1018.254395	6.374000
0.000000	986.303711	6.397000
0.000000	1015.476074	6.421000
0.000000	1016.170654	6.444000
0.000000	995.333252	6.468000
0.000000	1027.978516	6.491000
0.000000	1022.421875	6.514000
0.000000	1010.614014	6.537000
0.000000	1023.811035	6.559000
0.000000	1021.032715	6.583000
0.000000	1023.811035	6.606000
0.000000	1020.338135	6.630000
0.000000	1017.559814	6.653000
0.000000	1014.086914	6.676000
0.000000	984.914551	6.699000
0.000000	1027.978516	6.722000
0.000000	1012.697754	6.745000
0.000000	1013.392334	6.767000
0.000000	1011.308594	6.791000
0.000000	1019.643555	6.814000
0.000000	1012.003174	6.838000
0.000000	1019.643555	6.861000
0.000000	1012.697754	6.884000
0.000000	1021.727295	6.907000
0.000000	1029.367676	6.930000
0.000000	1010.614014	6.953000
0.000000	1009.224854	6.975000
0.000000	1009.919434	6.999000
0.000000	1019.643555	7.022000
0.000000	1002.279053	7.046000
0.000000	1007.141113	7.069000
0.000000	1037.008057	7.093000
0.000000	1011.308594	7.116000
0.000000	1024.505615	7.139000
0.000000	1029.367676	7.162000
0.000000	1021.032715	7.184000
0.000000	1025.200195	7.208000
0.000000	1000.195312	7.231000
0.000000	1016.865234	7.255000
0.000000	1014.781494	7.278000
0.000000	1001.584473	7.301000
0.000000	1016.170654	7.324000
0.000000	1010.614014	7.347000
0.000000	1005.751953	7.370000
0.000000	1051.594238	7.393000
0.000000	1001.584473	7.417000
0.000000	1018.948975	7.440000
0.000000	1020.338135	7.464000
0.000000	1010.614014	7.487000
0.000000	1038.397217	7.510000
0.000000	1025.200195	7.533000
0.000000	1026.589355	7.556000
0.000000	1029.367676	7.579000
0.000000	1002.279053	7.601000
0.000000	1021.032715	7.625000
0.000000	1028.673096	7.648000
0.000000	1016.865234	7.672000
0.000000	1021.727295	7.695000
0.000000	998.111572	7.718000
0.000000	1021.032715	7.741000
0.000000	1014.086914	7.764000
0.000000	1008.530273	7.787000
0.000000	1029.367676	7.809000
0.000000	1013.392334	7.833000
0.000000	1025.894775	7.856000
0.000000	1007.141113	7.880000
0.000000	1003.668213	7.903000
0.000000	1041.175537	7.926000
0.000000	1019.643555	7.949000
0.000000	1012.003174	7.972000
0.000000	1015.476074	7.995000
0.000000	1005.751953	8.017000
0.000000	1023.116455	8.041000
0.000000	1016.170654	8.064000
0.000000	1025.894775	8.088000
0.000000	1021.032715	8.111000
0.000000	996.027832	8.134000
0.000000	1026.589355	8.157000
0.000000	1020.338135	8.180000
0.000000	1021.727295	8.203000
0.000000	1035.618896	8.225000
0.000000	1012.697754	8.249000
0.000000	1032.840576	8.272000
0.000000	1023.116455	8.296000
0.000000	1032.145996	8.319000
0.000000	1028.673096	8.343000
0.000000	1021.032715	8.366000
0.000000	1007.835693	8.389000
0.000000	1034.229736	8.412000
0.000000	1018.254395	8.434000
0.000000	1025.200195	8.458000
0.000000	1013.392334	8.481000
0.000000	1023.116455	8.505000
0.000000	1032.840576	8.528000
0.000000	1014.781494	8.551000
0.000000	1025.894775	8.574000
0.000000	1013.392334	8.597000
0.000000	1015.476074	8.620000
0.000000	1034.229736	8.642000
0.000000	1002.279053	8.666000
0.000000	1038.397217	8.689000
0.000000	1018.948975	8.713000
0.000000	1007.141113	8.736000
0.000000	1022.421875	8.759000
0.000000	1025.200195	8.782000
0.000000	1023.811035	8.805000
0.000000	1032.145996	8.828000
0.000000	1010.614014	8.850000
0.000000	1035.618896	8.874000
0.000000	1007.141113	8.897000
0.000000	1029.367676	8.921000
0.000000	1013.392334	8.944000
0.000000	1004.362793	8.968000
0.000000	1015.476074	8.991000
0.000000	1021.727295	9.014000
0.000000	1006.446533	9.037000
0.000000	1020.338135	9.059000
0.000000	1012.003174	9.083000
0.000000	1027.978516	9.106000
0.000000	1021.032715	9.130000
0.000000	1025.894775	9.153000
0.000000	1030.756836	9.176000
0.000000	1020.338135	9.199000
0.000000	1023.116455	9.222000
0.000000	1032.145996	9.245000
0.000000	1014.086914	9.267000
0.000000	1023.811035	9.291000
0.000000	1014.781494	9.314000
0.000000	1001.584473	9.338000
0.000000	1012.697754	9.361000
0.000000	1009.224854	9.384000
0.000000	1014.086914	9.407000
0.000000	1013.392334	9.430000
0.000000	996.027832	9.453000
0.000000	1030.756836	9.475000
0.000000	1011.308594	9.499000
0.000000	1028.673096	9.522000
0.000000	1018.948975	9.546000
0.000000	1021.727295	9.569000
0.000000	1030.756836	9.594000
0.000000	1016.865234	9.617000
0.000000	1028.673096	9.640000
0.000000	1026.589355	9.664000
0.000000	1019.643555	9.687000
0.000000	1018.254395	9.711000
0.000000	989.082031	9.734000
0.000000	1030.062256	9.758000
0.000000	1026.589355	9.781000
0.000000	1015.476074	9.804000
0.000000	1037.702637	9.827000
0.000000	1014.781494	9.849000
0.000000	1023.811035	9.873000
0.000000	1018.254395	9.896000
0.000000	1021.032715	9.920000
0.000000	1024.505615	9.943000
0.000000	1014.086914	9.967000
0.000000	1029.367676	9.990000
0.000000	1021.727295	10.013000
0.000000	1015.476074	10.036000
0.000000	1016.865234	10.058000
0.000000	1021.032715	10.082000
0.000000	1017.559814	10.105000
0.000000	1019.643555	10.129000
0.000000	1008.530273	10.152000
0.000000	1030.062256	10.176000
0.000000	1009.224854	10.199000
0.000000	1030.062256	10.222000
0.000000	1035.618896	10.245000
0.000000	1054.372559	10.267000
0.000000	1029.367676	10.291000
0.000000	1017.559814	10.314000
0.000000	1021.727295	10.338000
0.000000	1026.589355	10.361000
0.000000	1012.697754	10.384000
0.000000	1023.116455	10.407000
0.000000	1020.338135	10.430000
0.000000	1015.476074	10.453000
0.000000	1040.480957	10.475000
0.000000	1025.894775	10.499000
0.000000	1016.170654	10.522000
0.000000	1017.559814	10.546000
0.000000	1015.476074	10.569000
0.000000	1030.756836	10.593000
0.000000	1026.589355	10.616000
0.000000	1033.535156	10.639000
0.000000	1025.894775	10.662000
0.000000	1024.505615	10.684000
0.000000	1044.648437	10.708000
0.000000	1015.476074	10.731000
0.000000	1023.811035	10.755000
0.000000	1022.421875	10.778000
0.000000	1020.338135	10.801000
0.000000	1027.283936	10.824000
0.000000	1010.614014	10.847000
0.000000	1012.003174	10.870000
0.000000	1025.894775	10.892000
0.000000	1016.170654	10.916000
0.000000	1021.032715	10.939000
0.000000	1007.835693	10.963000
0.000000	1012.003174	10.986000
0.000000	1028.673096	11.009000
0.000000	1010.614014	11.032000
0.000000	1012.697754	11.055000
0.000000	1035.618896	11.078000
0.000000	1014.086914	11.100000
0.000000	1034.924316	11.124000
0.000000	1013.392334	11.147000
0.000000	1023.811035	11.171000
0.000000	1030.062256	11.194000
0.000000	1012.003174	11.218000
0.000000	1027.283936	11.241000
0.000000	1009.224854	11.264000
0.000000	1019.643555	11.287000
0.000000	1021.727295	11.309000
0.000000	1001.584473	11.333000
0.000000	1023.811035	11.356000
0.000000	1023.811035	11.380000
0.000000	1004.362793	11.403000
0.000000	1010.614014	11.426000
0.000000	1033.535156	11.449000
0.000000	1026.589355	11.472000
0.000000	1027.283936	11.495000
0.000000	1025.200195	11.517000
0.000000	1027.283936	11.541000
0.000000	1022.421875	11.564000
0.000000	1024.505615	11.588000
0.000000	1041.175537	11.611000
0.000000	1030.062256	11.634000
0.000000	1019.643555	11.657000
0.000000	1012.697754	11.680000
0.000000	1027.283936	11.703000
0.000000	1038.397217	11.725000
0.000000	1014.086914	11.749000
0.000000	1025.894775	11.772000
0.000000	1023.116455	11.796000
0.000000	1006.446533	11.819000
0.000000	1027.283936	11.843000
0.000000	1009.919434	11.866000
0.000000	1036.313477	11.889000
0.000000	1023.116455	11.912000
0.000000	1002.279053	11.934000
0.000000	1029.367676	11.958000
0.000000	1016.865234	11.981000
0.000000	1024.505615	12.005000
0.000000	1023.116455	12.028000
0.000000	1012.697754	12.051000
0.000000	1037.008057	12.074000
0.000000	1023.116455	12.097000
0.000000	1037.008057	12.120000
0.000000	1018.948975	12.142000
0.000000	1018.254395	12.166000
0.000000	1025.894775	12.189000
0.000000	1016.170654	12.213000
0.000000	1043.259277	12.236000
0.000000	1018.948975	12.259000
0.000000	1023.811035	12.282000
0.000000	1025.894775	12.305000
0.000000	1031.451416	12.328000
0.000000	1032.145996	12.350000
0.000000	1025.200195	12.374000
0.000000	1013.392334	12.397000
0.000000	1025.200195	12.421000
0.000000	1042.564697	12.444000
0.000000	1013.392334	12.468000
0.000000	1020.338135	12.491000
0.000000	1021.727295	12.514000
0.000000	1025.200195	12.537000
0.000000	1005.057373	12.559000
0.000000	1007.141113	12.583000
0.000000	1029.367676	12.606000
0.000000	1026.589355	12.630000
0.000000	1025.200195	12.653000
0.000000	1024.505615	12.676000
0.000000	1027.978516	12.699000
0.000000	1030.756836	12.722000
0.000000	1036.313477	12.745000
0.000000	1007.141113	12.767000
0.000000	1041.175537	12.791000
0.000000	1017.559814	12.814000
0.000000	1023.116455	12.838000
0.000000	1050.205078	12.861000
0.000000	1018.254395	12.884000
0.000000	1026.589355	12.907000
0.000000	1014.781494	12.930000
0.000000	1029.367676	12.953000
0.000000	1017.559814	12.975000
0.000000	1016.865234	12.999000
0.000000	1024.505615	13.022000
0.000000	1016.170654	13.046000
0.000000	1018.254395	13.069000
0.000000	1029.367676	13.093000
0.000000	1013.392334	13.116000
0.000000	1027.978516	13.139000
0.000000	1025.894775	13.162000
0.000000	1028.673096	13.184000
0.000000	1033.535156	13.208000
0.000000	1018.254395	13.231000
0.000000	1030.756836	13.255000
0.000000	1026.589355	13.278000
0.000000	1021.727295	13.301000
0.000000	1037.008057	13.324000
0.000000	1014.781494	13.347000
0.000000	1033.535156	13.370000
0.000000	1025.200195	13.392000
0.000000	1010.614014	13.416000
0.000000	1021.727295	13.439000
0.000000	1013.392334	13.463000
0.000000	1033.535156	13.486000
0.000000	1039.786377	13.509000
0.000000	1009.919434	13.532000
0.000000	1027.978516	13.555000
0.000000	995.333252	13.578000
0.000000	1015.476074	13.600000
0.000000	1026.589355	13.624000
0.000000	1012.697754	13.647000
0.000000	1029.367676	13.671000
0.000000	1032.145996	13.694000
0.000000	1009.919434	13.718000
0.000000	1023.811035	13.741000
0.000000	1016.170654	13.764000
0.000000	1022.421875	13.787000
0.000000	1035.618896	13.809000
0.000000	1027.978516	13.833000
0.000000	1028.673096	13.856000
0.000000	1023.116455	13.880000
0.000000	1032.145996	13.903000
0.000000	1025.200195	13.926000
0.000000	1010.614014	13.949000
0.000000	1025.894775	13.972000
0.000000	1009.919434	13.995000
0.000000	1007.835693	14.017000
0.000000	1026.589355	14.041000
0.000000	1016.865234	14.064000
0.000000	1027.978516	14.088000
0.000000	1009.919434	14.111000
0.000000	1023.116455	14.134000
0.000000	1035.618896	14.157000
0.000000	1024.505615	14.180000
0.000000	1008.530273	14.203000
0.000000	1030.062256	14.225000
0.000000	1015.476074	14.249000
0.000000	1022.421875	14.272000
0.000000	1014.781494	14.296000
0.000000	1031.451416	14.319000
0.000000	1021.727295	14.343000
0.000000	1033.535156	14.366000
0.000000	1035.618896	14.389000
0.000000	1030.062256	14.412000
0.000000	997.416992	14.434000
0.000000	1030.756836	14.458000
0.000000	1018.948975	14.481000
0.000000	1027.978516	14.505000
0.000000	1024.505615	14.528000
0.000000	1027.978516	14.551000
0.000000	1040.480957	14.574000
0.000000	1025.200195	14.597000
0.000000	1008.530273	14.620000
0.000000	1020.338135	14.642000
0.000000	1015.476074	14.666000
0.000000	1034.229736	14.689000
0.000000	1013.392334	14.713000
0.000000	1031.451416	14.736000
0.000000	1037.702637	14.759000
0.000000	1013.392334	14.782000
0.000000	1009.224854	14.805000
0.000000	1036.313477	14.828000
0.000000	1018.948975	14.850000
0.000000	1035.618896	14.874000
0.000000	1019.643555	14.897000
0.000000	1023.811035	14.921000
0.000000	1026.589355	14.944000
0.000000	1025.200195	14.968000
0.000000	1030.756836	14.991000
0.000000	1027.978516	15.014000
0.000000	1018.948975	15.037000
0.000000	1037.008057	15.059000
0.000000	1021.032715	15.083000
0.000000	1021.727295	15.106000
0.000000	1012.003174	15.130000
0.000000	1013.392334	15.153000
0.000000	1020.338135	15.176000
0.000000	1023.116455	15.199000
0.000000	1029.367676	15.222000
0.000000	1024.505615	15.245000
0.000000	1021.032715	15.267000
0.000000	1034.229736	15.291000
0.000000	1027.283936	15.314000
0.000000	1027.978516	15.338000
0.000000	1031.451416	15.361000
0.000000	1012.003174	15.384000
0.000000	1036.313477	15.407000
0.000000	1019.643555	15.430000
0.000000	1019.643555	15.453000
0.000000	1025.894775	15.475000
0.000000	1027.978516	15.499000
0.000000	1036.313477	15.522000
0.000000	1028.673096	15.546000
0.000000	1043.953857	15.569000
0.000000	1048.121338	15.593000
0.000000	1019.643555	15.616000
0.000000	1021.032715	15.639000
0.000000	1021.727295	15.662000
0.000000	1020.338135	15.684000
0.000000	1050.899658	15.708000
0.000000	1031.451416	15.731000
0.000000	1058.540039	15.755000
0.000000	1026.589355	15.778000
0.000000	1036.313477	15.801000
0.000000	1057.150879	15.824000
0.000000	1022.421875	15.847000
0.000000	1032.840576	15.870000
0.000000	1050.899658	15.892000
0.000000	1031.451416	15.916000
0.000000	1015.476074	15.939000
0.000000	1031.451416	15.963000
0.000000	1042.564697	15.986000
0.000000	1052.983398	16.009000
0.000000	1037.008057	16.032000
0.000000	1043.259277	16.055000
0.000000	1048.815918	16.078000
0.000000	1029.367676	16.100000
0.000000	1054.372559	16.124000
0.000000	1039.091797	16.147000
0.000000	1051.594238	16.171000
0.000000	1030.756836	16.194000
0.000000	1040.480957	16.218000
0.000000	1050.205078	16.241000
0.000000	1039.786377	16.264000
0.000000	1052.288818	16.287000
0.000000	1041.870117	16.309000
0.000000	1038.397217	16.333000
0.000000	1066.180420	16.356000
0.000000	1037.702637	16.380000
0.000000	1048.121338	16.403000
0.000000	1057.150879	16.426000
0.000000	1044.648437	16.449000
0.000000	1058.540039	16.472000
0.000000	1036.313477	16.495000
0.000000	1064.791260	16.517000
0.000000	1085.628662	16.541000
0.000000	1056.456299	16.564000
0.000000	1065.485840	16.588000
0.000000	1070.347900	16.611000
0.000000	1068.264160	16.634000
0.000000	1077.293701	16.657000
0.000000	1044.648437	16.680000
0.000000	1072.431641	16.703000
0.000000	1068.264160	16.725000
0.000000	1075.209961	16.749000
0.000000	1069.653320	16.772000
0.000000	1070.347900	16.796000
0.000000	1094.658203	16.819000
0.000000	1086.323242	16.843000
0.000000	1087.017822	16.866000
0.000000	1091.879883	16.889000
0.000000	1094.658203	16.912000
0.000000	1076.599121	16.934000
0.000000	1098.131104	16.958000
0.000000	1080.072021	16.981000
0.000000	1103.687744	17.005000
0.000000	1089.796143	17.028000
0.000000	1090.490723	17.051000
0.000000	1121.746826	17.074000
0.000000	1091.185303	17.097000
0.000000	1096.047363	17.120000
0.000000	1092.574463	17.142000
0.000000	1088.406982	17.166000
0.000000	1121.746826	17.189000
0.000000	1089.101562	17.213000
0.000000	1109.244385	17.236000
0.000000	1095.352783	17.259000
0.000000	1106.466064	17.282000
0.000000	1139.805908	17.305000
0.000000	1123.135986	17.328000
0.000000	1107.855225	17.350000
0.000000	1137.027588	17.374000
0.000000	1123.830566	17.397000
0.000000	1131.470947	17.421000
0.000000	1127.303467	17.444000
0.000000	1126.608887	17.468000
0.000000	1140.500488	17.491000
0.000000	1124.525146	17.514000
0.000000	1141.889648	17.537000
0.000000	1139.111328	17.559000
0.000000	1120.357666	17.583000
0.000000	1153.002930	17.606000
0.000000	1126.608887	17.630000
0.000000	1136.333008	17.653000
0.000000	1132.860107	17.676000
0.000000	1138.416748	17.699000
0.000000	1157.864990	17.722000
0.000000	1171.756592	17.745000
0.000000	1161.337891	17.767000
0.000000	1157.170410	17.791000
0.000000	1162.032471	17.814000
0.000000	1173.145752	17.838000
0.000000	1163.421631	17.861000
0.000000	1172.451172	17.884000
0.000000	1169.672852	17.907000
0.000000	1170.367432	17.930000
0.000000	1180.091553	17.953000
0.000000	1178.702393	17.975000
0.000000	1173.145752	17.999000
0.000000	1187.037354	18.022000
0.000000	1180.786133	18.046000
0.000000	1184.259033	18.069000
0.000000	1173.840332	18.093000
0.000000	1182.175293	18.116000
0.000000	1198.150635	18.139000
0.000000	1183.564453	18.162000
0.000000	1189.815674	18.184000
0.000000	1197.456055	18.208000
0.000000	1205.096436	18.231000
0.000000	1216.904297	18.255000
0.000000	1202.318115	18.278000
0.000000	1204.401855	18.301000
0.000000	1206.485596	18.324000
0.000000	1212.736816	18.347000
0.000000	1212.042236	18.370000
0.000000	1225.933838	18.392000
0.000000	1216.209717	18.416000
0.000000	1234.268799	18.439000
0.000000	1232.185059	18.463000
0.000000	1230.795898	18.486000
0.000000	1239.825439	18.509000
0.000000	1213.431396	18.532000
0.000000	1244.687500	18.555000
0.000000	1250.938721	18.578000
0.000000	1253.022461	18.600000
0.000000	1257.884521	18.624000
0.000000	1254.411621	18.647000
0.000000	1258.579102	18.671000
0.000000	1246.771240	18.694000
0.000000	1259.273682	18.718000
0.000000	1264.830322	18.741000
0.000000	1250.938721	18.764000
0.000000	1282.194824	18.787000
0.000000	1266.914062	18.809000
0.000000	1264.830322	18.833000
0.000000	1273.165283	18.856000
0.000000	1276.638184	18.880000
0.000000	1270.386963	18.903000
0.000000	1278.721924	18.926000
0.000000	1269.692383	18.949000
0.000000	1298.864746	18.972000
0.000000	1284.278564	18.995000
0.000000	1278.721924	19.017000
0.000000	1299.559326	19.041000
0.000000	1296.086426	19.064000
0.000000	1289.835205	19.088000
0.000000	1303.726807	19.111000
0.000000	1291.918945	19.134000
0.000000	1298.864746	19.157000
0.000000	1300.253906	19.180000
0.000000	1296.086426	19.203000
0.000000	1321.785889	19.225000
0.000000	1300.253906	19.249000
0.000000	1318.312988	19.272000
0.000000	1307.199707	19.296000
0.000000	1309.978027	19.319000
0.000000	1312.061768	19.343000
0.000000	1323.175049	19.366000
0.000000	1344.707031	19.390000
0.000000	1323.175049	19.415000
0.000000	1340.539551	19.438000
0.000000	1343.317871	19.462000
0.000000	1337.761230	19.485000
0.000000	1355.820312	19.509000
0.000000	1334.982910	19.532000
0.000000	1353.041992	19.555000
0.000000	1344.012451	19.578000
0.000000	1350.958252	19.600000
0.000000	1350.958252	19.624000
0.000000	1353.041992	19.647000
0.000000	1377.352295	19.671000
0.000000	1386.381836	19.694000
0.000000	1376.657715	19.718000
0.000000	1373.879395	19.741000
0.000000	1373.184814	19.764000
0.000000	1373.879395	19.787000
0.000000	1353.736572	19.809000
0.000000	1382.214355	19.833000
0.000000	1395.411377	19.856000
0.000000	1373.184814	19.880000
0.000000	1394.022217	19.903000
0.000000	1385.687256	19.926000
0.000000	1389.160156	19.949000
0.000000	1403.051758	19.972000
0.000000	1384.298096	19.995000
0.000000	1407.913818	20.017000
0.000000	1412.775879	20.041000
0.000000	1402.357178	20.064000
0.000000	1416.248779	20.088000
0.000000	1418.332520	20.111000
0.000000	1416.248779	20.134000
0.000000	1425.972900	20.157000
0.000000	1419.721680	20.180000
0.000000	1449.588623	20.203000
0.000000	1433.613281	20.225000
0.000000	1429.445801	20.249000
0.000000	1433.613281	20.272000
0.000000	1423.194580	20.296000
0.000000	1439.169922	20.319000
0.000000	1442.642822	20.343000
0.000000	1418.332520	20.366000
0.000000	1458.618164	20.389000
0.000000	1442.642822	20.412000
