Load	Time	
-40.818176	0.000000
-35.975342	0.024000
-26.981506	0.047000
-31.132507	0.070000
-30.440674	0.093000
-31.824341	0.116000
-28.365173	0.139000
-26.981506	0.161000
-43.585510	0.185000
-28.365173	0.208000
-23.522339	0.232000
-35.283508	0.255000
-37.359009	0.278000
-32.516174	0.301000
-19.371338	0.324000
-31.132507	0.347000
-30.440674	0.369000
-35.283508	0.393000
-31.132507	0.416000
-34.591675	0.440000
-27.673340	0.463000
-34.591675	0.486000
-40.126343	0.509000
-40.126343	0.532000
-29.748840	0.555000
-33.899841	0.577000
-31.824341	0.601000
-22.830505	0.624000
-37.359009	0.648000
-30.440674	0.671000
-31.132507	0.695000
-30.440674	0.718000
-29.057007	0.741000
-29.057007	0.764000
-20.063171	0.786000
-29.748840	0.810000
-23.522339	0.833000
-47.736511	0.857000
-28.365173	0.880000
-29.057007	0.903000
-38.742676	0.926000
-32.516174	0.949000
-35.283508	0.972000
-29.057007	0.994000
-29.748840	1.018000
-32.516174	1.041000
-31.824341	1.065000
-26.289673	1.088000
-28.365173	1.111000
-23.522339	1.134000
-35.283508	1.157000
-28.365173	1.180000
-21.446838	1.202000
-31.132507	1.226000
-28.365173	1.249000
-34.591675	1.273000
-31.824341	1.296000
-33.208008	1.320000
-30.440674	1.343000
-38.050842	1.366000
-31.824341	1.389000
-29.748840	1.411000
-24.906006	1.435000
-30.440674	1.458000
-22.830505	1.482000
-24.906006	1.505000
-31.824341	1.528000
-34.591675	1.551000
-31.824341	1.574000
-29.748840	1.597000
-33.899841	1.619000
-21.446838	1.643000
-34.591675	1.666000
-22.830505	1.690000
-35.283508	1.713000
-26.981506	1.736000
-26.981506	1.759000
-29.057007	1.782000
-26.981506	1.805000
-31.132507	1.827000
-29.057007	1.851000
-34.591675	1.874000
-29.057007	1.898000
-34.591675	1.921000
-32.516174	1.945000
-23.522339	1.968000
-30.440674	1.991000
-24.906006	2.014000
-29.748840	2.036000
-31.824341	2.060000
-33.208008	2.083000
-42.201843	2.107000
-32.516174	2.130000
-33.899841	2.153000
-33.899841	2.176000
-30.440674	2.199000
-29.057007	2.222000
-31.824341	2.244000
-43.585510	2.268000
-30.440674	2.292000
-33.208008	2.316000
-29.057007	2.339000
-29.748840	2.362000
-22.830505	2.385000
-38.742676	2.408000
-29.057007	2.431000
-31.132507	2.453000
-27.673340	2.477000
-24.906006	2.500000
-15.912170	2.524000
-33.208008	2.547000
-30.440674	2.570000
-33.208008	2.593000
-35.283508	2.616000
-37.359009	2.639000
-33.208008	2.661000
-30.440674	2.685000
-29.057007	2.708000
-29.057007	2.732000
-31.132507	2.755000
-33.208008	2.778000
-32.516174	2.801000
-20.755005	2.824000
-32.516174	2.847000
-30.440674	2.869000
