Load	Time	
713.280334	58.459000
710.513000	58.481000
710.513000	58.505000
700.827332	58.528000
721.582336	58.552000
715.355835	58.575000
717.431335	58.598000
728.500671	58.621000
713.972168	58.644000
718.123169	58.667000
702.210999	58.689000
716.739502	58.713000
713.280334	58.736000
722.966003	58.760000
720.198669	58.783000
717.431335	58.807000
718.815002	58.830000
720.198669	58.853000
711.896667	58.876000
712.588501	58.898000
718.815002	58.922000
731.268005	58.945000
708.437500	58.969000
720.890503	58.992000
726.425171	59.015000
718.815002	59.038000
723.657837	59.061000
704.978333	59.084000
719.506836	59.106000
721.582336	59.130000
722.274170	59.153000
723.657837	59.177000
722.274170	59.200000
720.890503	59.223000
730.576172	59.246000
716.047668	59.269000
716.739502	59.292000
722.966003	59.314000
724.349670	59.338000
731.959839	59.361000
723.657837	59.385000
728.500671	59.408000
723.657837	59.432000
734.727173	59.455000
722.274170	59.478000
729.192505	59.501000
719.506836	59.523000
731.959839	59.547000
722.274170	59.570000
724.349670	59.594000
726.425171	59.617000
723.657837	59.640000
720.198669	59.663000
730.576172	59.686000
729.192505	59.709000
723.657837	59.731000
728.500671	59.755000
729.192505	59.778000
720.890503	59.802000
726.425171	59.825000
728.500671	59.848000
734.035339	59.871000
713.972168	59.894000
728.500671	59.917000
734.727173	59.939000
718.815002	59.963000
736.802673	59.986000
732.651672	60.010000
734.727173	60.033000
737.494507	60.057000
727.808838	60.080000
734.727173	60.103000
726.425171	60.126000
726.425171	60.148000
734.035339	60.173000
722.274170	60.196000
734.727173	60.220000
732.651672	60.243000
731.959839	60.266000
731.268005	60.289000
730.576172	60.312000
729.192505	60.336000
728.500671	60.359000
732.651672	60.383000
730.576172	60.406000
736.802673	60.430000
743.029175	60.453000
732.651672	60.476000
731.959839	60.499000
738.186340	60.521000
729.884338	60.545000
724.349670	60.568000
728.500671	60.592000
732.651672	60.615000
734.727173	60.639000
736.110840	60.662000
739.570007	60.685000
737.494507	60.708000
734.035339	60.730000
734.727173	60.754000
735.419006	60.777000
730.576172	60.801000
738.878174	60.824000
731.268005	60.848000
734.727173	60.871000
744.412842	60.894000
745.104675	60.917000
736.802673	60.939000
727.808838	60.963000
730.576172	60.986000
735.419006	61.010000
749.255676	61.033000
734.035339	61.057000
743.029175	61.080000
737.494507	61.103000
746.488342	61.126000
743.029175	61.148000
742.337341	61.172000
731.268005	61.195000
724.349670	61.219000
740.261841	61.242000
736.110840	61.265000
732.651672	61.288000
741.645508	61.311000
738.186340	61.334000
746.488342	61.356000
741.645508	61.380000
738.878174	61.403000
744.412842	61.427000
738.878174	61.450000
745.104675	61.473000
745.104675	61.496000
740.261841	61.519000
742.337341	61.542000
741.645508	61.564000
739.570007	61.588000
739.570007	61.611000
749.255676	61.635000
745.104675	61.658000
741.645508	61.682000
741.645508	61.705000
747.180176	61.728000
732.651672	61.751000
740.261841	61.773000
739.570007	61.797000
741.645508	61.820000
737.494507	61.845000
741.645508	61.868000
742.337341	61.891000
743.721008	61.914000
747.872009	61.937000
745.104675	61.962000
745.796509	61.985000
725.733337	62.009000
741.645508	62.032000
742.337341	62.056000
741.645508	62.079000
746.488342	62.102000
740.953674	62.125000
745.796509	62.147000
750.639343	62.171000
736.802673	62.194000
747.872009	62.218000
744.412842	62.241000
744.412842	62.265000
741.645508	62.288000
735.419006	62.311000
759.633179	62.334000
746.488342	62.356000
742.337341	62.380000
745.104675	62.403000
741.645508	62.427000
747.180176	62.450000
745.796509	62.473000
742.337341	62.496000
743.029175	62.519000
752.714844	62.542000
745.104675	62.564000
748.563843	62.588000
739.570007	62.611000
746.488342	62.635000
743.029175	62.658000
746.488342	62.682000
743.029175	62.705000
751.331177	62.728000
746.488342	62.751000
750.639343	62.773000
746.488342	62.797000
738.878174	62.820000
761.016846	62.844000
750.639343	62.868000
748.563843	62.891000
754.098511	62.914000
739.570007	62.937000
745.796509	62.961000
743.721008	62.984000
737.494507	63.008000
749.947510	63.031000
749.947510	63.055000
756.174011	63.078000
751.331177	63.101000
740.261841	63.124000
754.098511	63.146000
745.104675	63.170000
749.255676	63.193000
755.482178	63.217000
756.174011	63.240000
752.023010	63.264000
740.953674	63.287000
760.325012	63.310000
749.255676	63.333000
751.331177	63.355000
745.796509	63.379000
747.872009	63.402000
758.249512	63.426000
749.255676	63.449000
752.023010	63.473000
747.180176	63.496000
747.872009	63.519000
752.023010	63.542000
748.563843	63.564000
748.563843	63.588000
745.104675	63.611000
752.714844	63.635000
756.865845	63.658000
758.249512	63.682000
752.714844	63.705000
747.872009	63.728000
745.796509	63.751000
747.872009	63.773000
747.872009	63.797000
751.331177	63.820000
753.406677	63.845000
752.714844	63.868000
751.331177	63.891000
761.708679	63.914000
746.488342	63.937000
754.098511	63.961000
750.639343	63.984000
760.325012	64.008000
742.337341	64.031000
752.023010	64.055000
749.255676	64.078000
746.488342	64.101000
747.872009	64.124000
763.092346	64.146000
753.406677	64.170000
749.255676	64.193000
741.645508	64.217000
757.557678	64.240000
738.878174	64.264000
738.878174	64.287000
750.639343	64.310000
742.337341	64.333000
743.029175	64.355000
742.337341	64.379000
725.733337	64.402000
742.337341	64.426000
752.023010	64.449000
742.337341	64.473000
754.790344	64.496000
745.796509	64.519000
737.494507	64.542000
740.953674	64.564000
743.721008	64.588000
743.721008	64.611000
747.872009	64.636000
745.796509	64.659000
756.865845	64.682000
751.331177	64.705000
748.563843	64.728000
754.098511	64.751000
746.488342	64.773000
744.412842	64.797000
738.878174	64.820000
747.180176	64.846000
746.488342	64.869000
745.104675	64.892000
747.872009	64.915000
750.639343	64.938000
736.802673	64.962000
751.331177	64.985000
755.482178	65.009000
751.331177	65.032000
742.337341	65.056000
739.570007	65.079000
744.412842	65.102000
745.104675	65.125000
747.872009	65.147000
740.953674	65.171000
742.337341	65.195000
743.721008	65.220000
749.255676	65.243000
754.790344	65.266000
744.412842	65.289000
750.639343	65.312000
745.796509	65.336000
751.331177	65.359000
757.557678	65.383000
743.029175	65.406000
750.639343	65.430000
751.331177	65.453000
756.174011	65.476000
744.412842	65.499000
751.331177	65.521000
745.104675	65.545000
744.412842	65.568000
752.714844	65.592000
744.412842	65.615000
748.563843	65.639000
747.180176	65.662000
757.557678	65.685000
734.035339	65.708000
745.796509	65.730000
749.947510	65.754000
740.261841	65.777000
747.872009	65.801000
748.563843	65.824000
743.029175	65.848000
749.255676	65.871000
753.406677	65.894000
744.412842	65.917000
740.261841	65.939000
747.872009	65.963000
749.947510	65.986000
751.331177	66.010000
740.953674	66.033000
732.651672	66.057000
752.023010	66.080000
759.633179	66.103000
742.337341	66.126000
752.023010	66.148000
743.029175	66.172000
734.035339	66.195000
741.645508	66.219000
729.192505	66.242000
744.412842	66.265000
745.796509	66.288000
746.488342	66.311000
742.337341	66.334000
749.947510	66.356000
746.488342	66.380000
745.104675	66.403000
744.412842	66.427000
743.721008	66.450000
747.872009	66.473000
753.406677	66.496000
746.488342	66.519000
746.488342	66.542000
746.488342	66.564000
745.104675	66.588000
742.337341	66.611000
749.255676	66.635000
757.557678	66.658000
743.721008	66.682000
743.029175	66.705000
739.570007	66.728000
734.727173	66.751000
738.878174	66.773000
743.721008	66.797000
745.104675	66.820000
743.721008	66.846000
739.570007	66.869000
749.947510	66.892000
744.412842	66.915000
745.104675	66.938000
742.337341	66.962000
740.953674	66.985000
746.488342	67.009000
747.180176	67.032000
744.412842	67.056000
749.255676	67.079000
756.865845	67.102000
740.261841	67.125000
749.947510	67.147000
749.255676	67.171000
748.563843	67.194000
738.878174	67.218000
734.035339	67.241000
746.488342	67.265000
750.639343	67.288000
751.331177	67.311000
750.639343	67.334000
