Load	Time	
-30.440674	0.000000
-26.289673	0.024000
-27.673340	0.047000
-26.981506	0.070000
-28.365173	0.093000
-30.440674	0.116000
-25.597839	0.139000
-19.371338	0.161000
-26.289673	0.185000
-23.522339	0.208000
-27.673340	0.232000
-24.214172	0.255000
-24.906006	0.278000
-24.214172	0.301000
-26.289673	0.324000
-22.830505	0.347000
-26.289673	0.369000
-31.824341	0.393000
-13.144836	0.416000
-21.446838	0.440000
-29.057007	0.463000
-24.906006	0.486000
-23.522339	0.509000
-24.906006	0.532000
-26.981506	0.555000
-28.365173	0.577000
-24.906006	0.601000
-22.138672	0.624000
-20.755005	0.648000
-31.824341	0.671000
-29.057007	0.695000
-26.981506	0.718000
-35.283508	0.741000
-27.673340	0.764000
-24.214172	0.786000
-29.057007	0.810000
-26.289673	0.833000
-29.057007	0.857000
-26.289673	0.880000
-23.522339	0.903000
-25.597839	0.926000
-26.289673	0.949000
-29.057007	0.972000
-27.673340	0.994000
-28.365173	1.018000
-35.975342	1.041000
-22.830505	1.065000
-29.057007	1.088000
-21.446838	1.111000
-22.830505	1.134000
-26.981506	1.157000
-11.761169	1.180000
-29.057007	1.202000
-24.214172	1.226000
-28.365173	1.249000
-26.289673	1.273000
-26.981506	1.296000
-22.830505	1.320000
-25.597839	1.343000
-25.597839	1.366000
-13.836670	1.389000
-22.830505	1.411000
-22.830505	1.435000
-24.214172	1.458000
-26.981506	1.482000
-20.755005	1.505000
-35.283508	1.528000
-23.522339	1.551000
-27.673340	1.574000
-23.522339	1.597000
-28.365173	1.619000
-31.132507	1.643000
-22.830505	1.666000
-21.446838	1.690000
-27.673340	1.713000
-24.906006	1.736000
-24.906006	1.759000
-29.057007	1.782000
-31.132507	1.805000
-22.830505	1.827000
-27.673340	1.851000
-28.365173	1.874000
-29.057007	1.898000
-23.522339	1.921000
-24.906006	1.945000
-29.057007	1.968000
-31.132507	1.991000
-20.063171	2.014000
-26.289673	2.036000
-21.446838	2.060000
-19.371338	2.083000
-26.981506	2.107000
-33.899841	2.130000
-27.673340	2.153000
-29.057007	2.176000
-24.906006	2.199000
-23.522339	2.222000
-22.830505	2.244000
-28.365173	2.268000
-26.289673	2.291000
-26.981506	2.315000
-26.289673	2.338000
-27.673340	2.361000
-29.057007	2.384000
-23.522339	2.407000
-33.899841	2.430000
-29.057007	2.452000
-28.365173	2.476000
-29.748840	2.499000
-21.446838	2.523000
-28.365173	2.546000
-20.063171	2.570000
-26.289673	2.593000
-20.755005	2.616000
-15.912170	2.639000
-24.906006	2.661000
-29.748840	2.685000
-24.214172	2.708000
-17.295837	2.732000
-30.440674	2.755000
-23.522339	2.778000
-28.365173	2.801000
-17.295837	2.824000
-24.906006	2.847000
-29.748840	2.869000
-28.365173	2.893000
-32.516174	2.916000
-26.981506	2.940000
-13.144836	2.963000
-26.289673	2.986000
-22.830505	3.009000
-15.912170	3.032000
-22.138672	3.055000
-33.899841	3.077000
-30.440674	3.101000
-25.597839	3.124000
-31.824341	3.148000
-28.365173	3.171000
-27.673340	3.195000
-26.981506	3.218000
-24.214172	3.241000
-15.912170	3.264000
-26.981506	3.286000
-23.522339	3.310000
-19.371338	3.333000
-29.748840	3.357000
-28.365173	3.380000
-22.830505	3.403000
-26.289673	3.426000
-31.132507	3.449000
-24.906006	3.472000
-25.597839	3.494000
-24.214172	3.518000
-24.906006	3.541000
-33.208008	3.565000
-25.597839	3.588000
-23.522339	3.611000
-24.906006	3.634000
-22.830505	3.657000
-26.289673	3.680000
-27.673340	3.702000
-33.899841	3.726000
-16.604004	3.749000
-17.987671	3.773000
-17.987671	3.796000
-19.371338	3.820000
-32.516174	3.843000
-22.138672	3.866000
-22.830505	3.889000
-31.132507	3.911000
-25.597839	3.935000
-26.981506	3.958000
-36.667175	3.982000
-26.981506	4.005000
-25.597839	4.028000
-31.132507	4.051000
-13.836670	4.074000
-34.591675	4.097000
-23.522339	4.119000
-31.132507	4.143000
-27.673340	4.166000
-40.818176	4.190000
-24.906006	4.213000
-25.597839	4.236000
-20.755005	4.259000
-24.214172	4.282000
-28.365173	4.305000
-22.830505	4.327000
-26.289673	4.351000
-27.673340	4.374000
-22.138672	4.398000
-20.063171	4.421000
-25.597839	4.445000
-26.981506	4.468000
-23.522339	4.491000
-39.434509	4.514000
-26.289673	4.536000
-17.987671	4.560000
-24.214172	4.583000
-29.748840	4.607000
-38.050842	4.630000
-29.057007	4.653000
-26.289673	4.676000
-20.755005	4.699000
-21.446838	4.722000
-24.214172	4.744000
-21.446838	4.768000
-36.667175	4.791000
-11.069336	4.815000
-16.604004	4.838000
-28.365173	4.861000
-26.289673	4.884000
-27.673340	4.907000
-38.742676	4.930000
-27.673340	4.952000
-24.906006	4.976000
-24.214172	4.999000
-25.597839	5.023000
-24.214172	5.046000
-25.597839	5.070000
-29.057007	5.093000
-16.604004	5.116000
-24.214172	5.139000
-28.365173	5.161000
-28.365173	5.185000
-21.446838	5.208000
-25.597839	5.232000
-29.748840	5.255000
-33.208008	5.278000
-21.446838	5.301000
-22.138672	5.324000
-22.830505	5.347000
-20.063171	5.369000
-22.830505	5.393000
-26.981506	5.416000
-27.673340	5.440000
-29.748840	5.463000
-30.440674	5.486000
-22.138672	5.509000
-29.057007	5.532000
-31.132507	5.555000
-29.748840	5.577000
-30.440674	5.601000
-21.446838	5.624000
-23.522339	5.648000
-25.597839	5.671000
-22.138672	5.695000
-24.906006	5.718000
-29.057007	5.741000
-32.516174	5.764000
-20.063171	5.786000
-23.522339	5.810000
-26.289673	5.833000
-24.906006	5.857000
-20.755005	5.880000
-13.144836	5.903000
-20.063171	5.926000
-26.289673	5.949000
-26.981506	5.972000
-29.748840	5.994000
-23.522339	6.018000
-31.132507	6.041000
-26.289673	6.065000
-29.057007	6.088000
-25.597839	6.111000
-20.755005	6.134000
-14.528503	6.157000
-23.522339	6.180000
-27.673340	6.202000
-23.522339	6.226000
-18.679504	6.249000
-24.906006	6.273000
-23.522339	6.296000
-23.522339	6.320000
-23.522339	6.343000
-21.446838	6.366000
-25.597839	6.389000
-20.755005	6.411000
-26.289673	6.435000
-25.597839	6.458000
-21.446838	6.482000
-24.906006	6.505000
-18.679504	6.528000
-33.899841	6.551000
-30.440674	6.574000
-22.138672	6.597000
-23.522339	6.619000
-27.673340	6.643000
-22.138672	6.666000
-24.214172	6.690000
-24.214172	6.713000
-29.057007	6.736000
-21.446838	6.759000
-25.597839	6.782000
-26.981506	6.805000
-26.289673	6.827000
-26.981506	6.851000
-33.899841	6.874000
-24.906006	6.898000
-22.830505	6.921000
-25.597839	6.945000
-29.057007	6.968000
-26.981506	6.991000
-24.906006	7.014000
-26.981506	7.036000
-28.365173	7.060000
-15.220337	7.083000
-27.673340	7.107000
-24.214172	7.130000
-27.673340	7.153000
-22.830505	7.176000
-24.906006	7.199000
-33.208008	7.222000
-24.214172	7.244000
-27.673340	7.268000
-35.975342	7.291000
-17.987671	7.315000
-28.365173	7.338000
-25.597839	7.361000
-24.214172	7.384000
-22.138672	7.407000
-22.138672	7.430000
-22.830505	7.452000
-25.597839	7.476000
-30.440674	7.499000
-23.522339	7.523000
-35.283508	7.546000
-24.906006	7.570000
-17.987671	7.593000
-28.365173	7.616000
-27.673340	7.639000
-44.969177	7.661000
-28.365173	7.685000
-18.679504	7.708000
-15.220337	7.732000
-32.516174	7.755000
-29.748840	7.778000
-24.214172	7.801000
-6.226501	7.824000
-32.516174	7.847000
-28.365173	7.869000
-22.138672	7.893000
-38.050842	7.916000
-22.830505	7.940000
-25.597839	7.963000
-13.836670	7.986000
-21.446838	8.009000
-22.830505	8.032000
-13.836670	8.055000
-31.132507	8.077000
-26.981506	8.101000
