0.00000,0.00000,-16.65000,0.01476,-0.00011,0.00015,0.00000
0.05000,0.00003,-16.65000,0.01342,-0.00022,0.00013,-0.00001
0.10000,0.00012,-17.19000,0.01744,-0.00019,0.00017,-0.00001
0.15000,0.00020,-16.65000,0.01879,-0.00025,0.00019,-0.00001
0.20000,0.00028,-16.65000,0.02013,-0.00009,0.00020,0.00000
0.25000,0.00036,-16.11000,0.01342,-0.00014,0.00013,-0.00001
0.30000,0.00045,-16.11000,0.01476,-0.00043,0.00015,-0.00002
0.35000,0.00053,-15.58000,0.01744,-0.00027,0.00017,-0.00001
0.40000,0.00062,-15.04000,0.01610,-0.00062,0.00016,-0.00002
0.45000,0.00070,-15.04000,0.01744,-0.00035,0.00017,-0.00001
0.50000,0.00078,-14.50000,0.01744,-0.00043,0.00017,-0.00002
0.55000,0.00087,-13.96000,0.01744,-0.00038,0.00017,-0.00001
0.60000,0.00095,-13.43000,0.01879,-0.00019,0.00019,-0.00001
0.65000,0.00103,-12.89000,0.02281,-0.00014,0.00023,-0.00001
0.70000,0.00112,-12.89000,0.01879,-0.00011,0.00019,0.00000
0.75000,0.00120,-12.35000,0.01610,-0.00022,0.00016,-0.00001
0.80000,0.00128,-11.82000,0.02147,0.00005,0.00021,0.00000
0.85000,0.00136,-11.28000,0.02147,-0.00017,0.00021,-0.00001
0.90000,0.00145,-11.28000,0.02147,-0.00003,0.00021,0.00000
0.95000,0.00153,-10.74000,0.01744,-0.00014,0.00017,-0.00001
1.00000,0.00161,-10.21000,0.01610,-0.00027,0.00016,-0.00001
1.05000,0.00170,-9.67000,0.01744,-0.00038,0.00017,-0.00001
1.10000,0.00178,-9.13000,0.01879,-0.00041,0.00019,-0.00002
1.15000,0.00187,-8.60000,0.01208,-0.00041,0.00012,-0.00002
1.20000,0.00195,-8.06000,0.01342,-0.00046,0.00013,-0.00002
1.25000,0.00203,-7.52000,0.01342,-0.00043,0.00013,-0.00002
1.30000,0.00212,-7.52000,0.01744,-0.00041,0.00017,-0.00002
1.35000,0.00220,-6.45000,0.01744,-0.00041,0.00017,-0.00002
1.40000,0.00228,-5.91000,0.01610,-0.00041,0.00016,-0.00002
1.45000,0.00237,-4.84000,0.01744,-0.00019,0.00017,-0.00001
1.50000,0.00245,-3.76000,0.01744,-0.00017,0.00017,-0.00001
1.55000,0.00253,-2.69000,0.01610,-0.00019,0.00016,-0.00001
1.60000,0.00261,-0.54000,0.01610,-0.00038,0.00016,-0.00001
1.65000,0.00270,0.00000,0.01744,-0.00041,0.00017,-0.00002
1.70000,0.00278,1.61000,0.01744,-0.00035,0.00017,-0.00001
1.75000,0.00286,2.14000,0.01879,-0.00046,0.00019,-0.00002
1.80000,0.00295,4.29000,0.02147,-0.00084,0.00021,-0.00003
1.85000,0.00303,5.36000,0.03221,-0.00180,0.00032,-0.00007
1.90000,0.00312,6.44000,0.03221,-0.00164,0.00032,-0.00006
1.95000,0.00320,8.05000,0.03221,-0.00148,0.00032,-0.00006
2.00000,0.00328,9.66000,0.03087,-0.00135,0.00031,-0.00005
2.05000,0.00337,11.81000,0.02952,-0.00135,0.00030,-0.00005
2.10000,0.00345,12.88000,0.03221,-0.00145,0.00032,-0.00006
2.15000,0.00353,14.49000,0.03087,-0.00135,0.00031,-0.00005
2.20000,0.00362,16.64000,0.02952,-0.00132,0.00030,-0.00005
2.25000,0.00370,18.79000,0.02684,-0.00137,0.00027,-0.00005
2.30000,0.00378,21.47000,0.02952,-0.00145,0.00030,-0.00006
2.35000,0.00386,24.69000,0.02952,-0.00135,0.00030,-0.00005
2.40000,0.00395,27.38000,0.02952,-0.00116,0.00030,-0.00005
2.45000,0.00403,28.99000,0.01744,-0.00116,0.00017,-0.00005
2.50000,0.00411,33.28000,0.00805,0.00024,0.00008,0.00001
2.55000,0.00420,37.04000,0.01073,0.00002,0.00011,0.00000
2.60000,0.00428,41.87000,0.01476,0.00016,0.00015,0.00001
2.65000,0.00437,46.17000,0.00671,0.00056,0.00007,0.00002
2.70000,0.00445,51.00000,0.00671,0.00037,0.00007,0.00001
2.75000,0.00453,56.37000,0.00402,0.00013,0.00004,0.00001
2.80000,0.00462,61.20000,0.00671,0.00010,0.00007,0.00000
2.85000,0.00470,66.57000,0.00671,0.00026,0.00007,0.00001
2.90000,0.00478,72.48000,0.00671,0.00026,0.00007,0.00001
2.95000,0.00487,78.92000,0.00536,0.00029,0.00005,0.00001
3.00000,0.00495,85.36000,0.00671,0.00021,0.00007,0.00001
3.05000,0.00503,91.81000,0.00402,0.00024,0.00004,0.00001
3.10000,0.00511,98.79000,0.00671,0.00026,0.00007,0.00001
3.15000,0.00520,105.23000,0.00268,0.00016,0.00003,0.00001
3.20000,0.00528,112.21000,0.00805,0.00026,0.00008,0.00001
3.25000,0.00536,119.19000,0.00671,0.00040,0.00007,0.00002
3.30000,0.00545,125.63000,0.00671,0.00061,0.00007,0.00002
3.35000,0.00553,132.61000,0.01073,0.00048,0.00011,0.00002
3.40000,0.00562,139.59000,0.01073,0.00045,0.00011,0.00002
3.45000,0.00570,147.11000,0.00671,0.00040,0.00007,0.00002
3.50000,0.00578,153.55000,0.00536,0.00042,0.00005,0.00002
3.55000,0.00587,158.92000,0.00402,0.00040,0.00004,0.00002
3.60000,0.00595,162.68000,0.00805,0.00032,0.00008,0.00001
3.65000,0.00603,165.90001,0.00671,0.00002,0.00007,0.00000
3.70000,0.00612,166.97000,0.02147,-0.00025,0.00021,-0.00001
3.75000,0.00620,169.66000,0.02281,-0.00030,0.00023,-0.00001
