0.00000,0.00000,-18.26000,0.01744,-0.00011,0.00017,0.00000
0.05000,0.00003,-18.80000,0.01610,-0.00017,0.00016,-0.00001
0.10000,0.00011,-21.48000,0.01610,-0.00027,0.00016,-0.00001
0.15000,0.00019,-20.41000,0.01342,-0.00041,0.00013,-0.00002
0.20000,0.00028,-18.26000,0.01342,-0.00009,0.00013,0.00000
0.25000,0.00036,-18.26000,0.02281,-0.00100,0.00023,-0.00004
0.30000,0.00044,-19.33000,0.02416,-0.00135,0.00024,-0.00005
0.35000,0.00052,-19.33000,0.02416,-0.00140,0.00024,-0.00006
0.40000,0.00061,-17.72000,0.02684,-0.00156,0.00027,-0.00006
0.45000,0.00069,-19.33000,0.02416,-0.00148,0.00024,-0.00006
0.50000,0.00077,-20.94000,0.02416,-0.00186,0.00024,-0.00007
0.55000,0.00086,-20.94000,0.02416,-0.00180,0.00024,-0.00007
0.60000,0.00094,-20.41000,0.02416,-0.00207,0.00024,-0.00008
0.65000,0.00103,-19.87000,0.02684,-0.00167,0.00027,-0.00007
0.70000,0.00111,-20.41000,0.02416,-0.00162,0.00024,-0.00006
0.75000,0.00119,-21.48000,0.02013,-0.00180,0.00020,-0.00007
0.80000,0.00128,-20.41000,0.02416,-0.00172,0.00024,-0.00007
0.85000,0.00136,-18.26000,0.02550,-0.00180,0.00025,-0.00007
0.90000,0.00144,-17.19000,0.02147,-0.00143,0.00021,-0.00006
0.95000,0.00153,-18.80000,0.02147,-0.00132,0.00021,-0.00005
1.00000,0.00161,-17.72000,0.02550,-0.00135,0.00025,-0.00005
1.05000,0.00169,-17.72000,0.02147,-0.00140,0.00021,-0.00006
1.10000,0.00177,-17.72000,0.02818,-0.00132,0.00028,-0.00005
1.15000,0.00186,-22.02000,0.01610,-0.00057,0.00016,-0.00002
1.20000,0.00194,-20.41000,0.01073,0.00053,0.00011,0.00002
1.25000,0.00203,-19.87000,0.01208,0.00069,0.00012,0.00003
1.30000,0.00211,-20.94000,0.01073,0.00069,0.00011,0.00003
1.35000,0.00219,-22.02000,0.00805,0.00053,0.00008,0.00002
1.40000,0.00228,-22.56000,0.00402,0.00042,0.00004,0.00002
1.45000,0.00236,-21.48000,0.00268,0.00029,0.00003,0.00001
1.50000,0.00244,-20.41000,0.00268,0.00018,0.00003,0.00001
1.55000,0.00253,-22.02000,-0.00135,0.00032,-0.00001,0.00001
1.60000,0.00261,-20.94000,-0.00403,0.00034,-0.00004,0.00001
1.65000,0.00269,-20.41000,-0.00537,0.00032,-0.00005,0.00001
1.70000,0.00277,-20.41000,-0.00269,0.00021,-0.00003,0.00001
1.75000,0.00286,-20.94000,-0.00806,0.00034,-0.00008,0.00001
1.80000,0.00294,-19.87000,-0.00269,0.00048,-0.00003,0.00002
1.85000,0.00302,-18.80000,-0.00672,0.00032,-0.00007,0.00001
1.90000,0.00311,-18.80000,-0.00672,0.00061,-0.00007,0.00002
1.95000,0.00319,-18.80000,-0.00672,0.00045,-0.00007,0.00002
2.00000,0.00328,-17.19000,-0.00269,0.00029,-0.00003,0.00001
2.05000,0.00336,-17.19000,-0.00537,0.00061,-0.00005,0.00002
2.10000,0.00344,-17.72000,-0.00806,0.00024,-0.00008,0.00001
2.15000,0.00353,-16.65000,-0.00672,0.00048,-0.00007,0.00002
2.20000,0.00361,-17.72000,0.01610,0.00010,0.00016,0.00000
2.25000,0.00369,-18.80000,0.01476,0.00010,0.00015,0.00000
2.30000,0.00378,-20.41000,0.01208,0.00026,0.00012,0.00001
2.35000,0.00386,-20.94000,0.01208,0.00016,0.00012,0.00001
2.40000,0.00394,-22.02000,0.01342,-0.00009,0.00013,0.00000
2.45000,0.00402,-21.48000,0.01208,-0.00025,0.00012,-0.00001
2.50000,0.00411,-22.56000,0.01342,-0.00009,0.00013,0.00000
2.55000,0.00419,-23.09000,0.01342,-0.00027,0.00013,-0.00001
2.60000,0.00427,-22.56000,0.01342,-0.00049,0.00013,-0.00002
2.65000,0.00436,-21.48000,0.01342,-0.00054,0.00013,-0.00002
2.70000,0.00444,-19.87000,0.01610,-0.00046,0.00016,-0.00002
2.75000,0.00453,-20.41000,0.01073,-0.00027,0.00011,-0.00001
2.80000,0.00461,-20.41000,0.01342,-0.00017,0.00013,-0.00001
2.85000,0.00469,-18.26000,0.01744,-0.00003,0.00017,0.00000
2.90000,0.00478,-16.65000,0.01744,0.00018,0.00017,0.00001
2.95000,0.00486,-18.26000,0.01208,-0.00003,0.00012,0.00000
3.00000,0.00494,-18.80000,0.01208,-0.00006,0.00012,0.00000
