0.00000,0.00000,-17.72000,0.02147,0.00010,0.00021,0.00000
0.05000,0.00003,-18.26000,0.01879,0.00013,0.00019,0.00001
0.10000,0.00012,-17.19000,0.02147,-0.00003,0.00021,0.00000
0.15000,0.00020,-18.26000,0.01744,-0.00017,0.00017,-0.00001
0.20000,0.00028,-18.80000,0.01610,-0.00019,0.00016,-0.00001
0.25000,0.00036,-18.80000,0.01879,-0.00009,0.00019,0.00000
0.30000,0.00045,-18.80000,0.01744,-0.00011,0.00017,0.00000
0.35000,0.00053,-20.41000,0.01476,-0.00052,0.00015,-0.00002
0.40000,0.00061,-19.33000,0.02013,-0.00078,0.00020,-0.00003
0.45000,0.00070,-20.41000,0.02281,-0.00175,0.00023,-0.00007
0.50000,0.00078,-19.33000,0.02281,-0.00186,0.00023,-0.00007
0.55000,0.00086,-18.80000,0.02818,-0.00172,0.00028,-0.00007
0.60000,0.00095,-18.26000,0.02550,-0.00143,0.00025,-0.00006
0.65000,0.00103,-18.80000,0.02684,-0.00154,0.00027,-0.00006
0.70000,0.00111,-18.80000,0.02684,-0.00156,0.00027,-0.00006
0.75000,0.00120,-18.80000,0.02550,-0.00164,0.00025,-0.00006
0.80000,0.00128,-17.19000,0.02684,-0.00145,0.00027,-0.00006
0.85000,0.00136,-16.65000,0.02550,-0.00145,0.00025,-0.00006
0.90000,0.00145,-17.72000,0.02684,-0.00140,0.00027,-0.00006
0.95000,0.00153,-17.72000,0.02684,-0.00143,0.00027,-0.00006
1.00000,0.00161,-16.65000,0.02684,-0.00154,0.00027,-0.00006
1.05000,0.00170,-16.65000,0.02818,-0.00119,0.00028,-0.00005
1.10000,0.00178,-17.72000,0.02416,-0.00151,0.00024,-0.00006
1.15000,0.00186,-15.58000,0.02684,-0.00137,0.00027,-0.00005
1.20000,0.00195,-17.19000,0.02684,-0.00132,0.00027,-0.00005
1.25000,0.00203,-20.41000,0.01476,-0.00014,0.00015,-0.00001
1.30000,0.00211,-19.33000,0.01610,0.00061,0.00016,0.00002
1.35000,0.00220,-20.41000,0.00939,0.00072,0.00009,0.00003
1.40000,0.00228,-20.41000,0.00939,0.00034,0.00009,0.00001
1.45000,0.00236,-19.87000,0.00939,0.00040,0.00009,0.00002
1.50000,0.00245,-19.87000,0.00536,0.00048,0.00005,0.00002
1.55000,0.00253,-20.41000,0.00402,0.00026,0.00004,0.00001
1.60000,0.00261,-20.41000,0.00402,0.00029,0.00004,0.00001
1.65000,0.00270,-18.80000,0.00536,0.00029,0.00005,0.00001
1.70000,0.00278,-17.72000,0.00671,0.00032,0.00007,0.00001
1.75000,0.00286,-18.26000,0.00268,0.00048,0.00003,0.00002
1.80000,0.00295,-18.26000,0.00134,0.00034,0.00001,0.00001
1.85000,0.00303,-16.65000,0.00268,0.00029,0.00003,0.00001
1.90000,0.00311,-16.65000,0.00268,0.00072,0.00003,0.00003
1.95000,0.00320,-16.11000,0.00268,0.00077,0.00003,0.00003
2.00000,0.00328,-15.58000,0.00000,0.00059,0.00000,0.00002
2.05000,0.00336,-16.11000,0.00268,0.00075,0.00003,0.00003
2.10000,0.00345,-17.19000,-0.00269,0.00051,-0.00003,0.00002
2.15000,0.00353,-17.72000,-0.00269,0.00040,-0.00003,0.00002
2.20000,0.00362,-18.80000,-0.00806,0.00024,-0.00008,0.00001
2.25000,0.00370,-18.80000,0.00402,0.00013,0.00004,0.00001
2.30000,0.00378,-19.33000,0.01610,-0.00003,0.00016,0.00000
2.35000,0.00386,-20.41000,0.01744,-0.00003,0.00017,0.00000
2.40000,0.00395,-20.94000,0.01208,-0.00022,0.00012,-0.00001
2.45000,0.00403,-19.87000,0.01610,-0.00003,0.00016,0.00000
2.50000,0.00411,-19.33000,0.01610,-0.00033,0.00016,-0.00001
2.55000,0.00420,-19.87000,0.01879,-0.00006,0.00019,0.00000
2.60000,0.00428,-18.26000,0.02013,-0.00014,0.00020,-0.00001
2.65000,0.00436,-17.72000,0.01879,0.00024,0.00019,0.00001
2.70000,0.00445,-18.80000,0.01744,0.00002,0.00017,0.00000
2.75000,0.00453,-18.80000,0.01879,0.00010,0.00019,0.00000
2.80000,0.00461,-18.26000,0.01744,-0.00019,0.00017,-0.00001
2.85000,0.00470,-19.33000,0.01610,-0.00017,0.00016,-0.00001
2.90000,0.00478,-18.80000,0.01610,0.00005,0.00016,0.00000
2.95000,0.00487,-19.87000,0.01610,0.00002,0.00016,0.00000
3.00000,0.00495,-18.26000,0.01744,0.00010,0.00017,0.00000
3.05000,0.00503,-19.33000,0.01476,-0.00019,0.00015,-0.00001
3.10000,0.00511,-20.41000,0.01208,-0.00003,0.00012,0.00000
3.15000,0.00520,-20.94000,0.01073,-0.00041,0.00011,-0.00002
3.20000,0.00528,-19.87000,0.01476,-0.00033,0.00015,-0.00001
3.25000,0.00536,-17.72000,0.01879,0.00005,0.00019,0.00000
3.30000,0.00545,-17.72000,0.01744,-0.00014,0.00017,-0.00001
3.35000,0.00553,-18.80000,0.01610,-0.00022,0.00016,-0.00001
3.40000,0.00561,-19.33000,0.01744,-0.00017,0.00017,-0.00001
3.45000,0.00570,-17.72000,0.01744,-0.00025,0.00017,-0.00001
3.50000,0.00578,-17.19000,0.01744,-0.00022,0.00017,-0.00001
3.55000,0.00586,-18.80000,0.01610,-0.00025,0.00016,-0.00001
3.60000,0.00595,-18.26000,0.01610,-0.00027,0.00016,-0.00001
3.65000,0.00603,-18.26000,0.01879,-0.00049,0.00019,-0.00002
3.70000,0.00612,-19.33000,0.01610,-0.00038,0.00016,-0.00001
3.75000,0.00620,-19.87000,0.01342,-0.00035,0.00013,-0.00001
3.80000,0.00628,-18.26000,0.02416,-0.00145,0.00024,-0.00006
3.85000,0.00636,-17.19000,0.02684,-0.00164,0.00027,-0.00006
3.90000,0.00645,-17.72000,0.02818,-0.00145,0.00028,-0.00006
3.95000,0.00653,-17.72000,0.02416,-0.00164,0.00024,-0.00006
4.00000,0.00661,-17.19000,0.02147,-0.00140,0.00021,-0.00006
4.05000,0.00670,-15.58000,0.02818,-0.00129,0.00028,-0.00005
4.10000,0.00678,-15.58000,0.02818,-0.00137,0.00028,-0.00005
4.15000,0.00686,-16.65000,0.02684,-0.00129,0.00027,-0.00005
4.20000,0.00695,-18.26000,0.02416,-0.00148,0.00024,-0.00006
4.25000,0.00703,-16.65000,0.02550,-0.00135,0.00025,-0.00005
4.30000,0.00711,-17.19000,0.02818,-0.00124,0.00028,-0.00005
4.35000,0.00720,-17.72000,0.02416,-0.00143,0.00024,-0.00006
4.40000,0.00728,-18.26000,0.02416,-0.00159,0.00024,-0.00006
4.45000,0.00737,-18.26000,0.02281,-0.00129,0.00023,-0.00005
4.50000,0.00745,-18.26000,0.02416,-0.00151,0.00024,-0.00006
4.55000,0.00753,-16.11000,0.02684,-0.00151,0.00027,-0.00006
4.60000,0.00761,-16.11000,0.02818,-0.00127,0.00028,-0.00005
4.65000,0.00770,-15.58000,0.02416,-0.00135,0.00024,-0.00005
4.70000,0.00778,-19.87000,0.01476,0.00056,0.00015,0.00002
4.75000,0.00786,-19.33000,0.01342,0.00072,0.00013,0.00003
4.80000,0.00795,-18.26000,0.01476,0.00069,0.00015,0.00003
4.85000,0.00803,-18.80000,0.01073,0.00061,0.00011,0.00002
4.90000,0.00811,-18.80000,0.00939,0.00051,0.00009,0.00002
4.95000,0.00820,-19.33000,0.00805,0.00051,0.00008,0.00002
5.00000,0.00828,-18.80000,0.00671,0.00029,0.00007,0.00001
5.05000,0.00836,-18.80000,0.00536,0.00061,0.00005,0.00002
5.10000,0.00845,-18.26000,0.00402,0.00064,0.00004,0.00003
5.15000,0.00853,-17.72000,0.00134,0.00034,0.00001,0.00001
5.20000,0.00861,-18.26000,0.00402,0.00067,0.00004,0.00003
5.25000,0.00870,-16.65000,0.00268,0.00069,0.00003,0.00003
5.30000,0.00878,-15.58000,0.00268,0.00091,0.00003,0.00004
5.35000,0.00886,-15.04000,0.00402,0.00080,0.00004,0.00003
5.40000,0.00895,-16.11000,0.00000,0.00075,0.00000,0.00003
5.45000,0.00903,-16.11000,0.00536,0.00075,0.00005,0.00003
5.50000,0.00911,-15.58000,0.00402,0.00075,0.00004,0.00003
5.55000,0.00920,-16.65000,-0.00403,0.00064,-0.00004,0.00003
5.60000,0.00928,-16.65000,-0.00269,0.00018,-0.00003,0.00001
5.65000,0.00936,-16.11000,0.00134,0.00042,0.00001,0.00002
