Time	Load
7.832	41.504
7.881	46.387
7.921	53.711
7.924	43.335
7.928	45.776
7.952	42.725
7.979	45.166
8.013	51.880
8.046	40.894
8.049	45.776
8.057	45.166
8.085	45.776
8.120	47.607
8.147	42.725
8.151	46.387
8.159	45.166
8.207	46.387
8.251	34.790
8.285	48.218
8.290	46.387
8.314	45.776
8.343	46.387
8.375	45.776
8.408	42.725
8.440	42.725
8.445	42.114
8.472	46.997
8.517	45.166
8.544	45.166
8.574	48.218
8.604	46.387
8.638	42.114
8.643	43.335
8.688	45.166
8.709	45.776
8.713	36.011
8.717	44.556
8.725	46.387
8.762	43.945
8.791	45.166
8.822	52.490
8.851	42.725
8.856	46.387
8.880	40.894
8.928	39.673
8.960	43.945
8.964	38.452
8.967	46.997
8.992	43.945
9.036	42.114
9.081	43.945
9.086	45.776
9.097	41.504
9.142	51.270
9.171	43.945
9.205	47.607
9.233	43.945
9.238	43.335
9.262	42.114
9.294	42.725
9.328	47.607
9.355	45.776
9.389	44.556
9.422	43.335
9.451	45.776
9.458	46.387
9.492	45.776
9.497	39.062
9.502	43.945
9.525	46.387
9.529	42.725
9.554	40.283
9.598	31.128
9.631	43.945
9.635	45.166
9.639	42.725
9.664	42.114
9.708	42.114
9.732	43.335
9.766	33.569
9.793	39.062
9.827	43.335
9.858	42.114
9.863	40.283
9.889	43.335
9.928	45.776
9.960	44.556
10.001	39.673
10.025	44.556
10.030	47.607
10.053	42.725
10.108	41.504
10.138	44.556
10.142	40.894
10.147	41.504
10.171	46.997
10.201	46.997
10.233	43.335
10.262	43.335
10.267	43.335
10.293	43.945
10.337	42.725
10.369	49.438
10.400	44.556
10.405	45.166
10.413	42.725
10.478	29.907
10.512	43.335
10.544	42.725
10.577	50.049
10.611	40.894
10.645	43.335
10.650	39.673
10.674	40.283
10.709	46.997
10.714	42.114
10.717	45.166
10.722	40.283
10.746	43.945
10.779	44.556
10.810	52.490
10.842	42.725
10.847	41.504
10.872	31.738
10.905	43.945
10.935	48.218
10.965	45.776
11.000	42.114
11.034	43.945
11.039	44.556
11.064	42.725
11.104	32.959
11.108	40.894
11.115	42.114
11.157	38.452
11.204	44.556
11.233	43.945
11.237	39.673
11.262	43.945
11.292	45.166
11.326	44.556
11.357	40.283
11.388	43.945
11.421	43.335
11.452	42.114
11.457	38.452
11.483	44.556
11.514	42.114
11.543	45.776
11.584	43.945
11.630	46.387
11.668	44.556
11.673	41.504
11.697	43.945
11.732	42.114
11.766	39.673
11.794	40.283
11.828	43.945
11.855	40.283
11.860	40.283
11.885	43.335
11.890	41.504
11.897	38.452
11.928	40.283
11.932	45.166
11.940	36.621
11.981	42.725
11.985	37.842
11.993	40.894
12.026	37.842
12.058	40.283
12.063	40.283
12.088	29.907
12.129	36.011
12.159	31.738
12.188	42.725
12.222	40.283
12.256	43.335
12.260	42.725
12.269	40.894
12.309	51.270
12.314	43.335
12.339	42.114
12.371	42.725
12.405	42.725
12.439	40.283
12.444	45.776
12.471	37.842
12.515	43.945
12.546	39.673
12.550	45.776
12.554	43.335
12.578	50.049
12.608	46.387
12.642	33.569
12.647	46.997
12.672	39.062
12.710	40.894
12.751	39.673
12.772	51.880
12.776	43.945
12.780	40.894
12.805	50.049
12.844	42.114
12.849	42.114
12.874	46.387
12.918	42.725
12.948	44.556
12.979	37.842
12.983	42.725
12.991	41.504
13.022	49.438
13.027	43.945
13.036	41.504
13.095	46.997
13.129	43.335
13.168	40.894
13.201	42.114
13.233	43.945
13.264	41.504
13.269	45.166
13.294	45.166
13.335	40.283
13.370	40.283
13.398	45.166
13.403	42.114
13.427	40.283
13.476	44.556
13.481	43.945
13.506	39.062
13.546	36.621
13.577	43.945
13.605	40.894
13.646	44.556
13.651	42.114
13.675	40.283
13.735	47.607
13.765	38.452
13.769	45.166
13.777	46.997
13.803	41.504
13.808	48.828
13.820	42.725
13.879	48.218
13.917	42.114
13.959	50.659
13.963	42.114
13.967	42.114
13.975	42.114
14.018	39.673
14.047	40.894
14.051	42.725
14.057	43.945
14.080	39.062
14.107	41.504
14.140	45.166
14.170	42.114
14.204	42.725
14.231	42.725
14.236	46.997
14.261	30.518
14.305	42.725
14.337	44.556
14.340	41.504
14.344	42.114
14.369	44.556
14.403	43.335
14.433	43.945
14.439	40.894
14.465	42.725
14.497	41.504
14.529	37.231
14.560	39.673
14.591	45.166
14.626	43.945
14.660	42.725
14.665	44.556
14.689	40.894
14.733	36.621
14.763	28.687
14.767	42.114
14.774	39.673
14.805	40.283
14.837	40.283
14.841	42.114
14.846	43.335
14.891	38.452
14.922	42.114
14.953	46.387
14.984	42.114
14.988	43.335
14.993	39.062
15.016	41.504
15.044	41.504
15.048	41.504
15.058	38.452
15.088	43.335
15.092	43.335
15.096	43.335
15.121	44.556
15.155	31.738
15.189	43.945
15.219	43.335
15.248	40.283
15.253	40.894
15.288	40.283
15.320	40.283
15.351	42.725
15.355	38.452
15.363	46.997
15.398	47.607
15.429	40.894
15.462	43.945
15.466	38.452
15.470	43.945
15.515	45.776
15.546	42.114
15.549	38.452
15.553	40.283
15.578	34.790
15.606	48.828
15.637	47.607
15.642	42.114
15.668	42.725
15.713	40.894
15.743	41.504
15.775	40.894
15.806	41.504
15.811	42.114
15.818	40.894
15.881	39.673
15.907	42.114
15.938	43.945
15.969	42.725
16.001	42.725
16.032	40.894
16.063	39.673
16.068	37.231
16.092	50.659
16.133	39.062
16.164	40.283
16.168	43.335
16.174	40.894
16.212	41.504
16.243	40.283
16.248	36.011
16.255	42.114
16.297	41.504
16.300	41.504
16.304	39.062
16.330	43.945
16.357	41.504
16.391	45.776
16.418	42.725
16.455	43.335
16.460	43.945
16.471	42.114
16.532	42.114
16.562	45.166
16.596	43.945
16.632	40.894
16.672	48.828
16.676	42.725
16.684	39.062
16.718	40.283
16.747	44.556
16.775	40.894
16.806	45.776
16.811	45.166
16.823	38.452
16.873	40.283
16.907	32.349
16.941	36.621
16.980	50.049
17.013	39.673
17.047	43.335
17.050	39.673
17.058	41.504
17.087	40.894
17.118	39.673
17.150	44.556
17.154	42.114
17.160	38.452
17.183	49.438
17.219	41.504
17.251	43.945
17.256	39.062
17.263	43.335
17.294	48.828
17.297	43.945
17.301	37.842
17.326	43.945
17.359	37.231
17.393	43.945
17.422	40.894
17.458	39.673
17.462	39.673
17.488	39.062
17.533	37.231
17.568	42.114
17.608	38.452
17.641	45.776
17.646	40.894
17.669	30.518
17.673	39.673
17.698	31.738
17.730	39.673
17.766	43.945
17.795	41.504
17.827	48.828
17.859	42.114
17.864	42.725
17.889	37.231
17.931	42.114
17.960	39.062
17.991	39.062
18.025	42.725
18.055	43.945
18.060	42.114
18.086	30.518
18.131	40.283
18.162	41.504
18.193	38.452
18.225	44.556
18.257	46.997
18.262	37.842
18.267	46.387
18.291	37.231
18.332	31.128
18.357	39.673
18.387	40.894
18.421	41.504
18.452	40.894
18.458	40.283
18.495	39.062
18.523	43.335
18.527	40.283
18.535	29.907
18.576	34.790
18.607	42.114
18.612	40.894
18.624	39.062
18.671	40.283
18.705	43.335
18.732	44.556
18.764	41.504
18.796	39.062
18.828	41.504
18.856	36.011
18.861	40.283
18.897	34.790
18.928	39.673
18.932	39.062
18.939	42.114
18.982	40.283
19.013	46.387
19.018	37.231
19.027	41.504
19.074	40.283
19.106	39.673
19.140	42.114
19.168	40.894
19.172	36.011
19.177	40.283
19.204	37.842
19.232	41.504
19.237	42.114
19.273	48.828
19.304	41.504
19.308	40.894
19.316	40.283
19.358	49.438
19.362	42.114
19.367	42.114
19.390	42.114
19.420	33.569
19.456	42.114
19.461	40.894
19.489	37.842
19.534	35.400
19.569	40.894
19.609	40.283
19.644	42.725
19.649	39.673
19.674	41.504
19.713	45.166
19.744	42.114
19.748	40.283
19.756	45.776
19.797	40.894
19.802	42.114
19.806	37.842
19.831	29.907
19.836	39.673
19.861	43.945
19.899	39.062
19.933	39.673
19.937	39.673
19.945	40.283
19.977	40.283
20.008	39.062
20.043	36.621
20.047	40.283
20.051	37.231
20.088	40.894
20.119	38.452
20.123	36.621
20.130	47.607
20.172	39.673
20.204	40.894
20.209	36.621
20.233	34.180
20.269	41.504
20.273	40.283
20.299	38.452
20.334	39.673
20.359	45.166
20.388	40.283
20.419	45.776
20.454	36.621
20.460	40.283
20.497	39.062
20.525	47.607
20.529	40.283
20.537	43.335
20.570	40.283
20.601	39.062
20.606	40.283
20.631	37.842
20.672	42.725
20.675	42.114
20.681	41.504
20.705	41.504
20.732	41.504
20.763	50.659
20.796	41.504
20.831	38.452
20.860	43.945
20.865	46.387
20.890	39.673
20.921	40.283
20.956	39.062
20.983	40.283
21.015	41.504
21.045	43.335
21.050	40.283
21.058	39.673
21.087	42.725
21.119	38.452
21.147	40.894
21.151	40.283
21.159	40.283
21.201	36.621
21.232	40.283
21.237	42.114
21.245	28.687
21.294	39.062
21.326	37.231
21.358	38.452
21.392	36.621
21.422	39.673
21.456	41.504
21.460	46.387
21.497	43.335
21.525	42.114
21.556	38.452
21.587	46.997
21.618	42.725
21.650	34.790
21.655	39.673
21.663	39.673
21.704	39.062
21.709	30.518
21.734	39.673
21.768	45.166
21.796	36.011
21.831	43.945
21.860	39.673
21.865	39.673
21.890	35.400
21.922	40.894
21.957	39.062
22.003	40.283
22.034	40.283
22.039	39.673
22.065	39.673
22.110	39.062
22.141	39.062
22.145	39.062
22.172	40.283
22.176	36.621
22.180	40.894
22.188	41.504
22.219	39.673
22.269	39.673
22.273	37.842
22.298	40.894
22.334	41.504
22.380	40.283
22.421	39.062
22.455	42.114
22.462	39.062
22.498	40.894
22.522	43.335
22.526	40.283
22.534	39.673
22.577	39.673
22.581	34.180
22.588	41.504
22.621	39.062
22.649	37.842
22.654	39.673
22.662	40.283
22.724	38.452
22.756	38.452
22.794	39.062
22.827	39.062
22.860	41.504
22.864	45.776
22.889	40.283
22.894	31.738
22.906	40.283
22.935	43.335
22.958	43.945
22.962	37.842
22.965	39.673
22.973	38.452
23.006	43.945
23.039	36.621
23.044	37.842
23.070	37.842
23.105	36.621
23.139	36.621
23.169	42.725
23.200	37.231
23.233	37.842
23.267	39.062
23.272	40.894
23.297	39.673
23.333	39.062
23.337	39.062
23.340	48.828
23.346	28.076
23.371	42.114
23.413	40.283
23.455	37.842
23.460	40.894
23.489	36.621
23.493	29.297
23.518	38.452
23.545	31.128
23.580	40.283
23.608	40.894
23.639	40.283
23.644	40.283
23.670	39.673
23.712	45.776
23.743	41.504
23.747	44.556
23.755	35.400
23.797	39.062
23.835	39.062
23.872	36.621
23.876	40.283
23.884	39.673
23.916	32.959
23.920	29.297
23.923	39.673
23.949	45.776
23.981	39.062
24.012	36.621
24.045	39.062
24.049	40.283
24.057	42.725
24.108	37.231
24.142	39.062
24.171	38.452
24.207	47.607
24.236	38.452
24.240	44.556
24.265	34.790
24.295	35.400
24.331	40.894
24.359	37.842
24.393	36.621
24.422	39.062
24.457	39.673
24.462	39.062
24.489	40.283
24.524	39.062
24.529	48.828
24.535	36.011
24.558	40.283
24.590	39.062
24.623	40.283
24.658	39.673
24.663	40.283
24.698	39.673
24.729	34.180
24.761	42.725
24.765	38.452
24.773	36.011
24.804	40.894
24.809	39.673
24.822	37.842
24.873	41.504
24.905	38.452
24.936	37.842
24.968	38.452
25.001	38.452
25.033	40.283
25.038	40.283
25.064	40.283
25.106	40.283
25.137	36.621
25.170	46.387
25.173	38.452
25.178	35.400
25.205	39.062
25.234	42.114
25.239	37.842
25.251	29.297
25.273	29.297
25.304	40.894
25.338	26.855
25.370	37.842
25.401	41.504
25.432	39.062
25.436	40.283
25.466	25.635
25.501	36.011
25.532	30.518
25.563	37.842
25.595	38.452
25.630	39.062
25.669	39.062
25.673	39.673
25.683	40.283
25.711	42.114
25.714	42.114
25.719	44.556
25.745	41.504
25.787	40.894
25.819	28.687
25.852	43.335
25.857	40.894
25.882	37.231
25.919	40.283
25.951	42.114
25.984	39.062
26.017	39.062
26.047	40.283
26.051	39.062
26.059	39.673
26.086	40.894
26.118	39.673
26.122	37.842
26.129	41.504
26.170	37.842
26.206	31.738
26.256	39.062
26.297	37.842
26.302	36.011
26.310	35.400
26.332	38.452
26.336	40.283
26.339	27.466
26.345	36.621
26.370	40.283
26.408	38.452
26.441	39.673
26.445	44.556
26.474	45.166
26.522	45.166
26.554	38.452
26.558	37.231
26.563	36.621
26.588	39.062
26.626	39.673
26.662	29.297
26.666	38.452
26.675	46.997
26.732	29.907
26.764	38.452
26.794	41.504
26.827	36.011
26.860	37.842
26.865	43.335
26.891	35.400
26.933	37.231
26.963	39.062
26.966	40.283
26.971	42.114
26.997	38.452
27.032	39.673
27.063	38.452
27.069	37.842
27.095	37.231
27.131	39.673
27.172	36.621
27.206	40.894
27.234	40.283
27.239	46.997
27.264	45.166
27.306	37.842
27.337	37.231
27.366	39.062
27.370	37.231
27.378	36.621
27.421	40.283
27.453	35.400
27.458	40.283
27.485	36.011
27.521	40.283
27.525	32.959
27.529	39.673
27.555	39.062
27.598	48.218
27.644	46.997
27.671	44.556
27.675	48.828
27.682	36.011
27.712	36.621
27.716	37.842
27.720	38.452
27.746	39.062
27.781	41.504
27.817	39.062
27.858	44.556
27.862	39.673
27.889	36.621
27.932	39.673
27.962	36.011
27.994	34.180
28.023	37.842
28.028	36.011
28.041	40.283
28.091	37.842
28.128	36.621
28.159	39.673
28.194	38.452
28.231	34.790
28.263	36.011
28.268	36.621
28.294	39.673
28.337	40.283
28.369	42.725
28.373	37.231
28.381	42.725
28.413	29.297
28.418	39.673
28.424	40.283
28.482	39.673
28.517	38.452
28.547	38.452
28.580	38.452
28.608	34.180
28.644	36.011
28.648	40.283
28.674	42.114
28.710	41.504
28.742	37.842
28.746	37.842
28.754	34.790
28.788	36.011
28.820	40.894
28.852	40.283
28.857	34.790
28.866	40.283
28.919	34.790
28.954	43.945
28.982	40.283
29.018	38.452
29.047	39.673
29.052	39.062
29.078	38.452
29.107	42.114
29.138	39.062
29.172	37.842
29.206	41.504
29.232	39.673
29.236	40.283
29.262	39.062
29.306	38.452
29.337	38.452
29.369	39.062
29.398	44.556
29.430	39.062
29.435	29.297
29.463	37.842
29.507	36.011
29.539	36.011
29.571	42.114
29.603	37.231
29.608	39.673
29.634	29.297
29.680	39.062
29.713	32.349
29.745	42.114
29.774	32.959
29.778	36.011
29.786	40.283
29.831	34.180
29.873	38.452
29.877	36.621
29.904	37.842
29.939	31.738
29.971	39.673
30.006	39.673
30.044	35.400
30.048	38.452
30.054	47.607
30.080	35.400
30.084	37.231
30.109	36.011
30.144	27.466
30.171	37.231
30.206	37.231
30.234	39.673
30.239	39.062
30.265	38.452
30.304	36.011
30.337	34.790
30.340	34.790
30.345	39.673
30.371	37.842
30.407	39.062
30.441	36.621
30.446	42.114
30.474	26.245
30.479	36.011
30.484	42.725
30.508	34.180
30.546	39.062
30.578	37.231
30.607	36.621
30.641	36.011
30.646	37.842
30.673	37.231
30.713	38.452
30.745	39.673
30.749	37.231
30.756	39.673
30.790	35.400
30.822	35.400
30.827	45.166
30.834	39.673
30.892	30.518
30.921	37.842
30.953	39.673
30.982	34.790
31.015	35.400
31.046	40.283
31.049	37.231
31.057	40.283
31.087	40.283
31.119	40.283
31.148	43.945
31.153	39.673
31.160	37.842
31.198	40.283
31.229	32.959
31.234	39.673
31.259	37.842
31.308	39.062
31.338	37.842
31.370	25.635
31.374	40.283
31.379	32.959
31.403	37.842
31.435	40.894
31.467	36.011
31.472	38.452
31.480	31.738
31.514	39.062
31.518	40.283
31.526	33.569
31.558	39.673
31.588	43.945
31.620	37.231
31.649	38.452
31.654	38.452
31.679	42.114
31.741	38.452
31.774	44.556
31.778	40.283
31.785	39.062
31.829	46.387
31.872	32.959
31.877	36.621
31.885	36.621
31.916	42.725
31.921	37.842
31.924	46.387
31.951	32.959
31.983	38.452
32.019	45.166
32.066	37.231
32.071	37.231
32.107	47.607
32.139	37.842
32.143	34.790
32.151	36.621
32.178	35.400
32.182	40.283
32.190	41.504
32.236	34.790
32.267	32.959
32.271	37.842
32.298	26.855
32.335	37.231
32.381	34.180
32.422	34.790
32.459	32.349
32.464	26.855
32.471	37.842
32.508	36.011
32.512	39.062
32.516	38.452
32.543	37.231
32.578	37.842
32.607	29.297
32.640	37.842
32.644	39.062
32.672	37.231
32.711	39.062
32.743	38.452
32.747	36.011
32.755	37.842
32.797	38.452
32.831	45.776
32.873	37.231
32.877	26.245
32.904	37.231
32.939	31.738
32.969	34.790
33.002	37.231
33.035	36.011
33.040	36.621
33.066	42.725
33.107	47.607
33.142	37.842
33.172	44.556
33.210	34.790
33.256	39.673
33.261	37.231
33.269	40.894
33.312	37.842
33.317	34.790
33.324	36.011
33.357	39.673
33.386	32.959
33.418	36.011
33.450	37.231
33.455	41.504
33.466	32.959
33.518	36.011
33.547	32.349
33.582	39.062
33.629	38.452
33.664	35.400
33.669	38.452
33.710	37.842
33.742	40.283
33.746	37.842
33.752	35.400
33.775	36.011
33.819	40.894
33.848	37.231
33.853	42.114
33.879	24.414
33.932	35.400
33.962	40.283
33.994	37.231
34.024	39.062
34.055	40.283
34.060	34.790
34.086	40.283
34.147	37.231
34.179	36.621
34.213	37.842
34.245	36.621
34.250	34.180
34.275	39.062
34.321	37.842
34.353	39.062
34.357	34.180
34.365	40.283
34.398	33.569
34.430	37.231
34.460	42.114
34.464	35.400
34.470	39.062
34.497	36.011
34.532	32.959
34.565	36.621
34.601	38.452
34.648	37.842
34.653	38.452
34.679	36.621
34.730	37.231
34.762	33.569
34.795	39.673
34.798	36.011
34.802	39.062
34.829	45.166
34.834	39.062
34.859	36.011
34.898	38.452
34.930	24.414
34.934	39.062
34.942	40.894
34.985	35.400
35.022	34.180
35.054	42.114
35.060	36.011
35.088	36.621
35.123	40.894
35.155	35.400
35.187	36.011
35.235	35.400
35.266	40.283
35.271	31.128
35.308	36.621
35.312	33.569
35.321	43.945
35.356	28.687
35.388	37.231
35.392	34.790
35.400	33.569
35.433	33.569
35.463	37.842
35.467	30.518
35.472	42.114
35.508	34.790
35.542	39.062
35.570	38.452
35.574	36.621
35.582	37.842
35.627	41.504
35.651	40.894
35.656	37.842
35.682	48.218
35.725	32.349
35.772	39.673
35.810	37.842
35.846	37.231
35.851	39.673
35.888	31.738
35.921	39.673
35.953	35.400
35.985	35.400
35.989	36.621
35.997	34.790
36.023	24.414
36.029	34.790
36.055	39.673
36.100	40.283
36.132	38.452
36.170	37.842
36.206	37.231
36.236	39.062
36.241	37.231
36.267	37.842
36.304	39.062
36.338	35.400
36.371	37.231
36.401	35.400
36.433	38.452
36.438	35.400
36.466	38.452
36.504	39.673
36.507	45.166
36.512	45.776
36.539	41.504
36.578	35.400
36.609	41.504
36.645	37.231
36.650	34.790
36.676	33.569
36.731	36.011
36.735	34.180
36.743	34.790
36.773	44.556
36.806	30.518
36.837	37.842
36.841	36.011
36.845	39.673
36.887	35.400
36.920	37.231
36.952	37.842
36.985	32.959
36.989	32.959
36.997	34.180
37.022	32.959
37.027	34.180
37.054	37.231
37.105	37.231
37.110	36.011
37.118	39.062
37.147	31.128
37.180	33.569
37.213	25.024
37.246	36.621
37.251	37.842
37.277	25.635
37.319	32.959
37.361	35.400
37.365	33.569
37.370	39.062
37.377	39.673
37.381	37.231
37.386	33.569
37.392	35.400
37.397	36.011
37.406	28.076
37.410	39.673
37.419	37.231
37.422	36.621
37.427	33.569
37.434	34.790
37.438	37.842
37.446	35.400
37.450	37.231
37.456	43.335
37.463	33.569
37.467	25.635
37.475	37.231
37.479	28.687
37.484	34.790
37.492	37.231
37.496	37.231
37.506	36.621
37.509	40.894
37.514	34.180
37.522	34.790
37.527	39.062
37.532	34.790
37.538	37.842
37.544	33.569
37.551	37.842
37.555	38.452
37.563	36.621
37.567	34.790
37.575	35.400
37.579	36.621
37.584	40.283
37.591	36.621
37.595	34.180
37.600	36.621
37.607	36.621
37.611	35.400
37.620	37.231
37.624	36.011
37.633	39.062
37.636	36.621
37.642	35.400
37.649	42.114
37.654	35.400
37.662	37.231
37.667	35.400
37.674	39.062
37.678	40.283
37.684	36.011
37.690	36.011
37.695	37.231
37.703	35.400
37.707	36.011
37.715	41.504
37.719	37.231
37.723	36.621
37.731	37.231
37.736	42.114
37.743	36.621
37.747	36.621
37.752	37.842
37.759	36.011
37.764	36.011
37.772	37.842
37.777	39.062
37.782	32.349
37.789	33.569
37.794	38.452
37.801	30.518
37.806	41.504
37.815	36.011
37.819	34.790
37.827	41.504
37.831	38.452
37.839	36.011
37.842	37.231
37.846	40.894
37.855	36.011
37.859	36.011
37.863	35.400
37.870	34.790
37.875	41.504
37.882	39.062
37.886	38.452
37.890	34.180
37.898	46.387
37.903	36.621
37.911	38.452
37.915	35.400
37.922	36.621
37.926	25.024
37.930	34.790
37.938	39.062
37.942	34.180
37.950	32.959
37.955	31.738
37.959	37.842
37.966	40.283
37.970	36.011
37.974	39.673
37.982	34.790
37.987	34.790
37.994	36.621
37.999	41.504
38.006	40.283
38.011	37.842
38.016	34.790
38.024	38.452
38.028	39.673
38.036	36.621
38.040	37.842
38.047	32.349
38.051	42.725
38.055	37.842
38.064	37.842
38.068	36.621
38.072	42.114
38.079	43.945
38.084	37.842
38.090	37.231
38.095	36.011
38.099	26.245
38.106	37.231
38.111	34.790
38.118	33.569
38.122	37.842
38.127	37.842
38.133	37.842
38.138	38.452
38.144	37.231
38.150	37.842
38.155	36.011
38.162	38.452
38.167	35.400
38.172	37.231
38.178	32.959
38.182	45.166
38.190	36.621
38.194	37.231
38.198	43.335
38.207	35.400
38.214	33.569
38.219	40.894
38.223	38.452
38.230	37.231
38.235	41.504
38.243	36.011
38.248	43.945
38.252	36.011
38.259	39.673
38.263	37.231
38.269	34.180
38.275	39.673
38.279	32.959
38.287	39.062
38.292	38.452
38.296	37.842
38.303	35.400
38.307	32.959
38.315	35.400
38.319	34.180
38.327	37.231
38.332	37.842
38.336	33.569
38.342	37.231
38.347	34.180
38.355	37.842
38.359	36.011
38.367	37.231
38.372	35.400
38.376	44.556
38.383	37.231
38.387	37.842
38.391	35.400
38.399	26.245
38.403	35.400
38.412	39.673
38.416	36.011
38.422	36.011
38.428	38.452
38.432	39.062
38.440	32.959
38.444	33.569
38.453	30.518
38.457	43.335
38.462	37.842
38.468	35.400
38.472	36.621
38.480	33.569
38.484	36.621
38.492	36.621
38.497	36.011
38.501	29.907
38.508	39.062
38.512	34.180
38.517	36.621
38.524	35.400
38.528	40.894
38.536	35.400
38.540	34.790
38.544	36.621
38.551	37.842
38.555	37.231
38.563	38.452
38.567	38.452
38.573	36.011
38.579	36.011
