Time	Load
3.055	36.621
3.089	42.114
3.115	37.231
3.148	36.011
3.181	38.452
3.215	39.062
3.241	33.569
3.247	43.945
3.284	39.673
3.288	42.114
3.296	33.569
3.343	40.894
3.377	41.504
3.421	39.062
3.468	37.842
3.473	45.166
3.478	39.673
3.503	37.231
3.547	46.997
3.591	27.466
3.618	34.790
3.623	37.231
3.647	32.349
3.689	38.452
3.694	46.387
3.701	41.504
3.724	43.335
3.755	37.842
3.783	45.776
3.787	44.556
3.795	34.180
3.836	39.062
3.862	32.959
3.867	35.400
3.875	46.387
3.908	34.790
3.942	38.452
3.946	40.283
3.954	42.114
4.001	33.569
4.055	36.011
4.089	39.673
4.094	42.114
4.117	38.452
4.150	40.283
4.178	28.687
4.218	36.011
4.261	37.231
4.266	37.231
4.274	37.842
4.303	36.621
4.307	36.011
4.311	36.621
4.336	39.673
4.366	25.024
4.407	43.945
4.455	37.842
4.460	36.011
4.483	34.180
4.511	37.842
4.541	41.504
4.571	35.400
4.607	35.400
4.641	35.400
4.646	34.180
4.670	37.842
4.700	36.621
4.730	35.400
4.761	35.400
4.792	40.283
4.821	32.349
4.825	45.166
4.849	37.231
4.900	38.452
4.929	37.231
4.958	36.621
4.989	39.062
5.022	36.621
5.026	36.011
5.050	40.283
5.095	39.062
5.098	36.011
5.102	37.842
5.110	36.621
5.152	37.231
5.182	35.400
5.186	37.842
5.194	39.062
5.221	41.504
5.227	38.452
5.235	36.621
5.269	36.011
5.273	43.945
5.281	37.231
5.322	37.231
5.348	35.400
5.379	42.725
5.383	33.569
5.390	35.400
5.431	36.621
5.435	37.842
5.443	36.621
5.470	38.452
5.508	32.349
5.537	35.400
5.570	36.011
5.575	38.452
5.582	39.673
5.613	39.673
5.643	36.621
5.648	35.400
5.672	33.569
5.715	25.635
5.741	37.842
5.774	35.400
5.807	39.062
5.836	36.621
5.840	37.842
5.885	37.231
5.909	37.231
5.914	28.687
5.921	33.569
5.968	37.231
5.996	37.231
6.025	37.231
6.029	25.024
6.038	29.297
6.067	38.452
6.071	39.062
6.079	37.842
6.118	37.231
6.151	38.452
6.184	36.011
6.211	36.011
6.240	34.180
6.245	32.959
6.267	36.011
6.314	34.180
6.345	32.959
6.386	37.842
6.390	37.231
6.395	37.842
6.422	37.842
6.427	34.180
6.432	38.452
6.455	38.452
6.493	37.231
6.526	34.790
6.553	39.062
6.587	40.283
6.617	33.569
6.622	32.349
6.659	45.166
6.689	29.297
6.720	36.621
6.758	42.725
6.762	32.959
6.766	36.011
6.791	31.738
6.825	41.504
6.829	29.907
6.853	37.842
6.886	35.400
6.916	36.011
6.947	39.062
6.980	25.635
7.011	38.452
7.041	35.400
7.047	34.790
7.080	39.673
7.121	35.400
7.148	37.231
7.178	39.673
7.207	28.076
7.211	31.738
7.234	36.011
7.287	37.842
7.320	35.400
7.347	33.569
7.351	28.687
7.356	37.231
7.381	39.062
7.414	39.673
7.446	37.231
7.451	36.621
7.475	34.180
7.519	34.790
7.550	36.011
7.553	42.725
7.557	36.621
7.582	42.114
7.616	32.959
7.650	38.452
7.654	25.024
7.679	42.725
7.721	33.569
7.755	37.231
7.784	35.400
7.817	39.673
7.846	34.180
7.850	34.790
7.856	35.400
7.878	32.349
7.923	33.569
7.967	36.011
7.992	35.400
8.023	33.569
8.028	35.400
8.053	35.400
8.097	36.011
8.128	38.452
8.159	36.011
8.192	26.245
8.224	38.452
8.229	35.400
8.253	38.452
8.297	29.297
8.335	36.621
8.367	42.725
8.399	34.790
8.434	37.231
8.439	32.959
8.465	36.011
8.502	36.621
8.537	37.231
8.567	34.790
8.571	23.193
8.579	33.569
8.621	34.790
8.650	40.283
8.655	26.855
8.662	36.011
8.713	33.569
8.743	40.283
8.776	37.842
8.805	34.790
8.840	34.180
8.845	33.569
8.852	43.335
8.883	35.400
8.886	42.725
8.893	42.725
8.916	36.011
8.949	37.231
8.980	27.466
9.016	35.400
9.058	34.180
9.062	37.842
9.097	31.128
9.128	39.062
9.132	40.894
9.139	34.790
9.179	26.245
9.211	43.335
9.215	29.907
9.227	36.011
9.279	35.400
9.304	35.400
9.334	36.621
9.366	36.011
9.400	28.687
9.431	32.349
9.435	36.621
9.441	35.400
9.467	34.180
9.495	35.400
9.524	36.621
9.557	34.790
9.588	36.621
9.619	32.959
9.653	34.180
9.658	31.128
9.682	34.790
9.723	36.011
9.754	37.842
9.783	36.011
9.787	36.621
9.795	38.452
9.831	42.725
9.835	35.400
9.859	35.400
9.899	36.011
9.929	34.790
9.960	35.400
9.990	25.024
10.051	36.621
10.081	38.452
10.085	42.114
10.096	35.400
10.141	37.842
10.185	31.128
10.221	40.894
10.279	40.283
10.304	36.621
10.309	36.621
10.321	38.452
10.345	35.400
10.379	32.959
10.409	37.231
10.414	36.011
10.438	36.621
10.482	34.180
10.510	23.193
10.544	39.062
10.574	35.400
10.603	38.452
10.637	37.231
10.642	39.062
10.650	31.738
10.681	33.569
10.685	35.400
10.691	37.231
10.714	28.687
10.741	36.011
10.774	42.114
10.807	39.062
10.838	36.011
10.843	37.231
10.867	32.349
10.873	28.076
10.897	33.569
10.930	34.790
10.961	34.180
10.992	34.180
11.026	38.452
11.031	32.959
11.055	35.400
11.089	34.180
11.116	33.569
11.148	36.011
11.179	35.400
11.210	36.621
11.244	33.569
11.248	32.349
11.274	36.621
11.306	35.400
11.340	32.349
11.366	34.790
11.399	39.062
11.436	37.842
11.442	36.011
11.466	36.621
11.495	37.842
11.529	35.400
11.557	34.790
11.587	34.790
11.620	32.959
11.653	42.725
11.659	35.400
11.682	31.128
11.711	37.231
11.741	32.349
11.772	37.231
11.805	31.738
11.841	35.400
11.845	32.349
11.853	37.231
11.885	35.400
11.909	32.959
11.914	35.400
11.921	35.400
11.963	34.790
11.991	34.180
11.995	33.569
12.003	34.180
12.058	40.894
12.089	34.180
12.115	31.738
12.151	34.180
12.178	40.283
12.215	32.959
12.242	29.907
12.247	35.400
12.285	37.842
12.316	25.024
12.347	39.062
12.378	33.569
12.409	37.842
12.413	32.349
12.437	31.128
12.486	42.725
12.518	31.128
12.550	30.518
12.553	34.790
12.557	34.180
12.582	34.180
12.618	34.790
12.652	25.635
12.658	34.180
12.696	44.556
12.700	36.011
12.708	31.738
12.738	39.062
12.767	34.180
12.809	37.231
12.814	36.621
12.840	43.335
12.866	35.400
12.900	32.349
12.928	34.180
12.970	31.738
13.014	37.842
13.046	29.907
13.052	34.180
13.076	36.011
13.108	34.790
13.135	35.400
13.169	34.180
13.205	37.231
13.245	31.738
13.250	33.569
13.274	33.569
13.314	31.738
13.345	29.297
13.386	31.128
13.413	44.556
13.417	36.011
13.425	32.959
13.455	34.790
13.459	36.011
13.467	29.907
13.508	29.907
13.512	36.011
13.517	37.842
13.542	26.855
13.572	33.569
13.604	34.180
13.639	34.180
13.644	37.842
13.652	34.180
13.682	32.959
13.711	31.128
13.715	34.790
13.722	34.790
13.753	37.231
13.784	33.569
13.816	34.790
13.848	34.180
13.852	32.959
13.857	35.400
13.882	25.635
13.916	34.180
13.950	36.011
13.984	33.569
14.011	37.231
14.044	21.362
14.050	37.231
14.084	42.725
14.088	31.128
14.095	33.569
14.127	37.231
14.161	35.400
14.194	36.621
14.224	34.790
14.229	36.621
14.254	34.180
14.296	37.842
14.327	34.180
14.355	33.569
14.389	34.790
14.431	33.569
14.437	33.569
14.473	20.142
14.477	33.569
14.485	39.062
14.527	26.855
14.558	38.452
14.589	33.569
14.594	33.569
14.599	37.842
14.623	44.556
14.628	31.128
14.653	35.400
14.681	33.569
14.715	36.011
14.744	35.400
14.774	39.673
14.807	33.569
14.842	38.452
14.846	29.297
14.852	35.400
14.883	36.621
14.908	36.621
14.913	36.011
14.921	34.790
14.958	34.180
14.988	34.180
14.993	32.349
15.001	33.569
15.055	35.400
15.097	32.959
15.128	20.752
15.132	34.180
15.155	37.231
15.160	34.790
15.164	21.973
15.188	33.569
15.234	34.180
15.279	20.142
15.284	32.349
15.309	35.400
15.345	32.959
15.348	35.400
15.353	32.959
15.360	34.180
15.409	36.011
15.470	30.518
15.517	33.569
15.522	38.452
15.547	36.621
15.578	34.790
15.607	43.945
15.638	33.569
15.643	41.504
15.651	32.959
15.681	31.738
15.685	34.180
15.693	40.283
15.721	36.621
15.753	34.180
15.784	31.738
15.821	29.297
15.825	41.504
15.851	35.400
15.898	40.894
15.903	26.855
15.910	30.518
15.958	29.907
15.966	36.011
15.991	34.790
16.026	32.349
16.030	32.959
16.038	41.504
16.071	35.400
16.102	33.569
16.136	34.180
16.168	29.907
16.197	33.569
16.220	33.569
16.225	41.504
16.229	36.621
16.274	26.855
16.305	35.400
16.337	36.621
16.365	32.959
16.392	42.114
16.397	37.231
16.405	30.518
16.464	32.349
16.491	33.569
16.528	35.400
16.556	32.349
16.591	36.621
16.619	34.180
16.625	31.738
16.658	36.011
16.689	34.790
16.721	34.790
16.760	34.790
16.763	32.349
16.767	33.569
16.793	31.738
16.828	32.959
16.832	32.349
16.858	32.959
16.912	37.842
16.939	34.790
16.943	32.349
16.951	32.349
16.986	34.790
17.018	34.180
17.052	37.231
17.056	36.011
17.060	34.790
17.095	31.128
17.127	42.114
17.162	34.790
17.166	41.504
17.174	34.790
17.207	31.738
17.236	36.621
17.241	32.959
17.264	36.621
17.324	34.790
17.345	28.687
17.349	33.569
17.353	31.128
17.378	37.231
17.424	31.128
17.470	34.180
17.474	31.738
17.499	34.790
17.544	33.569
17.579	37.231
17.618	33.569
17.652	34.790
17.657	33.569
17.681	32.349
17.723	33.569
17.754	32.349
17.759	33.569
17.762	34.180
17.787	40.283
17.822	34.180
17.856	26.245
17.861	34.790
17.887	32.959
17.928	29.297
17.959	39.062
17.990	32.349
17.995	33.569
18.003	35.400
18.054	42.114
18.089	29.297
18.094	34.790
18.098	36.621
18.122	29.907
18.154	36.011
18.182	35.400
18.219	21.362
18.259	36.011
18.263	32.959
18.271	36.011
18.303	31.738
18.306	31.738
18.310	34.180
18.335	31.738
18.370	34.180
18.404	29.907
18.435	34.180
18.440	36.621
18.467	34.180
18.505	34.180
18.509	32.349
18.512	32.349
18.539	32.959
18.570	34.180
18.608	32.959
18.650	28.687
18.655	36.621
18.680	32.959
18.722	29.907
18.754	35.400
18.784	21.973
18.788	31.738
18.814	32.349
18.861	36.621
18.865	32.959
18.890	32.349
18.936	24.414
18.982	34.790
19.017	31.738
19.045	40.894
19.050	32.349
19.074	29.907
19.119	31.738
19.150	32.959
19.154	31.738
19.162	36.621
19.194	21.973
19.221	31.128
19.226	42.114
19.230	37.231
19.276	31.128
19.307	32.349
19.337	39.673
19.341	32.349
19.348	34.790
19.380	33.569
19.411	33.569
19.415	34.790
19.423	31.738
19.480	31.738
19.511	34.790
19.544	39.673
19.574	33.569
19.606	22.583
19.637	31.128
19.643	31.738
19.651	23.804
19.678	31.128
19.682	33.569
19.686	30.518
19.711	32.349
19.742	41.504
19.776	39.062
19.805	32.959
19.841	33.569
19.846	37.231
19.858	32.349
19.885	33.569
19.910	31.128
19.914	37.231
19.922	32.959
19.960	31.738
19.964	31.738
19.971	32.959
20.007	37.231
20.036	36.621
20.041	21.973
20.065	37.842
20.117	41.504
20.148	31.128
20.152	34.790
20.160	29.907
20.197	32.959
20.202	33.569
20.227	34.790
20.269	34.790
20.301	18.921
20.337	30.518
20.341	34.790
20.348	33.569
20.380	32.349
20.411	30.518
20.445	25.635
20.450	34.790
20.460	36.011
20.510	31.738
20.514	33.569
20.540	34.790
20.573	31.128
20.606	30.518
20.642	42.114
20.647	32.959
20.682	32.959
20.714	29.297
20.742	39.673
20.746	37.231
20.754	32.959
20.784	33.569
20.821	32.349
20.826	34.790
20.851	31.738
20.886	23.804
20.918	36.621
20.952	41.504
20.984	32.349
21.012	36.621
21.048	34.790
21.053	42.114
21.058	42.725
21.096	40.894
21.100	31.738
21.105	37.231
21.131	34.790
21.166	28.687
21.200	32.349
21.233	29.907
21.238	32.959
21.263	27.466
21.299	34.790
21.337	31.128
21.369	32.349
21.404	34.790
21.437	42.114
21.442	31.738
21.468	31.738
21.512	36.621
21.543	32.959
21.578	31.738
21.619	42.725
21.653	31.128
21.659	31.738
21.693	32.959
21.721	32.349
21.725	38.452
21.730	32.959
21.756	35.400
21.791	28.687
21.826	36.011
21.831	32.349
21.857	34.180
21.898	28.687
21.929	33.569
21.961	31.128
21.965	35.400
21.972	32.959
22.005	33.569
22.035	37.231
22.040	32.349
22.066	30.518
22.106	31.738
22.141	29.297
22.171	32.349
22.205	40.894
22.238	40.894
22.243	33.569
22.268	30.518
22.305	32.349
22.337	34.180
22.369	34.180
22.399	34.790
22.431	32.959
22.435	34.180
22.441	32.959
22.468	37.231
22.472	33.569
22.476	42.114
22.484	43.945
22.518	33.569
22.550	29.907
22.581	34.180
22.618	34.790
22.649	30.518
22.654	37.231
22.678	34.180
22.721	28.687
22.753	29.297
22.783	32.349
22.816	29.907
22.820	34.180
22.845	28.687
22.901	29.907
22.906	32.959
22.930	32.349
22.966	34.790
22.994	35.400
23.028	36.621
23.032	32.349
23.057	32.349
23.095	42.114
23.127	36.011
23.158	32.349
23.189	34.180
23.195	35.400
23.221	34.180
23.261	19.531
23.297	32.959
23.337	34.180
23.369	32.349
23.401	39.062
23.433	34.180
23.438	24.414
23.471	32.959
23.506	34.790
23.510	31.738
23.513	32.349
23.539	34.790
23.578	36.621
23.609	32.349
23.639	29.907
23.644	35.400
23.656	26.245
23.703	35.400
23.742	32.349
23.773	31.738
23.806	32.959
23.810	34.180
23.815	34.180
23.846	39.062
23.879	30.518
23.883	33.569
23.907	34.180
23.913	29.907
23.921	34.180
23.964	32.349
23.997	32.349
24.001	34.180
24.028	36.011
24.065	33.569
24.069	34.180
24.077	39.673
24.120	31.738
24.124	23.804
24.132	35.400
24.162	34.180
24.195	32.349
24.199	29.907
24.224	32.349
24.273	32.349
24.305	23.804
24.335	29.297
24.339	29.907
24.346	33.569
24.381	35.400
24.385	31.738
24.389	37.231
24.419	31.128
24.423	33.569
24.448	30.518
24.489	28.687
24.521	34.790
24.525	29.907
24.533	33.569
24.570	33.569
24.599	32.959
24.604	37.231
24.630	32.349
24.670	31.738
24.705	29.907
24.733	31.738
24.765	30.518
24.799	38.452
24.829	34.790
24.834	34.180
24.861	31.128
24.865	31.738
24.890	31.128
24.929	31.128
24.965	29.907
24.994	32.959
25.030	26.245
25.035	31.738
25.060	35.400
25.096	34.790
25.128	34.180
25.159	32.959
25.195	29.907
25.221	36.621
25.226	34.790
25.235	34.180
25.270	34.180
25.274	29.907
25.282	34.790
25.324	32.349
25.366	26.245
25.370	24.414
25.378	28.687
25.409	32.959
25.415	37.842
25.440	33.569
25.483	31.738
25.514	33.569
25.558	32.959
25.593	43.335
25.640	34.790
25.646	33.569
25.673	30.518
25.717	34.180
25.745	33.569
25.780	34.180
25.805	40.283
25.844	29.297
25.848	30.518
25.856	33.569
25.892	34.180
25.896	35.400
25.904	34.180
25.948	31.738
25.972	32.959
25.976	29.907
25.981	27.466
26.009	32.349
26.041	29.297
26.046	29.907
26.071	31.128
26.103	31.128
26.137	34.180
26.173	30.518
26.219	32.959
26.264	36.621
26.269	33.569
26.277	33.569
26.307	33.569
26.312	30.518
26.320	31.128
26.348	31.738
26.380	32.349
26.384	37.231
26.388	29.297
26.428	28.687
26.431	36.621
26.437	39.673
26.462	30.518
26.494	33.569
26.526	31.738
26.557	30.518
26.586	35.400
26.620	35.400
26.655	31.128
26.661	32.349
26.696	29.297
26.700	32.959
26.708	34.180
26.739	31.128
26.771	32.959
26.804	34.180
26.834	40.894
26.839	39.062
26.846	28.687
26.899	39.062
26.930	31.128
26.963	32.349
26.993	31.128
27.028	26.855
27.033	27.466
27.059	31.128
27.098	17.090
27.131	29.907
27.135	34.790
27.139	31.128
27.165	42.725
27.197	29.297
27.229	24.414
27.234	31.128
27.261	35.400
27.303	26.245
27.333	27.466
27.337	33.569
27.345	34.790
27.384	32.959
27.411	37.842
27.445	31.738
27.450	32.349
27.476	34.180
27.509	32.959
27.541	29.907
27.576	32.349
27.609	31.738
27.657	28.076
27.662	36.011
27.694	34.790
27.723	40.894
27.727	40.283
27.735	34.790
27.769	31.738
27.803	37.231
27.834	33.569
27.839	32.349
27.849	34.790
27.905	31.738
27.948	29.907
27.984	32.349
28.027	32.349
28.056	31.128
28.062	34.790
28.088	31.738
28.120	20.752
28.156	32.349
28.204	39.062
28.243	29.907
28.249	29.907
28.283	35.400
28.318	29.907
28.322	29.907
28.330	32.959
28.362	27.466
28.400	35.400
28.428	32.349
28.432	30.518
28.436	32.349
28.473	23.193
28.506	32.349
28.511	37.842
28.515	31.128
28.541	31.738
28.574	33.569
28.609	32.349
28.641	29.907
28.648	28.687
28.682	32.349
28.686	32.959
28.694	29.907
28.723	32.349
28.752	30.518
28.783	39.673
28.816	31.128
28.820	28.687
28.828	31.738
28.886	33.569
28.921	30.518
28.962	31.128
28.995	20.142
29.031	34.180
29.036	28.687
29.061	33.569
29.112	32.349
29.144	31.738
29.149	28.076
29.156	28.687
29.192	29.297
29.221	38.452
29.225	35.400
29.232	34.180
29.277	32.349
29.281	31.738
29.289	28.687
29.321	32.959
29.325	29.297
29.333	34.180
29.365	29.297
29.398	34.790
29.429	32.349
29.434	29.297
29.439	33.569
29.471	30.518
29.505	28.687
29.536	25.024
29.565	40.283
29.599	34.790
29.603	29.907
29.630	24.414
29.680	31.738
29.684	33.569
29.689	32.349
29.715	31.738
29.743	33.569
29.779	32.349
29.808	31.738
29.844	32.349
29.848	29.297
29.875	29.907
29.921	29.907
29.954	29.297
29.995	32.349
30.028	32.349
30.034	32.349
30.059	30.518
30.092	28.687
30.118	32.959
30.151	31.738
30.181	31.738
30.214	32.959
30.243	28.687
30.248	30.518
30.274	34.180
30.319	29.907
30.348	32.349
30.381	32.349
30.385	20.752
30.392	36.621
30.421	29.907
30.426	29.297
30.452	30.518
30.493	21.362
30.525	39.673
30.555	31.128
30.592	32.349
30.622	25.024
30.627	32.349
30.653	34.180
30.683	33.569
30.716	32.959
30.745	30.518
30.776	32.349
30.807	30.518
30.841	25.024
30.845	32.349
30.853	34.180
30.886	31.128
30.890	29.907
30.896	32.349
30.922	32.349
30.966	32.959
30.996	29.907
31.028	31.128
31.033	30.518
31.060	37.842
31.117	29.907
31.149	33.569
31.153	33.569
31.161	30.518
31.193	34.180
31.223	31.738
31.227	31.128
31.232	29.907
31.270	30.518
31.303	31.738
31.335	33.569
31.339	29.907
31.346	34.180
31.382	31.738
31.411	34.180
31.446	31.738
31.451	40.894
31.477	31.128
31.510	30.518
31.543	33.569
31.578	31.128
31.611	27.466
31.659	31.738
31.664	31.738
31.672	31.738
31.709	31.738
31.756	20.752
31.762	33.569
31.767	32.349
31.793	34.790
31.825	31.738
31.831	30.518
31.866	37.842
31.870	23.804
31.878	32.959
31.909	31.738
31.913	31.738
31.921	30.518
31.964	32.349
31.969	28.076
31.972	32.349
31.999	33.569
32.046	28.076
32.051	31.738
32.076	29.907
32.133	34.180
32.159	23.804
32.191	23.804
32.196	30.518
32.209	31.128
32.261	30.518
32.304	29.297
32.337	35.400
32.365	33.569
32.398	31.738
32.402	32.349
32.410	31.128
32.466	34.180
32.496	31.738
32.528	27.466
32.558	34.790
32.594	31.738
32.635	31.128
32.639	27.466
32.647	21.362
32.679	27.466
32.683	29.907
32.688	32.959
32.715	31.738
32.744	37.231
32.779	33.569
32.806	26.245
32.839	32.959
32.844	29.297
32.870	28.687
32.875	30.518
32.901	22.583
32.932	32.349
32.968	32.349
33.014	32.959
33.059	32.349
33.064	38.452
33.092	33.569
33.133	31.128
33.159	21.973
33.163	31.738
33.171	31.128
33.215	30.518
33.220	32.349
33.227	31.738
33.265	35.400
33.313	21.973
33.347	20.142
33.380	31.128
33.412	31.128
33.444	30.518
33.449	30.518
33.462	34.180
33.511	30.518
33.544	31.738
33.574	33.569
33.610	27.466
33.656	31.128
33.664	28.687
33.696	29.297
33.701	34.180
33.709	30.518
33.740	32.959
33.773	32.349
33.805	38.452
33.809	32.349
33.814	18.921
33.846	39.673
33.850	32.349
33.854	30.518
33.881	32.959
33.916	30.518
33.951	38.452
33.983	29.297
34.017	32.349
34.058	34.790
34.063	29.297
34.091	31.128
34.119	31.738
34.155	31.738
34.198	29.907
34.235	32.349
34.240	31.128
34.265	31.738
34.270	34.790
34.297	30.518
34.330	32.959
34.356	34.790
34.392	37.231
34.427	29.907
34.430	31.738
34.436	25.635
34.464	28.687
34.493	31.128
34.529	31.128
34.558	30.518
34.592	32.959
34.621	25.635
34.626	29.907
34.651	30.518
34.691	31.738
34.720	39.673
34.724	31.128
34.729	24.414
34.756	31.738
34.796	29.907
34.828	32.349
34.833	31.128
34.859	30.518
34.901	30.518
34.933	33.569
34.970	36.011
35.006	30.518
35.036	32.959
35.040	25.024
35.067	36.011
35.111	30.518
35.140	30.518
35.173	32.959
35.205	34.180
35.236	28.076
35.241	29.907
35.267	29.907
35.306	28.076
35.338	32.349
35.371	30.518
35.407	31.128
35.450	23.193
35.455	42.114
35.490	32.959
35.522	32.349
35.554	21.362
35.585	27.466
35.621	20.752
35.647	28.687
35.652	34.180
35.679	29.907
35.716	26.855
35.744	32.349
35.776	37.231
35.805	30.518
35.839	37.842
35.844	34.790
35.871	39.673
35.876	30.518
35.901	24.414
35.931	31.738
35.965	29.297
35.993	31.738
36.029	31.738
36.034	28.076
36.061	28.687
36.112	36.011
36.144	29.907
36.149	32.959
36.157	31.128
36.194	29.297
36.224	36.011
36.228	30.518
36.238	28.687
36.269	30.518
36.273	20.752
36.299	31.738
36.345	26.855
36.372	26.855
36.408	31.738
36.458	32.959
36.463	26.855
36.489	31.738
36.534	32.349
36.566	32.349
36.571	36.011
36.578	26.855
36.612	28.687
36.644	29.297
36.649	34.790
36.657	39.062
36.712	34.790
36.745	29.907
36.778	29.907
36.806	30.518
36.842	31.128
36.846	32.959
36.854	29.907
36.886	36.621
36.891	31.128
36.896	31.128
36.922	28.076
36.969	30.518
37.010	32.959
37.047	32.349
37.051	31.738
37.078	29.907
37.120	31.128
37.149	31.128
37.178	28.687
37.211	34.180
37.243	28.687
37.249	33.569
37.275	27.466
37.305	29.907
37.343	30.518
37.370	29.907
37.404	25.635
37.437	27.466
37.443	28.687
37.472	32.959
37.508	31.128
37.511	31.738
37.516	30.518
37.543	28.687
37.579	32.959
37.621	32.959
37.657	31.738
37.662	32.959
37.687	28.687
37.744	28.687
37.773	29.297
37.807	28.076
37.812	31.738
37.840	31.128
37.868	32.349
37.903	36.621
37.932	30.518
37.966	29.297
37.994	34.180
38.028	28.687
38.033	31.128
38.059	29.297
38.098	33.569
38.127	32.959
38.159	32.349
38.191	30.518
38.196	29.297
38.222	33.569
38.269	34.180
38.302	27.466
38.306	34.180
38.310	31.738
38.336	33.569
38.369	27.466
38.401	31.738
38.433	28.687
38.438	28.687
38.468	31.738
38.523	20.142
38.528	32.349
38.554	29.907
38.591	30.518
38.620	32.349
38.624	29.907
38.652	26.855
38.692	37.842
38.722	29.297
38.755	24.414
38.786	30.518
38.791	29.297
38.799	32.959
38.833	28.076
38.863	27.466
38.868	27.466
38.895	37.231
38.930	29.907
38.963	26.855
38.997	28.687
39.034	32.959
39.039	30.518
39.066	37.842
39.102	28.687
39.137	27.466
39.169	32.349
39.203	26.855
39.245	31.128
39.250	32.959
39.286	29.907
39.319	28.687
39.348	29.907
39.382	34.180
39.412	31.128
39.443	29.297
39.448	36.011
39.474	29.907
39.516	30.518
39.555	34.790
39.589	29.297
39.619	29.297
39.651	28.687
39.656	29.907
39.683	27.466
39.722	30.518
39.756	29.907
39.783	30.518
39.817	26.245
39.821	28.687
39.847	27.466
39.893	29.907
39.926	30.518
39.957	35.400
39.990	32.349
39.995	31.738
40.022	29.297
40.057	32.349
40.062	31.128
40.089	28.076
40.118	29.907
40.151	32.959
40.181	29.907
40.216	34.790
40.246	31.128
40.251	28.687
40.277	27.466
40.317	38.452
40.346	34.180
40.380	29.297
40.415	30.518
40.446	28.687
40.451	29.907
40.478	31.738
40.524	29.907
40.528	28.687
40.536	31.738
40.565	30.518
40.569	28.687
40.577	33.569
40.622	31.738
40.626	29.907
40.637	29.907
40.684	31.128
40.718	31.128
40.759	32.959
40.797	29.297
40.838	29.907
40.843	29.297
40.870	32.349
40.874	20.752
40.901	30.518
40.931	31.738
40.965	26.855
40.994	27.466
41.028	29.297
41.033	26.245
41.070	31.128
41.096	28.687
41.128	25.024
41.160	29.297
41.193	35.400
41.198	28.687
41.205	30.518
41.261	31.738
41.299	34.180
41.303	28.687
41.307	31.738
41.334	29.907
41.372	19.531
41.409	28.076
41.460	25.635
41.465	29.907
41.491	28.076
41.537	37.231
41.570	26.855
41.597	28.076
41.601	29.907
41.608	30.518
41.642	29.297
41.674	28.076
41.678	30.518
41.681	29.907
41.709	32.349
41.747	25.024
41.781	32.349
41.808	28.687
41.845	29.297
41.850	34.790
41.860	29.907
41.903	31.738
41.907	29.297
41.919	29.907
41.956	26.245
41.996	26.855
42.048	26.245
42.082	29.907
42.086	28.076
42.095	39.062
42.127	26.855
42.159	20.752
42.163	26.855
42.171	26.855
42.210	28.076
42.243	26.245
42.248	31.738
42.275	29.297
42.306	27.466
42.339	32.349
42.369	31.128
42.404	32.349
42.431	29.907
42.436	26.855
42.449	29.297
42.515	31.128
42.556	28.076
42.594	20.142
42.636	28.076
42.641	26.245
42.646	32.959
42.672	34.790
42.706	22.583
42.743	29.297
42.776	32.349
42.807	28.076
42.845	30.518
42.850	33.569
42.858	31.128
42.901	28.076
42.945	39.062
42.971	34.180
43.004	31.738
43.035	28.076
43.040	29.297
43.066	31.128
43.118	37.842
43.151	31.738
43.195	30.518
43.199	29.907
43.226	32.959
43.269	29.907
43.299	31.738
