Time	Load
26.784	34.180
26.788	31.738
26.799	34.790
26.847	27.466
26.880	32.959
26.910	34.180
26.945	33.569
26.974	32.349
26.978	37.842
26.990	36.011
27.037	41.504
27.069	32.959
27.097	32.349
27.131	39.062
27.160	32.349
27.165	34.180
27.190	35.400
27.233	35.400
27.262	31.128
27.294	31.128
27.324	34.790
27.329	32.959
27.355	32.349
27.404	31.738
27.436	31.128
27.440	32.959
27.448	32.349
27.485	32.959
27.514	34.790
27.546	37.231
27.551	36.011
27.558	23.804
27.593	33.569
27.598	32.349
27.605	35.400
27.638	32.349
27.642	33.569
27.647	34.180
27.672	34.790
27.708	34.790
27.743	39.673
27.776	32.349
27.781	32.349
27.807	31.738
27.858	34.180
27.887	39.673
27.891	33.569
27.899	34.180
27.942	31.128
27.974	31.128
27.979	32.349
28.008	33.569
28.049	31.738
28.085	32.959
28.120	26.855
28.162	29.297
28.166	35.400
28.171	30.518
28.196	34.180
28.220	29.907
28.252	33.569
28.286	31.738
28.321	33.569
28.347	33.569
28.352	34.180
28.378	29.907
28.421	33.569
28.451	32.349
28.456	40.894
28.462	32.959
28.505	33.569
28.550	33.569
28.575	32.349
28.579	32.349
28.605	34.180
28.651	33.569
28.697	34.790
28.723	25.024
28.755	29.297
28.760	41.504
28.787	32.349
28.826	32.959
28.857	31.128
28.886	35.400
28.918	33.569
28.923	37.231
28.930	39.673
28.964	29.297
28.997	36.011
29.001	32.349
29.005	29.907
29.031	33.569
29.074	34.180
29.120	33.569
29.160	34.180
29.165	31.738
29.191	31.738
29.230	34.790
29.261	31.738
29.266	32.349
29.274	28.687
29.316	31.738
29.320	33.569
29.329	30.518
29.381	34.180
29.411	33.569
29.416	32.349
29.442	29.907
29.471	34.180
29.506	31.128
29.536	32.959
29.571	34.180
29.575	32.349
29.601	30.518
29.637	40.894
29.672	31.738
29.702	32.959
29.706	35.400
29.709	35.400
29.736	34.790
29.772	29.297
29.777	32.959
29.802	30.518
29.835	34.790
29.871	36.011
29.903	36.621
29.949	37.231
29.993	37.231
29.998	30.518
30.026	38.452
30.076	34.180
30.112	29.297
30.137	34.790
30.142	29.297
30.167	33.569
30.218	32.349
30.250	34.180
30.254	31.128
30.260	32.349
30.285	34.180
30.321	32.959
30.369	31.738
30.373	31.738
30.384	32.959
30.430	29.907
30.477	31.738
30.518	37.842
30.545	36.011
30.578	28.076
30.582	31.128
30.586	32.959
30.612	39.673
30.648	39.673
30.679	31.128
30.715	33.569
30.763	21.973
30.808	34.180
30.813	40.283
30.839	31.128
30.889	33.569
30.921	33.569
30.951	32.349
30.956	31.128
30.962	33.569
31.019	29.907
31.050	28.687
31.083	30.518
31.111	31.738
31.144	29.297
31.177	32.959
31.182	39.673
31.208	33.569
31.244	31.128
31.285	36.621
31.321	34.180
31.368	31.128
31.372	32.349
31.399	33.569
31.452	29.907
31.484	34.790
31.488	31.738
31.497	23.804
31.533	31.738
31.566	34.180
31.571	36.011
31.596	30.518
31.631	31.738
31.660	34.180
31.695	33.569
31.724	31.128
31.760	33.569
31.764	30.518
31.791	31.128
31.847	33.569
31.879	34.180
31.883	32.959
31.892	40.894
31.924	29.907
31.950	33.569
31.955	39.062
31.984	36.011
32.028	36.621
32.071	26.855
32.117	35.400
32.152	34.790
32.200	33.569
32.205	32.349
32.231	32.349
32.277	31.738
32.315	29.907
32.348	36.621
32.384	34.180
32.389	40.894
32.425	34.180
32.451	35.400
32.483	36.621
32.488	31.128
32.513	32.349
32.549	30.518
32.586	32.959
32.590	34.180
32.598	32.349
32.626	39.062
32.659	31.128
32.663	29.907
32.670	32.349
32.699	32.959
32.738	29.907
32.762	30.518
32.767	30.518
32.795	34.180
32.832	32.349
32.864	32.349
32.899	29.907
32.933	31.738
32.971	30.518
32.976	32.349
33.005	34.790
33.044	31.738
33.074	31.128
33.078	32.349
33.085	29.907
33.130	32.959
33.162	26.855
33.167	32.959
33.171	34.790
33.196	31.738
33.221	34.790
33.256	31.128
33.288	31.738
33.324	20.142
33.328	32.349
33.333	31.128
33.342	20.142
33.373	34.790
33.377	34.790
33.382	27.466
33.408	32.349
33.440	30.518
33.473	33.569
33.505	29.297
33.536	29.907
33.568	20.142
33.573	31.128
33.599	30.518
33.604	34.790
33.630	34.180
33.659	31.738
33.692	31.128
33.721	25.635
33.754	38.452
33.759	39.062
33.785	32.959
33.821	36.621
33.868	36.621
33.899	31.738
33.933	38.452
33.973	36.011
33.978	32.349
34.007	26.245
34.048	36.011
34.074	33.569
34.106	32.349
34.139	32.959
34.144	25.635
34.169	30.518
34.215	29.297
34.248	30.518
34.251	40.894
34.256	34.180
34.283	23.804
34.319	30.518
34.348	32.959
34.353	30.518
34.379	31.128
34.418	31.128
34.452	35.400
34.481	30.518
34.485	32.959
34.491	32.349
34.514	31.128
34.558	28.687
34.590	31.128
34.595	27.466
34.636	32.959
34.668	32.959
34.672	38.452
34.676	38.452
34.704	29.297
34.741	23.804
34.776	32.349
34.781	32.349
34.811	34.180
34.816	28.687
34.822	28.687
34.846	36.621
34.878	39.062
34.912	30.518
34.940	31.128
34.974	29.297
34.979	39.062
35.007	28.076
35.046	31.738
35.076	29.907
35.108	30.518
35.139	33.569
35.170	28.687
35.174	31.738
35.180	21.362
35.205	39.062
35.242	32.959
35.274	36.011
35.322	28.076
35.327	32.959
35.333	31.128
35.378	29.907
35.382	32.959
35.390	36.011
35.422	31.738
35.426	34.790
35.435	29.907
35.469	31.128
35.501	18.921
35.534	34.790
35.539	33.569
35.565	29.297
35.607	34.180
35.636	29.907
35.668	36.621
35.702	29.907
35.735	35.400
35.740	30.518
35.765	31.128
35.810	31.738
35.815	31.738
35.823	31.738
35.855	32.349
35.888	34.790
35.920	34.180
35.951	30.518
35.956	28.076
35.986	31.128
36.021	32.349
36.056	32.959
36.096	29.907
36.129	37.842
36.160	30.518
36.165	41.504
36.202	29.907
36.206	27.466
36.209	34.180
36.238	33.569
36.274	31.128
36.305	30.518
36.346	32.959
36.382	31.128
36.388	34.180
36.423	32.959
36.446	34.180
36.450	32.349
36.455	29.907
36.482	33.569
36.518	32.959
36.550	34.180
36.583	27.466
36.587	31.128
36.595	21.362
36.627	21.973
36.631	28.687
36.635	29.297
36.662	31.738
36.694	38.452
36.723	32.959
36.759	30.518
36.764	31.128
36.792	31.738
36.848	23.193
36.880	37.842
36.884	28.687
36.892	29.907
36.926	28.687
36.951	33.569
36.955	32.959
36.985	37.842
37.024	32.349
37.057	30.518
37.098	29.907
37.131	30.518
37.161	34.790
37.166	22.583
37.192	34.180
37.233	32.959
37.262	30.518
37.266	36.011
37.275	28.687
37.318	32.959
37.363	32.349
37.389	34.790
37.394	25.024
37.420	29.297
37.469	19.531
37.501	36.621
37.505	29.297
37.509	31.738
37.536	31.128
37.566	34.180
37.571	31.738
37.598	37.231
37.638	31.738
37.671	35.400
37.675	32.349
37.684	29.297
37.716	31.738
37.750	27.466
37.754	26.245
37.760	35.400
37.786	29.297
37.822	30.518
37.847	32.349
37.883	31.128
37.930	31.738
37.971	29.907
37.976	29.907
38.006	31.128
38.044	32.349
38.048	31.738
38.053	29.297
38.080	34.180
38.115	31.738
38.152	31.738
38.198	29.907
38.203	34.180
38.229	31.738
38.286	29.907
38.314	32.349
38.347	28.076
38.380	31.128
38.385	29.907
38.397	33.569
38.428	32.349
38.453	32.959
38.486	31.128
38.490	28.687
38.498	32.959
38.528	37.231
38.561	31.128
38.566	29.907
38.592	31.128
38.628	29.907
38.661	42.114
38.697	31.128
38.745	21.973
38.773	29.907
38.778	34.180
38.804	34.180
38.846	33.569
38.851	31.128
38.858	32.959
38.888	28.076
38.920	37.231
38.951	33.569
38.956	37.842
38.962	31.128
38.998	32.959
39.002	32.959
39.006	34.790
39.033	32.959
39.070	23.193
39.099	27.466
39.131	32.349
39.162	26.855
39.167	32.349
39.172	28.687
39.198	31.738
39.245	35.400
39.286	37.231
39.322	36.011
39.360	31.738
39.389	27.466
39.393	31.128
39.404	40.894
39.441	39.673
39.480	30.518
39.503	31.738
39.538	31.128
39.575	34.180
39.580	30.518
39.586	30.518
39.644	31.128
39.680	33.569
39.721	37.842
39.754	28.687
39.759	29.907
39.787	32.349
39.792	31.128
39.797	35.400
39.823	32.349
39.862	29.297
39.895	30.518
39.932	31.128
39.973	31.128
39.978	28.687
40.007	27.466
40.046	32.349
40.076	30.518
40.080	31.128
40.087	32.349
40.130	31.128
40.135	25.635
40.147	32.349
40.196	29.907
40.243	26.245
40.284	21.362
40.318	29.907
40.349	30.518
40.353	29.907
40.387	29.297
40.439	29.907
40.444	27.466
40.448	28.076
40.475	31.738
40.511	31.738
40.558	20.752
40.601	31.738
40.606	29.297
40.632	31.738
40.662	28.076
40.698	31.738
40.738	29.907
40.772	32.349
40.778	25.635
40.812	32.349
40.817	31.738
40.825	33.569
40.858	28.687
40.888	31.128
40.892	34.180
40.900	28.076
40.936	40.894
40.969	36.621
40.974	29.907
40.982	27.466
41.037	36.621
41.066	29.907
41.099	33.569
41.136	29.297
41.178	31.738
41.183	20.752
41.209	32.959
41.261	28.687
41.294	29.907
41.325	32.959
41.330	28.076
41.357	32.959
41.396	29.907
41.400	31.128
41.427	35.400
41.463	27.466
41.496	18.921
41.535	30.518
41.568	32.959
41.573	31.738
41.600	34.790
41.658	32.959
41.691	30.518
41.695	33.569
41.703	32.349
41.736	32.349
41.763	32.349
41.768	31.738
41.795	20.752
41.832	34.790
41.864	26.245
41.898	35.400
41.935	29.297
41.973	32.349
41.978	28.687
42.007	30.518
42.053	35.400
42.057	31.128
42.061	28.687
42.086	29.297
42.132	31.128
