Time	Load
7.701	20.142
7.706	21.973
7.711	20.142
7.733	20.142
7.767	20.752
7.805	15.259
7.836	20.142
7.868	16.479
7.899	18.921
7.904	23.193
7.928	18.311
7.976	19.531
8.003	17.700
8.007	21.362
8.014	20.142
8.062	22.583
8.108	18.921
8.141	20.142
8.146	18.311
8.170	14.648
8.205	15.869
8.248	14.038
8.277	26.245
8.312	17.090
8.316	4.883
8.339	22.583
8.373	16.479
8.415	17.700
8.449	22.583
8.480	15.259
8.515	18.921
8.519	16.479
8.553	17.700
8.583	18.921
8.614	17.700
8.644	15.259
8.687	18.921
8.716	8.545
8.720	16.479
8.745	18.921
8.776	15.869
8.810	18.921
8.837	18.311
8.868	17.090
8.900	19.531
8.904	20.142
8.929	10.376
8.963	18.311
8.997	18.311
9.024	17.700
9.057	17.090
9.088	16.479
9.093	15.869
9.118	17.090
9.122	21.362
9.129	15.869
9.161	17.700
9.192	17.090
9.196	17.700
9.205	11.597
9.247	17.700
9.277	18.311
9.282	15.259
9.290	17.090
9.335	13.428
9.377	14.038
9.382	13.428
9.386	15.259
9.414	9.766
9.447	18.311
9.480	18.311
9.513	10.376
9.517	15.259
9.551	14.038
9.581	14.038
9.585	12.817
9.590	16.479
9.615	17.700
9.649	15.259
9.681	13.428
9.711	17.700
9.716	16.479
9.742	9.766
9.786	14.648
9.789	15.869
9.794	14.038
9.818	21.973
9.852	15.259
9.886	15.259
9.891	9.766
9.915	14.648
9.959	12.207
9.990	12.817
9.994	17.700
10.001	9.155
10.044	15.869
10.069	15.259
10.074	17.700
10.081	12.207
10.142	4.883
10.186	12.817
10.213	12.817
10.247	13.428
10.274	3.662
10.315	20.142
10.320	10.986
10.345	9.766
10.399	14.648
10.403	14.038
10.411	6.104
10.443	12.817
10.473	12.207
10.478	15.259
10.485	10.376
10.547	10.986
10.585	12.817
10.619	8.545
10.649	24.414
10.681	9.155
10.712	13.428
10.718	15.259
10.753	9.155
10.794	15.259
10.819	7.935
10.823	13.428
10.831	12.817
10.863	14.038
10.904	11.597
10.909	11.597
10.933	14.038
10.974	11.597
11.005	11.597
11.039	11.597
11.043	7.935
11.048	13.428
11.073	1.831
11.107	14.038
11.112	11.597
11.136	14.038
11.177	14.648
11.207	3.662
11.212	10.986
11.216	12.207
11.240	20.752
11.275	14.038
11.310	10.376
11.316	20.142
11.339	18.311
11.374	14.038
11.404	12.207
11.438	8.545
11.482	14.038
11.516	9.766
11.522	10.376
11.555	14.038
11.581	10.986
11.585	11.597
11.590	11.597
11.615	10.986
11.649	6.104
11.682	9.766
11.713	7.324
11.718	10.376
11.743	9.766
11.794	9.766
11.818	12.207
11.822	8.545
11.830	15.259
11.873	15.259
11.903	14.648
11.908	10.986
11.932	11.597
11.962	10.986
11.996	7.935
12.023	11.597
12.057	7.324
12.089	10.986
12.095	12.817
12.119	7.935
12.149	7.935
12.180	9.766
12.210	9.155
12.252	12.207
12.258	9.766
12.263	10.376
12.287	12.817
12.291	9.766
12.295	10.986
12.320	15.869
12.354	16.479
12.387	5.493
12.418	9.155
12.456	9.155
12.501	4.883
12.505	12.817
12.531	8.545
12.564	13.428
12.609	10.376
12.639	9.766
12.669	8.545
12.697	12.207
12.702	17.700
12.727	7.935
12.731	8.545
12.755	3.662
12.797	7.324
12.828	4.272
12.861	13.428
12.900	8.545
12.905	9.766
12.931	9.766
12.974	9.155
13.005	16.479
13.009	12.817
13.017	11.597
13.060	4.272
13.090	8.545
13.095	10.986
13.107	5.493
13.152	4.883
13.185	9.766
13.212	-3.662
13.243	8.545
13.277	12.817
13.318	9.155
13.323	6.104
13.347	9.155
13.399	9.155
13.429	9.766
13.462	10.986
13.467	9.155
13.492	9.766
13.537	8.545
13.540	12.817
13.545	6.714
13.570	7.935
13.603	17.700
13.637	10.986
13.671	10.376
13.703	12.817
13.707	4.272
13.731	9.766
13.765	7.324
13.796	6.104
13.831	7.324
13.875	7.935
13.921	4.272
13.926	6.104
13.959	7.324
13.963	9.155
13.971	6.714
14.006	9.766
14.037	9.155
14.068	7.935
14.102	9.766
14.107	7.935
14.130	4.272
14.185	9.155
14.189	1.831
14.197	6.104
14.233	6.714
14.260	6.714
14.310	6.714
14.337	3.052
14.341	4.272
14.366	12.207
14.400	7.935
14.436	5.493
14.464	5.493
14.495	9.155
14.499	9.155
14.504	7.935
14.529	5.493
14.533	12.817
14.558	9.155
14.588	12.207
14.622	7.324
14.650	7.324
14.684	7.324
14.711	10.376
14.716	7.935
14.742	-1.831
14.777	5.493
14.782	3.662
14.806	6.104
14.837	10.986
14.872	3.052
14.899	2.441
14.904	7.935
14.928	3.052
14.978	6.714
15.005	8.545
15.009	6.104
15.017	7.324
15.058	3.662
15.084	9.155
15.089	6.104
15.097	6.104
15.148	5.493
15.181	5.493
15.211	6.714
15.244	5.493
15.276	10.376
15.306	5.493
15.310	7.324
15.336	4.272
15.378	5.493
15.412	7.324
15.415	15.869
15.419	7.935
15.445	5.493
15.479	3.052
15.511	6.714
15.515	6.104
15.540	6.104
15.574	5.493
15.604	9.155
15.638	9.766
15.668	3.052
15.703	4.272
15.707	10.376
15.719	6.714
15.748	5.493
15.783	8.545
15.822	6.714
15.859	10.376
15.901	3.662
15.937	1.221
15.941	5.493
15.968	4.883
16.002	7.324
16.027	3.052
16.061	6.104
16.088	4.272
16.122	4.272
16.127	7.324
16.132	4.883
16.166	5.493
16.194	3.052
16.198	14.038
16.206	6.104
16.247	6.104
16.250	4.883
16.255	4.272
16.280	3.052
16.285	6.714
16.311	0.610
16.347	5.493
16.351	4.272
16.356	4.883
16.380	3.052
16.421	11.597
16.453	4.883
16.486	6.104
16.490	6.104
16.525	5.493
16.555	2.441
16.560	-3.052
16.567	2.441
16.605	-6.714
16.629	0.000
16.667	0.000
16.672	1.831
16.679	3.052
16.710	6.714
16.715	6.714
16.726	-2.441
16.763	4.272
16.797	3.052
16.825	4.272
16.853	10.376
16.881	1.221
16.886	0.000
16.898	4.883
16.947	6.104
16.981	5.493
17.013	4.883
17.047	6.104
17.086	3.052
17.122	0.610
17.125	5.493
17.130	15.259
17.161	1.221
17.193	6.104
17.197	4.272
17.203	3.052
17.225	2.441
17.268	1.221
17.296	1.831
17.301	1.831
17.327	4.272
17.368	10.376
17.398	3.662
17.403	7.935
17.411	1.831
17.442	4.883
17.446	3.662
17.454	7.935
17.509	-1.831
17.542	-2.441
17.547	3.662
17.572	3.052
17.607	-0.610
17.642	2.441
17.688	2.441
17.722	1.831
17.755	1.831
17.759	2.441
17.768	2.441
17.816	6.714
17.863	4.272
17.920	9.155
17.948	2.441
17.952	2.441
17.976	1.221
18.010	3.662
18.044	4.883
18.077	8.545
18.112	-1.221
18.116	4.883
18.142	12.817
18.191	4.272
18.222	4.272
18.256	5.493
18.288	5.493
18.292	0.610
18.296	4.883
18.331	0.610
18.366	4.883
18.397	0.610
18.428	0.000
18.432	2.441
18.440	1.831
18.474	-0.610
18.479	9.766
18.503	-2.441
18.559	1.221
18.585	1.221
18.619	9.155
18.650	4.883
18.684	3.662
18.714	6.714
18.718	3.052
18.744	-0.610
18.774	0.610
18.806	1.831
18.837	0.610
18.872	0.000
18.901	9.155
18.906	-3.052
18.930	1.221
18.961	-0.610
18.994	-1.221
19.027	4.272
19.061	1.221
19.090	0.000
19.094	1.831
19.106	-0.610
19.137	1.831
19.166	0.000
19.191	0.610
19.195	2.441
19.203	0.000
19.249	3.662
19.279	-0.610
19.310	0.000
19.315	3.052
19.340	0.000
19.372	0.610
19.399	-0.610
19.437	0.000
19.464	0.000
19.497	1.221
19.500	0.610
19.505	3.052
19.531	0.610
19.566	-2.441
19.612	1.831
19.651	0.000
19.683	-1.221
19.715	4.272
19.720	0.000
19.746	0.610
19.790	-0.610
19.819	-1.831
19.850	0.000
19.879	1.831
19.884	7.324
19.909	1.221
19.964	-3.662
19.996	-1.221
20.027	0.000
20.060	-0.610
20.090	4.272
20.094	-0.610
20.121	1.831
20.152	-0.610
20.187	0.000
20.214	2.441
20.246	-4.272
20.278	-0.610
20.313	2.441
20.318	5.493
20.344	-1.221
20.381	1.221
20.413	-2.441
20.444	0.000
20.448	2.441
20.456	1.221
20.519	6.714
20.565	-1.831
20.570	-0.610
20.594	0.610
20.639	-3.052
20.673	0.000
20.713	-3.052
20.718	3.662
20.744	-3.662
20.786	0.610
20.818	1.221
20.822	0.000
20.830	-1.221
20.873	0.610
20.904	-3.052
20.909	1.831
20.933	-3.052
20.965	7.935
20.999	3.052
21.025	0.000
21.057	3.052
21.089	-4.883
21.122	0.000
21.125	-0.610
21.130	0.000
21.155	-3.052
21.190	1.831
21.227	-2.441
21.260	1.831
21.294	-3.052
21.299	-3.052
21.326	-1.831
21.371	1.221
21.402	-3.052
21.429	-4.883
21.463	-1.221
21.496	0.000
21.499	-3.052
21.525	3.052
21.530	1.831
21.534	-1.831
21.559	-2.441
21.587	-1.221
21.621	-1.221
21.652	-4.272
21.687	-3.662
21.692	-12.207
21.718	-1.221
21.722	-0.610
21.750	0.610
21.791	-5.493
21.827	-3.052
21.861	0.000
21.902	-1.831
21.908	6.104
21.931	-1.221
21.964	-10.376
21.995	-11.597
22.026	4.883
22.061	1.221
22.089	-1.221
22.094	-1.221
22.122	8.545
22.162	-10.376
22.165	0.000
22.170	-2.441
22.196	-3.662
22.231	1.221
22.265	0.000
22.300	-5.493
22.305	-1.831
22.331	1.831
22.372	-0.610
22.375	0.000
22.380	-3.662
22.409	-1.221
22.456	-11.597
22.501	-0.610
22.506	-4.883
22.513	0.000
22.545	-2.441
22.588	0.000
22.621	-0.610
22.625	0.000
22.630	-1.831
22.655	0.000
22.687	-4.272
22.694	-0.610
22.728	-3.052
22.756	-4.272
22.789	-4.883
22.818	0.000
22.853	-2.441
22.881	1.221
22.886	-2.441
22.893	-1.221
22.956	-1.831
23.002	-2.441
23.047	-3.662
23.086	-4.883
23.122	-4.272
23.126	-0.610
23.134	-12.207
23.166	-0.610
23.170	-1.831
23.174	-3.052
23.200	-1.831
23.235	-3.052
23.271	-3.052
23.309	-2.441
23.314	-3.052
23.339	-3.662
23.381	-3.052
23.413	-3.662
23.444	7.324
23.476	-2.441
23.481	4.272
23.505	-1.221
23.550	-1.831
23.581	-5.493
23.616	-2.441
23.620	6.104
23.624	-3.662
23.649	-6.104
23.681	-6.104
23.713	1.221
23.718	-3.052
23.744	-4.883
23.786	0.000
23.818	-1.831
23.823	-4.883
23.831	-6.104
23.865	3.662
23.895	-2.441
23.900	-3.662
23.926	-4.883
23.962	-1.221
23.994	3.662
24.026	0.610
24.060	-2.441
24.088	0.610
24.093	-6.104
24.118	3.052
24.163	4.272
24.191	-1.221
24.195	-1.221
24.203	-12.817
24.245	-3.662
24.248	3.662
24.254	2.441
24.280	-4.272
24.285	1.831
24.310	-4.272
24.338	-2.441
24.373	4.272
24.404	-1.831
24.436	-12.207
24.464	-5.493
24.499	-0.610
24.504	-6.104
24.512	-3.662
24.543	-7.935
24.548	-4.272
24.556	-14.038
24.594	-12.817
24.628	-2.441
24.678	4.883
24.731	-3.662
24.766	-2.441
24.771	-5.493
24.796	-3.052
24.831	-2.441
24.863	-7.324
24.904	0.610
24.909	-1.831
24.934	-3.052
24.962	-5.493
24.997	-5.493
25.022	-3.662
25.061	-4.272
25.088	-4.272
25.093	-3.662
25.119	-1.831
25.161	-6.104
25.191	-3.662
25.223	-0.610
25.227	-6.714
25.235	-3.662
25.277	-4.883
25.282	-6.714
25.307	-3.052
25.349	-3.662
25.381	0.000
25.414	-1.831
25.441	-4.883
25.445	-3.662
25.453	-3.052
25.495	-7.324
25.499	-4.272
25.504	-5.493
25.539	-5.493
25.568	-14.648
25.600	-9.766
25.604	3.662
25.612	-4.272
25.650	-1.831
25.685	-3.662
25.735	-1.221
25.775	-3.662
25.780	-5.493
25.789	2.441
25.823	-6.714
25.852	-4.272
25.881	-5.493
25.886	-4.883
25.912	-0.610
25.956	-6.104
25.988	2.441
26.025	-1.831
26.057	-6.104
26.062	-3.052
26.087	-6.104
26.129	3.662
26.133	-4.883
26.141	-13.428
26.175	-1.221
26.206	-1.831
26.242	-1.221
26.275	-3.052
26.307	-1.831
26.312	-6.104
26.338	-5.493
26.370	-6.714
26.401	-3.052
26.439	-7.324
26.485	-5.493
26.519	-5.493
26.525	-8.545
26.550	-6.714
26.590	-4.272
26.625	1.831
26.673	-4.883
26.715	-4.883
26.720	-5.493
26.746	-4.883
26.778	-4.272
26.810	-10.376
26.838	-4.272
26.874	-3.052
26.903	-4.272
26.908	-12.817
26.936	-6.714
26.974	3.052
27.006	-5.493
27.039	-6.714
27.042	-3.662
27.047	-3.052
27.075	-4.272
27.110	-6.104
27.115	-7.935
27.140	-1.831
27.175	-7.935
27.206	-7.324
27.248	-7.935
27.279	-6.104
27.311	-6.104
27.316	-1.221
27.352	-6.104
27.381	1.221
27.386	-4.883
27.393	-5.493
27.427	-7.324
27.461	-3.662
27.493	-8.545
27.497	-7.935
27.502	-7.324
27.527	-6.104
27.562	-10.986
27.590	-6.714
27.622	-0.610
27.653	-8.545
27.685	-6.714
27.691	-3.052
27.717	-5.493
27.748	-6.104
27.779	-1.221
27.814	-0.610
27.839	-4.883
27.872	-4.883
27.902	-6.714
27.907	-4.883
27.933	-6.104
27.975	-6.714
28.005	-6.104
28.038	-5.493
28.069	-12.207
28.103	-4.883
28.108	-3.052
28.133	-6.714
28.168	-9.766
28.205	-6.714
28.251	-6.104
28.299	-2.441
28.304	-6.714
28.331	-1.831
28.376	-6.104
28.381	-10.986
28.386	-1.831
28.414	-6.714
28.454	-4.272
28.499	-5.493
28.504	-7.324
28.512	-7.935
28.540	-9.155
28.544	-4.883
28.549	0.610
28.576	-4.883
28.611	-8.545
28.651	-12.817
28.686	-7.324
28.714	-2.441
28.719	-3.662
28.746	-4.272
28.788	-4.272
28.817	-7.935
28.848	-5.493
28.881	-9.155
28.886	-4.883
28.912	-6.714
28.969	-6.104
28.978	-6.104
29.003	-12.207
29.008	-7.935
29.012	-6.104
29.038	-15.869
29.082	-3.662
29.147	-9.155
29.182	-8.545
29.215	-3.662
29.219	-2.441
29.231	-11.597
29.253	-6.714
29.286	-5.493
29.290	-11.597
29.294	-7.935
29.340	-6.714
29.372	-3.662
29.414	-5.493
29.418	-5.493
29.424	-2.441
29.449	-17.090
29.480	-9.155
29.515	-5.493
29.520	-20.142
29.547	-7.324
29.605	-7.935
29.609	-16.479
29.617	-6.104
29.649	-6.104
29.681	-5.493
29.713	-10.376
29.718	-5.493
29.743	-5.493
29.785	0.610
29.818	-12.207
29.822	-5.493
29.830	-10.986
29.872	-3.662
29.877	-6.714
29.883	-7.324
29.908	-9.155
29.956	-5.493
30.000	-0.610
30.046	-6.714
30.079	-5.493
30.111	-8.545
30.115	-7.935
30.140	-18.311
30.181	-4.883
30.212	-9.155
30.216	-10.376
30.224	-7.324
30.256	-6.104
30.285	-8.545
30.289	-10.986
30.294	-6.714
30.340	-3.662
30.378	-9.766
30.411	-4.272
30.442	-6.104
30.446	-10.376
30.454	-7.935
30.498	-10.986
30.529	-9.766
30.534	-10.376
30.559	-9.766
30.597	-10.986
30.601	-15.869
30.609	-9.766
30.651	-7.935
30.683	-6.714
30.689	-3.662
30.714	-4.883
30.746	-6.714
30.778	-15.869
30.811	-8.545
30.839	-6.714
30.871	-4.272
30.904	-6.104
30.908	-1.831
30.935	-9.766
30.974	-7.935
31.003	-7.935
31.008	-11.597
31.020	-6.714
31.061	-2.441
31.083	-7.935
31.088	-7.324
31.092	-0.610
31.128	-10.986
31.163	-9.766
31.192	-7.935
31.224	-10.376
31.253	-11.597
31.257	-7.324
31.266	-9.155
31.330	-7.324
31.362	-9.766
31.366	-4.272
31.394	-6.714
31.440	-11.597
31.466	-3.662
31.501	-7.324
31.507	-10.986
31.543	-10.986
31.547	-8.545
31.554	-7.935
31.587	-6.714
31.620	-6.714
31.652	-8.545
31.684	-9.766
31.689	0.610
31.716	-7.935
31.753	-6.104
31.757	-9.766
31.762	-9.766
31.788	-8.545
31.824	-7.324
31.860	-6.104
31.892	-10.376
31.897	-9.155
31.925	-20.752
31.974	-12.207
32.003	-9.155
32.039	-0.610
32.068	-3.662
32.073	-4.272
32.084	-20.142
32.135	-10.376
32.172	-9.155
32.213	-6.104
32.248	-10.376
32.278	-6.714
32.314	-8.545
32.319	-10.986
32.344	-9.155
32.389	-17.090
32.421	-12.817
32.458	-7.935
32.500	-6.104
32.505	-8.545
32.513	-8.545
32.544	-7.324
32.549	-3.662
32.558	-9.766
32.586	-7.324
32.619	-7.935
32.622	-1.831
32.626	-7.935
32.653	-7.935
32.688	-17.090
32.714	-9.155
32.719	-0.610
32.746	-10.986
32.787	-7.935
32.816	-10.376
32.848	-7.935
32.852	-10.986
32.860	-10.376
32.903	-7.935
32.909	-7.324
32.935	-9.155
32.963	-8.545
32.997	-7.935
33.026	-9.766
33.062	-7.935
33.092	-10.986
33.098	-8.545
33.124	-9.155
33.154	-4.883
33.189	-9.155
33.215	-11.597
33.247	-4.883
33.277	-9.766
33.313	-10.986
33.318	-9.766
33.344	-10.376
33.401	-8.545
33.433	-13.428
33.437	-9.766
33.445	-10.376
33.480	-9.155
33.504	-10.376
33.508	-5.493
33.535	-10.376
33.581	-7.324
33.628	-8.545
33.675	-12.207
33.716	-8.545
33.721	-6.104
33.747	-7.935
33.789	-7.324
33.818	-0.610
33.822	-8.545
33.830	-6.714
33.872	-9.766
33.877	-6.714
33.882	-9.155
33.917	-8.545
33.921	-10.376
33.929	-4.883
33.967	-9.155
34.004	-10.986
34.050	-16.479
34.091	-8.545
34.128	-10.376
34.133	-21.362
34.161	-15.869
34.206	-2.441
34.246	-11.597
34.280	-8.545
34.317	-9.766
34.321	-10.986
34.347	-9.155
34.379	-10.376
34.422	-9.155
34.457	-12.207
34.504	-6.104
34.509	-8.545
34.536	-12.207
34.584	-6.714
34.617	-10.986
34.621	-11.597
34.624	-14.038
34.651	-17.090
34.686	-7.324
34.691	-10.986
34.717	-9.155
34.753	-7.935
34.757	-1.831
34.761	-12.817
34.788	-9.155
34.824	-7.324
34.862	-7.935
34.903	-9.766
34.908	-8.545
34.934	-7.935
34.973	-5.493
35.006	-10.376
35.039	-12.817
35.068	-9.155
35.103	-8.545
35.108	-3.662
35.134	-10.986
35.170	-9.766
35.206	-15.869
35.252	-10.376
35.299	-9.766
35.304	-14.648
35.331	-9.155
35.381	-23.804
35.385	-8.545
35.393	-9.766
35.430	-12.817
35.463	-6.714
35.496	-9.766
35.499	-12.817
35.505	-9.155
35.530	-10.376
35.561	-6.104
35.589	-9.766
35.624	-7.324
35.653	-9.155
35.686	-12.817
35.715	-18.311
35.720	-8.545
35.747	-11.597
35.786	-12.817
35.819	-11.597
35.823	-12.817
35.831	-11.597
35.873	-20.142
35.915	-12.817
35.950	-10.376
35.955	-7.324
35.959	-12.817
35.986	-10.376
36.027	-7.935
36.059	-8.545
36.088	-20.752
36.093	-10.986
36.120	-23.804
36.163	-6.104
36.192	-9.155
36.197	-10.986
36.204	-7.324
36.247	-7.324
36.292	-8.545
36.318	-10.986
36.323	-13.428
36.348	-15.869
36.414	-7.324
36.444	-9.155
36.479	-5.493
36.484	-15.259
36.496	-9.766
36.543	-21.362
36.577	-12.207
36.609	-10.376
36.641	-10.986
36.674	-10.986
36.708	-12.207
36.713	-10.986
36.720	-10.376
36.753	-11.597
36.788	-10.376
36.817	-10.376
36.852	-18.311
36.881	-10.986
36.913	-9.155
36.917	-9.766
36.922	-3.662
36.947	-14.038
36.979	-10.376
37.011	-12.817
37.043	-14.038
37.077	-14.648
37.113	-8.545
37.118	-20.752
37.131	-12.817
37.162	-11.597
37.191	-13.428
37.223	-3.052
37.256	-8.545
37.261	-9.155
37.288	-11.597
37.323	-17.700
37.328	-10.376
37.354	-10.376
37.387	-12.207
37.423	-8.545
37.463	-12.817
37.500	-12.207
37.505	-11.597
37.512	-22.583
37.544	-11.597
37.589	-9.766
37.618	-9.155
37.650	-3.662
37.683	-12.207
37.715	-11.597
37.720	-7.935
37.733	-8.545
37.775	-7.324
37.808	-9.766
37.838	-17.700
37.872	-24.414
37.901	-3.052
37.906	-12.207
37.933	-12.207
37.975	-11.597
38.004	-15.259
38.038	-14.038
38.068	-9.155
38.101	-9.766
38.107	-8.545
38.133	-13.428
38.168	-21.362
38.205	-12.817
38.237	-5.493
38.274	-10.986
38.312	-9.155
38.316	-22.583
38.328	-11.597
38.369	-12.817
38.401	-11.597
38.434	-11.597
38.438	-25.635
38.446	-10.986
38.481	-10.986
38.506	-10.986
38.511	-11.597
38.539	-12.207
38.575	-11.597
38.607	-12.817
38.643	-14.038
38.690	-10.986
38.695	-14.038
38.699	-12.817
38.726	-12.207
38.730	-8.545
38.742	-13.428
38.772	-12.207
38.804	-12.207
38.837	-12.207
38.841	-13.428
38.849	-15.259
38.878	-10.986
38.912	-22.583
38.917	-14.648
38.923	-11.597
38.947	-10.986
38.952	-12.207
38.959	-7.935
38.992	-15.259
39.025	-12.817
39.058	-12.817
39.063	-12.817
39.089	-11.597
39.126	-11.597
39.130	-12.207
39.134	-14.038
39.161	-10.986
39.207	-13.428
39.250	-7.324
39.255	-10.986
39.259	-11.597
39.288	-5.493
39.292	-14.648
39.299	-13.428
39.332	-10.986
39.336	-16.479
39.340	-13.428
39.367	-11.597
39.401	-17.090
39.446	-15.869
39.480	-4.272
39.513	-10.376
39.517	-12.207
39.544	-13.428
39.586	-21.362
39.619	-4.883
39.623	-6.104
39.627	-12.817
39.655	-2.441
39.687	-12.817
39.692	-11.597
39.719	-15.259
39.776	-14.648
39.804	-12.817
39.837	-14.038
39.871	-15.259
39.875	-13.428
39.880	-14.648
39.911	-13.428
39.944	-11.597
39.977	-15.869
40.003	-12.817
40.007	-11.597
40.015	-18.311
40.058	-14.648
40.092	-11.597
40.097	-24.414
40.123	-10.986
40.153	-15.259
40.185	-22.583
40.215	-12.817
40.248	-11.597
40.280	-12.817
40.316	-11.597
40.321	-15.869
40.347	-10.986
40.404	-13.428
40.442	-14.038
40.447	-10.986
40.473	-15.259
40.520	-10.986
40.525	-14.648
40.553	-11.597
40.600	-16.479
40.629	-7.324
40.634	-6.104
40.641	-27.466
40.679	-18.311
40.711	-13.428
40.716	-10.986
40.743	-12.817
40.773	-7.935
40.813	-12.817
40.860	-14.648
40.901	-17.090
40.906	-12.207
40.933	-12.207
40.974	-13.428
40.978	-17.090
40.986	-17.090
41.029	-13.428
41.034	-8.545
41.041	-18.311
41.068	-17.090
41.100	-15.259
41.105	-15.869
41.133	-14.648
41.169	-23.193
41.202	-16.479
41.236	-13.428
41.278	-14.648
41.314	-12.207
41.319	-9.155
41.345	-11.597
41.402	-12.207
41.435	-12.817
