0.009754,2.629755,13.15
0.014956,2.63012,13.174
0.02406,2.63012,13.197
0.011705,2.632127,13.22
0.016907,2.630941,13.244
0.014306,2.631123,13.267
0.009104,2.630667,13.291
0.005852,2.630485,13.314
0.022109,2.630302,13.338
0.020809,2.631945,13.361
0.001301,2.63158,13.384
0.002601,2.62939,13.407
0.007153,2.630758,13.429
0.014956,2.630941,13.453
0.016907,2.630211,13.476
0.009754,2.631671,13.5
0.011055,2.629846,13.523
0.014306,2.630393,13.547
0.011705,2.630393,13.57
0.015606,2.629846,13.593
0.016907,2.630211,13.616
0.02406,2.63012,13.638
0.013005,2.630211,13.662
0.007153,2.630302,13.685
0.016257,2.630393,13.709
0.018858,2.630028,13.732
0.018858,2.629937,13.756
0.016907,2.631488,13.779
0.018208,2.630758,13.802
0.014956,2.631397,13.825
0.018208,2.629846,13.847
0.006503,2.630211,13.871
0.009754,2.630211,13.894
0.011705,2.630941,13.918
0.011705,2.630302,13.941
0.020809,2.630211,13.965
0.016257,2.630028,13.988
0.018858,2.630576,14.011
0.013656,2.629481,14.034
0.013656,2.629663,14.056
0.013005,2.630393,14.08
0.014956,2.632218,14.103
0.016257,2.631032,14.127
0.013656,2.629481,14.15
0.016257,2.630485,14.173
0.016257,2.629572,14.196
0.003902,2.631397,14.219
0.005202,2.630941,14.242
0.003251,2.630393,14.264
0.026661,2.630028,14.288
0.019508,2.630211,14.311
0.009104,2.630393,14.335
0.013005,2.630028,14.358
0.018858,2.630941,14.381
0.014306,2.630302,14.404
0.016907,2.630302,14.427
0.019508,2.63012,14.45
0.016907,2.630393,14.472
0.007803,2.63158,14.496
0.002601,2.630211,14.519
0.020158,2.630758,14.543
0.02341,2.629937,14.566
0.008453,2.631397,14.59
0.009754,2.630941,14.613
0.018858,2.631945,14.636
0.021459,2.629846,14.659
0.022759,2.63158,14.681
0.006503,2.630667,14.705
0.004552,2.630211,14.728
0.022759,2.631306,14.752
0.018208,2.631032,14.775
0.011055,2.630941,14.798
0.011705,2.630941,14.821
0.014306,2.631671,14.844
0.011055,2.631671,14.867
0.014956,2.63085,14.889
0.011055,2.631671,14.913
0.011055,2.631488,14.936
0.016257,2.631306,14.96
0.019508,2.631671,14.983
0.009754,2.632036,15.006
0.011055,2.631945,15.029
0.014306,2.631853,15.052
0.019508,2.630485,15.075
0.009104,2.631671,15.097
0.016257,2.631397,15.121
0.018858,2.631945,15.144
0.009104,2.63158,15.168
0.011055,2.630758,15.191
0.009754,2.632766,15.215
0.012355,2.631123,15.238
0.011055,2.63158,15.261
0.010404,2.63012,15.284
0.007803,2.630941,15.306
0.014956,2.631671,15.33
0.019508,2.631123,15.353
0.015606,2.631762,15.377
0.009104,2.631671,15.4
0.004552,2.632036,15.423
0.001301,2.631032,15.446
0.013005,2.63158,15.469
0.009754,2.632218,15.492
0.007803,2.631762,15.514
0.011055,2.631306,15.538
0.017557,2.631306,15.561
0.018208,2.632401,15.585
0.014956,2.631671,15.608
0.011055,2.632675,15.631
0.014306,2.631215,15.654
0.014306,2.631762,15.677
0.018858,2.631397,15.7
0.013656,2.632127,15.722
0.011055,2.631671,15.746
0.014306,2.632218,15.769
0.016907,2.63085,15.793
0.014956,2.631306,15.816
0.011705,2.631945,15.84
0.011055,2.631488,15.863
0.013656,2.631762,15.886
0.011055,2.632857,15.909
0.013656,2.632948,15.931
0.011055,2.63231,15.955
0.016257,2.630941,15.978
0.018858,2.631215,16.002
0.006503,2.631397,16.025
0.010404,2.632857,16.048
0.016257,2.63231,16.071
0.016257,2.631671,16.094
0.013656,2.631945,16.117
0.013656,2.632492,16.139
0.007153,2.632218,16.163
0.011705,2.63158,16.186
0.02341,2.632401,16.21
0.029262,2.63231,16.233
0.022109,2.63304,16.256
0.021459,2.632036,16.279
0.00065,2.632036,16.302
-0.001301,2.632036,16.325
-0.001951,2.632675,16.347
0.032513,2.632127,16.371
0.032513,2.632857,16.394
0.005852,2.63304,16.418
0.006503,2.632127,16.441
0.013656,2.632948,16.465
0.013656,2.632492,16.488
0.002601,2.631762,16.511
0.005202,2.632766,16.534
0.013005,2.632948,16.556
0.019508,2.632218,16.58
0.022759,2.633131,16.603
0.014306,2.632401,16.627
0.016907,2.632675,16.65
0.018858,2.632401,16.673
0.018208,2.63304,16.696
0.007803,2.632766,16.719
0.007153,2.633131,16.742
0.007803,2.633222,16.764
0.013005,2.633222,16.788
0.013005,2.633131,16.811
0.019508,2.631671,16.835
0.016907,2.633678,16.858
0.020158,2.63304,16.881
0.022109,2.633861,16.904
0.007153,2.632492,16.927
0.011055,2.633405,16.95
0.010404,2.633405,16.972
0.022109,2.632948,16.996
0.020809,2.633587,17.019
0.003251,2.634135,17.043
0.001951,2.632948,17.066
0.02536,2.633131,17.09
0.018858,2.63377,17.113
0.010404,2.632766,17.136
0.005202,2.633405,17.159
0.012355,2.632766,17.181
0.020158,2.633496,17.205
0.014956,2.632766,17.228
0.014306,2.633313,17.252
0.015606,2.633952,17.275
0.021459,2.633313,17.298
0.019508,2.634317,17.321
0.007153,2.63304,17.344
0.007153,2.633313,17.367
0.011705,2.633405,17.389
0.021459,2.632766,17.413
0.017557,2.633405,17.436
0.009754,2.634135,17.46
0.009754,2.632675,17.483
0.026011,2.63377,17.506
0.019508,2.634226,17.529
0.013005,2.633222,17.552
0.013005,2.6345,17.575
0.005202,2.633678,17.597
0.009754,2.634043,17.621
0.020809,2.634135,17.644
0.009104,2.634317,17.668
0.008453,2.633678,17.691
0.02406,2.633678,17.715
0.02406,2.63377,17.738
0.017557,2.633131,17.761
0.017557,2.632857,17.784
0.014956,2.633222,17.806
0.022109,2.633313,17.83
0.016257,2.634408,17.853
0.007153,2.633496,17.877
0.011705,2.634135,17.9
0.011705,2.633587,17.923
0.013005,2.633587,17.946
0.020158,2.634317,17.969
0.008453,2.634226,17.992
0.014956,2.633405,18.014
0.020158,2.634317,18.038
0.016257,2.633496,18.061
-0.003251,2.633496,18.085
0.005202,2.633405,18.108
0.011055,2.634043,18.131
0.009104,2.634591,18.154
0.02471,2.633496,18.177
0.022759,2.632857,18.2
0.020809,2.634408,18.222
0.007803,2.633496,18.246
0.006503,2.633678,18.269
0.016907,2.632766,18.293
0.013656,2.63377,18.316
0.018858,2.634135,18.34
0.020158,2.634043,18.363
0.022109,2.63377,18.386
0.020158,2.634226,18.409
0.02536,2.633952,18.431
0.006503,2.634135,18.455
0.012355,2.635138,18.478
0.016907,2.63377,18.502
0.018858,2.634135,18.525
0.007803,2.633222,18.548
0,2.6345,18.571
0.016907,2.634226,18.594
0.017557,2.634408,18.617
0.008453,2.634226,18.639
0.013656,2.634865,18.663
-0.002601,2.633861,18.686
0.026661,2.633222,18.71
0.016907,2.634135,18.733
0.007153,2.633952,18.756
0.008453,2.634135,18.779
0.012355,2.633678,18.802
0.008453,2.634956,18.825
0.012355,2.634317,18.847
0.007803,2.633496,18.871
0.014956,2.634135,18.894
0.016257,2.6345,18.918
0.019508,2.634591,18.941
0.017557,2.634317,18.965
0.019508,2.635047,18.988
0.008453,2.635047,19.011
0.007803,2.635138,19.034
0.002601,2.634773,19.056
0.022759,2.635412,19.08
0.027962,2.634682,19.103
0.001301,2.634408,19.127
0.005852,2.634408,19.15
0.019508,2.635229,19.173
0.014306,2.633952,19.196
0.011055,2.635138,19.219
0.016907,2.634956,19.242
0.012355,2.634591,19.264
0.015606,2.634408,19.288
0.011705,2.636142,19.311
0.016257,2.635321,19.335
0.019508,2.634865,19.358
0.008453,2.635138,19.381
0.009754,2.635686,19.404
0.007153,2.635138,19.427
0.010404,2.636051,19.45
0.011055,2.634773,19.472
0.011705,2.635503,19.496
0.011055,2.635412,19.519
0.008453,2.635503,19.543
0.004552,2.634956,19.566
0.014306,2.635594,19.59
0.020158,2.634591,19.613
0.005852,2.636324,19.636
0.003251,2.636324,19.659
0.001951,2.635229,19.681
0.022759,2.635686,19.705
0.020158,2.635594,19.728
0.011055,2.634773,19.752
0.014306,2.636233,19.775
0.022109,2.635868,19.798
0.018208,2.636233,19.821
0.016257,2.636142,19.844
0.018858,2.635594,19.867
0.022759,2.636233,19.889
0.014306,2.635503,19.913
0.018208,2.635321,19.936
0.003902,2.635321,19.96
0.012355,2.635686,19.983
0.007803,2.636142,20.006
0.011705,2.635777,20.029
0.021459,2.636598,20.053
0.019508,2.635777,20.076
0.014306,2.637237,20.098
0.014306,2.636142,20.122
0.008453,2.635777,20.145
0.018858,2.636324,20.169
0.020158,2.636324,20.192
0.004552,2.635868,20.215
0.008453,2.635868,20.238
0.009754,2.635503,20.261
0.014956,2.634956,20.284
0.011055,2.635868,20.306
0.004552,2.635686,20.33
0.006503,2.635503,20.353
0.031863,2.635138,20.377
0.030563,2.636689,20.4
0.016257,2.636051,20.423
0.015606,2.635959,20.446
0.004552,2.637419,20.469
0.007153,2.636142,20.492
0.009754,2.635229,20.514
0.020158,2.636324,20.538
0.02471,2.636233,20.561
0.008453,2.635959,20.585
0.009754,2.636324,20.608
0.018858,2.635686,20.631
0.021459,2.636689,20.654
0.02341,2.636233,20.677
0.027962,2.636233,20.7
0.022759,2.636051,20.722
-0.00065,2.636598,20.746
0.003251,2.635959,20.769
0.021459,2.635959,20.793
0.016257,2.636872,20.816
0.011055,2.637237,20.84
0.011705,2.635503,20.863
0.02341,2.635868,20.886
0.02536,2.636142,20.909
0.02536,2.635594,20.931
0.00065,2.635777,20.955
-0.002601,2.636416,20.978
0.021459,2.637511,21.002
0.020809,2.637146,21.025
0.003251,2.636689,21.048
0.003902,2.636507,21.071
0.016907,2.636507,21.094
0.010404,2.636872,21.117
0.007803,2.636689,21.139
0.009754,2.636324,21.163
0.014306,2.636872,21.186
0.013005,2.636781,21.21
0.011055,2.637328,21.233
