0.014956,2.624554,0
0.016907,2.623459,0.023
0.011055,2.62501,0.047
0.011055,2.624827,0.07
0.011705,2.623732,0.094
0.013656,2.624554,0.117
0.012355,2.624827,0.14
0.011705,2.624371,0.163
0.013656,2.624189,0.185
0.007803,2.624189,0.209
0.014956,2.623732,0.232
0.013656,2.624736,0.256
0.011055,2.624006,0.279
0.014956,2.625101,0.303
0.013005,2.62501,0.326
0.014306,2.62501,0.349
0.007153,2.623824,0.372
0.013656,2.624097,0.394
0.013005,2.623915,0.418
0.013005,2.624189,0.441
0.014956,2.624462,0.465
0.011055,2.623915,0.488
0.012355,2.624371,0.512
0.013005,2.623824,0.535
0.011055,2.625101,0.558
0.012355,2.624189,0.581
0.014306,2.624006,0.603
0.011705,2.624554,0.627
0.010404,2.623459,0.65
0.011705,2.624462,0.674
0.014956,2.623641,0.697
0.011055,2.623824,0.721
0.011055,2.624554,0.744
0.014306,2.62428,0.767
0.010404,2.624645,0.79
0.011705,2.624189,0.812
0.014956,2.624736,0.836
0.015606,2.624827,0.859
0.011055,2.624462,0.883
0.013005,2.624189,0.906
0.014956,2.624189,0.929
0.012355,2.624462,0.952
0.014306,2.623002,0.975
0.011705,2.624462,0.998
0.012355,2.624919,1.02
0.014956,2.624645,1.044
0.008453,2.623824,1.067
0.014306,2.623824,1.091
0.011055,2.624097,1.114
0.009754,2.623915,1.137
0.009754,2.624006,1.16
0.018208,2.624371,1.183
0.009104,2.624736,1.206
0.013656,2.62428,1.228
0.013005,2.624645,1.252
0.013005,2.624189,1.275
0.007153,2.623915,1.299
0.011705,2.625284,1.322
0.009754,2.62355,1.346
0.014306,2.624462,1.369
0.016257,2.624645,1.392
0.016257,2.623367,1.415
0.012355,2.623641,1.437
0.013656,2.624371,1.461
0.006503,2.623367,1.484
0.017557,2.624645,1.508
0.011705,2.623824,1.531
0.009104,2.623732,1.554
0.011055,2.624462,1.577
0.012355,2.623459,1.6
0.013656,2.62428,1.623
0.011055,2.624371,1.645
0.016257,2.623459,1.669
0.011705,2.624189,1.692
0.014306,2.623641,1.716
0.012355,2.624006,1.739
0.012355,2.625101,1.762
0.013005,2.624645,1.785
0.013005,2.623276,1.808
0.009104,2.624006,1.831
0.011705,2.624462,1.853
0.011705,2.624371,1.877
0.014306,2.62428,1.9
0.012355,2.623094,1.924
0.011055,2.624736,1.947
0.013005,2.624462,1.971
0.012355,2.62355,1.994
0.012355,2.624554,2.017
0.016257,2.624462,2.04
0.011055,2.625101,2.062
0.012355,2.623915,2.086
0.009104,2.624371,2.109
0.013656,2.624462,2.133
0.011055,2.624189,2.156
0.011705,2.624371,2.179
0.013005,2.624827,2.202
0.013656,2.624645,2.225
0.009754,2.624827,2.248
0.012355,2.623824,2.27
0.014306,2.62428,2.294
0.014306,2.624827,2.317
0.007153,2.624097,2.341
0.007803,2.62428,2.364
0.014956,2.623641,2.387
0.009104,2.624371,2.41
0.010404,2.623915,2.433
0.007153,2.624097,2.456
0.011055,2.62355,2.478
0.014956,2.624006,2.502
0.011055,2.624371,2.525
0.015606,2.623641,2.549
0.011055,2.624006,2.572
0.009754,2.624371,2.596
0.013656,2.623732,2.619
0.014956,2.624554,2.642
0.013005,2.624554,2.665
0.013656,2.624371,2.687
0.011055,2.624371,2.711
0.013656,2.624189,2.734
0.011055,2.62355,2.758
0.008453,2.623641,2.781
0.013656,2.62428,2.804
0.012355,2.62428,2.827
0.009754,2.623824,2.85
0.013005,2.624645,2.873
0.010404,2.624554,2.895
0.012355,2.623732,2.919
0.011705,2.624371,2.942
0.013656,2.623824,2.966
0.010404,2.624736,2.989
0.015606,2.623367,3.012
0.014956,2.624189,3.035
0.010404,2.623824,3.058
0.011705,2.624645,3.081
0.009754,2.624097,3.103
0.010404,2.624371,3.127
0.017557,2.625284,3.15
0.011055,2.624827,3.174
0.013005,2.624827,3.197
0.013005,2.623459,3.221
0.010404,2.624189,3.244
0.016907,2.62501,3.267
0.011705,2.624189,3.29
0.010404,2.623185,3.312
0.011705,2.623915,3.336
0.011705,2.624554,3.359
0.012355,2.625648,3.383
0.013005,2.624645,3.406
0.011705,2.624462,3.429
0.012355,2.624736,3.452
0.014956,2.62501,3.475
0.016257,2.623732,3.498
0.012355,2.623915,3.52
0.013005,2.623824,3.544
0.010404,2.62428,3.567
0.015606,2.624097,3.591
0.012355,2.62428,3.614
0.014306,2.62428,3.637
0.011055,2.623824,3.66
0.009104,2.623276,3.683
0.009104,2.624554,3.706
0.014306,2.62428,3.728
0.013005,2.624462,3.752
0.009104,2.623915,3.775
0.009104,2.62428,3.799
0.014306,2.624097,3.822
0.014956,2.624371,3.846
0.014956,2.624919,3.869
0.013656,2.624919,3.892
0.013005,2.624097,3.915
0.012355,2.625557,3.937
0.014306,2.624371,3.961
0.014956,2.625466,3.984
0.012355,2.625284,4.008
0.010404,2.625922,4.031
0.012355,2.623641,4.054
0.011055,2.624371,4.077
0.011055,2.626013,4.1
0.013005,2.625831,4.123
0.011055,2.624827,4.145
0.006503,2.624919,4.169
0.011705,2.624554,4.192
0.012355,2.624645,4.216
0.011055,2.624554,4.239
0.014306,2.625284,4.262
0.013005,2.626378,4.285
0.011055,2.624827,4.308
0.013656,2.624736,4.331
0.011055,2.625101,4.353
0.014306,2.624919,4.377
0.013005,2.62428,4.4
0.018208,2.624919,4.424
0.013656,2.625284,4.447
0.014956,2.626105,4.471
0.013005,2.625284,4.494
0.013005,2.626287,4.517
0.012355,2.625557,4.54
0.014956,2.626105,4.562
0.016257,2.625284,4.586
0.015606,2.626652,4.609
0.010404,2.62574,4.633
0.011055,2.626196,4.656
0.015606,2.626013,4.679
0.014956,2.625192,4.702
0.013656,2.625922,4.725
0.011705,2.62428,4.748
0.009754,2.626196,4.77
0.013656,2.625375,4.794
0.009104,2.625557,4.817
0.013656,2.627017,4.841
0.015606,2.625284,4.864
0.016907,2.62647,4.887
0.011055,2.625557,4.91
0.012355,2.626013,4.933
0.010404,2.625375,4.956
0.009754,2.625648,4.978
0.009104,2.625648,5.002
0.013656,2.62647,5.025
0.013005,2.626196,5.049
0.015606,2.626652,5.072
0.011705,2.626105,5.096
0.014956,2.62647,5.119
0.013656,2.627291,5.142
0.013005,2.624827,5.165
0.015606,2.626196,5.187
0.013656,2.626287,5.211
0.014956,2.625648,5.234
0.013656,2.626013,5.258
0.016257,2.625831,5.281
0.011705,2.627108,5.304
0.015606,2.62501,5.327
0.013005,2.626105,5.35
0.011705,2.626105,5.373
0.009754,2.626378,5.395
0.011705,2.625922,5.419
0.005852,2.625922,5.442
0.012355,2.626378,5.466
0.012355,2.626105,5.489
0.013005,2.626287,5.512
0.013656,2.625648,5.535
0.011055,2.626287,5.558
0.014306,2.626378,5.581
0.011055,2.627108,5.603
0.011055,2.625831,5.627
0.014306,2.626105,5.65
0.013656,2.625831,5.674
0.012355,2.626561,5.697
0.012355,2.626561,5.721
0.012355,2.626105,5.744
0.014306,2.626561,5.767
0.011705,2.6272,5.79
0.013005,2.627108,5.812
0.014306,2.627291,5.836
0.012355,2.626378,5.859
0.013656,2.626835,5.883
0.008453,2.626013,5.906
0.014956,2.627017,5.929
0.015606,2.626561,5.952
0.010404,2.627017,5.975
0.013005,2.626196,5.998
0.010404,2.62647,6.02
0.011055,2.626835,6.044
0.013656,2.627291,6.067
0.013656,2.627382,6.091
0.013656,2.626835,6.114
0.015606,2.626561,6.137
0.013005,2.626287,6.16
0.011705,2.626378,6.183
0.011705,2.627382,6.206
0.012355,2.627565,6.228
0.011055,2.62647,6.252
0.014956,2.626652,6.275
0.016257,2.627017,6.299
0.011055,2.625831,6.322
0.013005,2.627656,6.346
0.011705,2.627291,6.369
0.009754,2.626561,6.392
0.014956,2.627291,6.415
0.015606,2.627017,6.437
0.015606,2.6272,6.461
0.013656,2.626652,6.484
0.009754,2.627747,6.508
0.013005,2.628021,6.531
0.011055,2.628021,6.554
0.011705,2.627017,6.577
0.012355,2.626835,6.6
0.013656,2.627017,6.623
0.013005,2.627382,6.645
0.013656,2.626835,6.669
0.016257,2.628112,6.692
0.010404,2.627017,6.716
0.011705,2.627108,6.739
0.012355,2.626652,6.762
0.012355,2.627382,6.785
0.013005,2.628295,6.808
0.014956,2.62793,6.831
0.009754,2.62793,6.853
0.013005,2.627382,6.877
0.011705,2.626652,6.9
0.013005,2.628295,6.924
0.016257,2.6272,6.947
0.011055,2.627747,6.971
0.012355,2.628477,6.994
0.010404,2.627565,7.017
0.014306,2.627473,7.04
0.014956,2.627473,7.062
0.009104,2.627565,7.086
0.010404,2.627747,7.109
0.011705,2.627656,7.133
0.011055,2.627656,7.156
0.012355,2.628477,7.179
0.011705,2.628751,7.202
0.010404,2.629207,7.225
0.011055,2.627108,7.248
0.015606,2.628386,7.27
0.011705,2.627747,7.294
0.011705,2.627565,7.317
0.015606,2.627291,7.341
0.009754,2.628021,7.364
0.011705,2.627382,7.387
0.010404,2.627656,7.41
0.010404,2.627017,7.433
0.013005,2.628295,7.456
0.013656,2.628386,7.478
0.015606,2.628842,7.502
0.012355,2.627382,7.525
0.013656,2.627382,7.549
0.013656,2.627656,7.572
0.011055,2.628568,7.596
0.009104,2.628842,7.619
0.013656,2.628203,7.642
0.014306,2.627838,7.665
0.009104,2.62866,7.687
0.010404,2.628568,7.711
0.013656,2.627747,7.734
0.013656,2.627291,7.758
0.013656,2.628386,7.781
0.013656,2.628386,7.804
0.014306,2.627565,7.827
0.011705,2.628568,7.85
