0.008453,2.628203,0
0.011705,2.627838,0.023
0.011705,2.62793,0.046
0.010404,2.626926,0.068
0.013656,2.628021,0.092
0.011055,2.6272,0.115
0.014306,2.628295,0.139
0.014956,2.628112,0.162
0.007803,2.628112,0.186
0.005852,2.628933,0.209
0.009104,2.627473,0.231
0.001301,2.6272,0.254
0,2.627382,0.276
0.013005,2.628295,0.3
0.014306,2.627838,0.327
0.014956,2.628933,0.351
0.013005,2.62793,0.374
0.012355,2.628295,0.396
0.009754,2.627291,0.418
0.017557,2.627747,0.441
0.027962,2.627565,0.464
0.022109,2.628021,0.486
0.005202,2.628477,0.51
0.001951,2.628477,0.533
0.009104,2.628386,0.556
0.003902,2.62866,0.578
0.019508,2.628021,0.602
0.008453,2.62793,0.624
0.016257,2.627838,0.647
0.015606,2.628203,0.669
0.017557,2.628386,0.691
-0.001301,2.627656,0.713
0.016257,2.627017,0.734
0.012355,2.627291,0.758
0.011055,2.62793,0.78
0.011705,2.628112,0.803
0.003251,2.626835,0.825
0.013656,2.628295,0.848
0.009104,2.628203,0.871
0.008453,2.627656,0.894
0.014956,2.628568,0.916
0.011055,2.628477,0.938
0.015606,2.62793,0.961
0.011705,2.62866,0.983
0.015606,2.628477,1.005
0.010404,2.627838,1.027
0.015606,2.627747,1.05
0.013005,2.628203,1.072
0.012355,2.627473,1.095
0.005202,2.627017,1.117
0.020158,2.628477,1.141
0.009754,2.62866,1.163
0.007803,2.628295,1.187
0.009754,2.627747,1.21
0.013656,2.627382,1.232
0.007153,2.628386,1.255
0.020809,2.62793,1.276
0.007803,2.628021,1.298
0.00065,2.628112,1.319
0.004552,2.627656,1.342
0.003902,2.627838,1.365
0.028612,2.627747,1.388
0.004552,2.628386,1.41
0.011055,2.628203,1.434
0.017557,2.628021,1.456
0.013005,2.627017,1.479
0.018208,2.627747,1.501
0.011705,2.628021,1.523
0.009104,2.627291,1.545
0.013656,2.627656,1.567
0.009104,2.627747,1.589
0.013005,2.628112,1.611
0.008453,2.627291,1.634
0.014306,2.628112,1.656
0.011055,2.627747,1.679
0.011705,2.628021,1.701
0.009754,2.628203,1.724
0.007153,2.628203,1.747
0.005852,2.626835,1.769
0.015606,2.628386,1.791
0.003902,2.62866,1.814
0.02341,2.628112,1.836
0.014306,2.627291,1.858
0.015606,2.628568,1.881
0.016257,2.628295,1.902
0.007803,2.627291,1.925
0.005852,2.628203,1.947
0.018208,2.627656,1.97
0.008453,2.627382,1.992
0.014956,2.627382,2.015
0.012355,2.627382,2.038
0.011705,2.628112,2.061
0.013656,2.627747,2.084
0.012355,2.627838,2.106
0.014306,2.627291,2.128
0.003902,2.628568,2.151
0.017557,2.627291,2.173
0.013005,2.627108,2.195
0.004552,2.627291,2.218
0.012355,2.627291,2.241
0.008453,2.628477,2.264
0.009104,2.627291,2.286
0.005852,2.628751,2.309
0.011705,2.627838,2.331
0.016907,2.627291,2.353
0.022109,2.627382,2.375
0.014956,2.628386,2.397
0.005852,2.628751,2.419
0.014306,2.627382,2.442
0.009754,2.627108,2.466
0.011705,2.628477,2.488
0.015606,2.628386,2.511
0.020158,2.627565,2.534
